T2_id,study_accession,run_accession,file_name,sub_file_name,file_path,format,semantic_format,size,strategy,strategy_original,data_level
HRR365685.sh71396.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh71396.pbs.tmp.cidfile,HRA001272,HRR365685,HRR365685.sh71396.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh71396.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365685.sh79642.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh79642.pbs.tmp,HRA001272,HRR365685,HRR365685.sh79642.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh79642.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365685.sh79642.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh79642.pbs.tmp.cidfile,HRA001272,HRR365685,HRR365685.sh79642.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365685.sh79642.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365687.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh,HRA001272,HRR365687,HRR365687.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365687.sh47126.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh47126.pbs.tmp,HRA001272,HRR365687,HRR365687.sh47126.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh47126.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365687.sh47126.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh47126.pbs.tmp.cidfile,HRA001272,HRR365687,HRR365687.sh47126.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365687.sh47126.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365691.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh,HRA001272,HRR365691,HRR365691.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365691.sh58932.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh58932.pbs.tmp,HRA001272,HRR365691,HRR365691.sh58932.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh58932.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365691.sh58932.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh58932.pbs.tmp.cidfile,HRA001272,HRR365691,HRR365691.sh58932.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365691.sh58932.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365693.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh,HRA001272,HRR365693,HRR365693.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365693.sh34785.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh34785.pbs.tmp,HRA001272,HRR365693,HRR365693.sh34785.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh34785.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365693.sh34785.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh34785.pbs.tmp.cidfile,HRA001272,HRR365693,HRR365693.sh34785.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh34785.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365693.sh52043.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh52043.pbs.tmp,HRA001272,HRR365693,HRR365693.sh52043.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh52043.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365693.sh52043.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh52043.pbs.tmp.cidfile,HRA001272,HRR365693,HRR365693.sh52043.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365693.sh52043.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365695.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh,HRA001272,HRR365695,HRR365695.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365695.sh05128.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh05128.pbs.tmp,HRA001272,HRR365695,HRR365695.sh05128.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh05128.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365695.sh05128.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh05128.pbs.tmp.cidfile,HRA001272,HRR365695,HRR365695.sh05128.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh05128.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365695.sh18092.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh18092.pbs.tmp,HRA001272,HRR365695,HRR365695.sh18092.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh18092.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365695.sh18092.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh18092.pbs.tmp.cidfile,HRA001272,HRR365695,HRR365695.sh18092.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365695.sh18092.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365697.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh,HRA001272,HRR365697,HRR365697.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365697.sh64107.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh64107.pbs.tmp,HRA001272,HRR365697,HRR365697.sh64107.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh64107.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365697.sh64107.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh64107.pbs.tmp.cidfile,HRA001272,HRR365697,HRR365697.sh64107.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365697.sh64107.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365699.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh,HRA001272,HRR365699,HRR365699.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365699.sh58207.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh58207.pbs.tmp,HRA001272,HRR365699,HRR365699.sh58207.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh58207.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365699.sh58207.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh58207.pbs.tmp.cidfile,HRA001272,HRR365699,HRR365699.sh58207.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365699.sh58207.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365700.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh,HRA001272,HRR365700,HRR365700.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,WGS,WES,2
HRR365700.sh63871.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh63871.pbs.tmp,HRA001272,HRR365700,HRR365700.sh63871.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh63871.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,WGS,WES,2
HRR365700.sh63871.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh63871.pbs.tmp.cidfile,HRA001272,HRR365700,HRR365700.sh63871.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365700.sh63871.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,WGS,WES,2
HRR365702.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh,HRA001272,HRR365702,HRR365702.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,WES,WES,2
HRR365702.sh12630.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh12630.pbs.tmp,HRA001272,HRR365702,HRR365702.sh12630.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh12630.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,WES,WES,2
HRR365702.sh12630.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh12630.pbs.tmp.cidfile,HRA001272,HRR365702,HRR365702.sh12630.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365702.sh12630.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,WES,WES,2
HRR365704.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh,HRA001272,HRR365704,HRR365704.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365704.sh03891.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh03891.pbs.tmp,HRA001272,HRR365704,HRR365704.sh03891.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh03891.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365704.sh03891.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh03891.pbs.tmp.cidfile,HRA001272,HRR365704,HRR365704.sh03891.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh03891.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365704.sh31468.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh31468.pbs.tmp,HRA001272,HRR365704,HRR365704.sh31468.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh31468.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365704.sh31468.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh31468.pbs.tmp.cidfile,HRA001272,HRR365704,HRR365704.sh31468.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh31468.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365704.sh50279.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh50279.pbs.tmp,HRA001272,HRR365704,HRR365704.sh50279.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh50279.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365704.sh50279.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh50279.pbs.tmp.cidfile,HRA001272,HRR365704,HRR365704.sh50279.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365704.sh50279.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365706.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh,HRA001272,HRR365706,HRR365706.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365706.sh40619.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh40619.pbs.tmp,HRA001272,HRR365706,HRR365706.sh40619.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh40619.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365706.sh40619.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh40619.pbs.tmp.cidfile,HRA001272,HRR365706,HRR365706.sh40619.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh40619.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365706.sh70243.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh70243.pbs.tmp,HRA001272,HRR365706,HRR365706.sh70243.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh70243.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365706.sh70243.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh70243.pbs.tmp.cidfile,HRA001272,HRR365706,HRR365706.sh70243.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365706.sh70243.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365708.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh,HRA001272,HRR365708,HRR365708.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365708.sh07624.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh07624.pbs.tmp,HRA001272,HRR365708,HRR365708.sh07624.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh07624.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365708.sh07624.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh07624.pbs.tmp.cidfile,HRA001272,HRR365708,HRR365708.sh07624.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365708.sh07624.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365710.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh,HRA001272,HRR365710,HRR365710.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,WGS,WES,2
HRR365710.sh80462.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh80462.pbs.tmp,HRA001272,HRR365710,HRR365710.sh80462.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh80462.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,WGS,WES,2
HRR365710.sh80462.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh80462.pbs.tmp.cidfile,HRA001272,HRR365710,HRR365710.sh80462.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365710.sh80462.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,WGS,WES,2
HRR365713.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh,HRA001272,HRR365713,HRR365713.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365713.sh70643.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh70643.pbs.tmp,HRA001272,HRR365713,HRR365713.sh70643.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh70643.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365713.sh70643.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh70643.pbs.tmp.cidfile,HRA001272,HRR365713,HRR365713.sh70643.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365713.sh70643.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365715.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh,HRA001272,HRR365715,HRR365715.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365715.sh45217.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh45217.pbs.tmp,HRA001272,HRR365715,HRR365715.sh45217.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh45217.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365715.sh45217.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh45217.pbs.tmp.cidfile,HRA001272,HRR365715,HRR365715.sh45217.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh45217.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365715.sh54769.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh54769.pbs.tmp,HRA001272,HRR365715,HRR365715.sh54769.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh54769.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365715.sh54769.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh54769.pbs.tmp.cidfile,HRA001272,HRR365715,HRR365715.sh54769.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365715.sh54769.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365717.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh,HRA001272,HRR365717,HRR365717.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365717.sh16389.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh16389.pbs.tmp,HRA001272,HRR365717,HRR365717.sh16389.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh16389.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,bulk_RNA,WES,2
HRR365717.sh16389.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh16389.pbs.tmp.cidfile,HRA001272,HRR365717,HRR365717.sh16389.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365717.sh16389.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
HRR365719.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh,HRA001272,HRR365719,HRR365719.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,WGS,WES,2
HRR365719.sh73412.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh73412.pbs.tmp,HRA001272,HRR365719,HRR365719.sh73412.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh73412.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1416,WGS,WES,2
HRR365719.sh73412.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh73412.pbs.tmp.cidfile,HRA001272,HRR365719,HRR365719.sh73412.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365719.sh73412.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,WGS,WES,2
HRR365722.sh::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh,HRA001272,HRR365722,HRR365722.sh,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh,sh,OTHER_UNCLASSIFIED_DATA,2890,bulk_RNA,WES,2
HRR365722.sh41863.pbs.tmp::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh41863.pbs.tmp,HRA001272,HRR365722,HRR365722.sh41863.pbs.tmp,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh41863.pbs.tmp,tmp,OTHER_UNCLASSIFIED_DATA,1263,bulk_RNA,WES,2
HRR365722.sh41863.pbs.tmp.cidfile::/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh41863.pbs.tmp.cidfile,HRA001272,HRR365722,HRR365722.sh41863.pbs.tmp.cidfile,,/hpcdisk1/cbb_group/data/analysis/HRA001272/analysis_bak/mutect2/sh/HRR365722.sh41863.pbs.tmp.cidfile,cidfile,OTHER_UNCLASSIFIED_DATA,64,bulk_RNA,WES,2
