files,run_accession
HRR1402653_f1.fastq.gz,HRR1402653
HRR1402653_r2.fastq.gz,HRR1402653
HRR1402837_f1.fastq.gz,HRR1402837
HRR1402837_r2.fastq.gz,HRR1402837
HRR1402838_f1.fastq.gz,HRR1402838
HRR1402838_r2.fastq.gz,HRR1402838
HRR1402654_f1.fastq.gz,HRR1402654
HRR1402654_r2.fastq.gz,HRR1402654
HRR1402839_f1.fastq.gz,HRR1402839
HRR1402839_r2.fastq.gz,HRR1402839
HRR1402840_f1.fastq.gz,HRR1402840
HRR1402840_r2.fastq.gz,HRR1402840
HRR1402655_f1.fastq.gz,HRR1402655
HRR1402655_r2.fastq.gz,HRR1402655
HRR1402656_f1.fastq.gz,HRR1402656
HRR1402656_r2.fastq.gz,HRR1402656
HRR1402841_f1.fastq.gz,HRR1402841
HRR1402841_r2.fastq.gz,HRR1402841
HRR1402657_f1.fastq.gz,HRR1402657
HRR1402657_r2.fastq.gz,HRR1402657
HRR1402842_f1.fastq.gz,HRR1402842
HRR1402842_r2.fastq.gz,HRR1402842
HRR1402658_f1.fastq.gz,HRR1402658
HRR1402658_r2.fastq.gz,HRR1402658
HRR1402843_f1.fastq.gz,HRR1402843
HRR1402843_r2.fastq.gz,HRR1402843
HRR1402844_f1.fastq.gz,HRR1402844
HRR1402844_r2.fastq.gz,HRR1402844
HRR1402659_f1.fastq.gz,HRR1402659
HRR1402659_r2.fastq.gz,HRR1402659
HRR1402845_f1.fastq.gz,HRR1402845
HRR1402845_r2.fastq.gz,HRR1402845
HRR1402660_f1.fastq.gz,HRR1402660
HRR1402660_r2.fastq.gz,HRR1402660
HRR1402846_f1.fastq.gz,HRR1402846
HRR1402846_r2.fastq.gz,HRR1402846
HRR1402661_f1.fastq.gz,HRR1402661
HRR1402661_r2.fastq.gz,HRR1402661
HRR1402662_f1.fastq.gz,HRR1402662
HRR1402662_r2.fastq.gz,HRR1402662
HRR1402663_f1.fastq.gz,HRR1402663
HRR1402663_r2.fastq.gz,HRR1402663
HRR1402847_f1.fastq.gz,HRR1402847
HRR1402847_r2.fastq.gz,HRR1402847
HRR1402664_f1.fastq.gz,HRR1402664
HRR1402664_r2.fastq.gz,HRR1402664
HRR1402665_f1.fastq.gz,HRR1402665
HRR1402665_r2.fastq.gz,HRR1402665
HRR1402848_f1.fastq.gz,HRR1402848
HRR1402848_r2.fastq.gz,HRR1402848
HRR1402666_f1.fastq.gz,HRR1402666
HRR1402666_r2.fastq.gz,HRR1402666
HRR1402849_f1.fastq.gz,HRR1402849
HRR1402849_r2.fastq.gz,HRR1402849
HRR1402667_f1.fastq.gz,HRR1402667
HRR1402667_r2.fastq.gz,HRR1402667
HRR1402850_f1.fastq.gz,HRR1402850
HRR1402850_r2.fastq.gz,HRR1402850
HRR1402668_f1.fastq.gz,HRR1402668
HRR1402668_r2.fastq.gz,HRR1402668
HRR1402851_f1.fastq.gz,HRR1402851
HRR1402851_r2.fastq.gz,HRR1402851
HRR1402669_f1.fastq.gz,HRR1402669
HRR1402669_r2.fastq.gz,HRR1402669
HRR1402852_f1.fastq.gz,HRR1402852
HRR1402852_r2.fastq.gz,HRR1402852
HRR1402853_f1.fastq.gz,HRR1402853
HRR1402853_r2.fastq.gz,HRR1402853
HRR1402670_f1.fastq.gz,HRR1402670
HRR1402670_r2.fastq.gz,HRR1402670
HRR1402854_f1.fastq.gz,HRR1402854
HRR1402854_r2.fastq.gz,HRR1402854
HRR1402855_f1.fastq.gz,HRR1402855
HRR1402855_r2.fastq.gz,HRR1402855
HRR1402671_f1.fastq.gz,HRR1402671
HRR1402671_r2.fastq.gz,HRR1402671
HRR1402856_f1.fastq.gz,HRR1402856
HRR1402856_r2.fastq.gz,HRR1402856
HRR1402857_f1.fastq.gz,HRR1402857
HRR1402857_r2.fastq.gz,HRR1402857
HRR1402672_f1.fastq.gz,HRR1402672
HRR1402672_r2.fastq.gz,HRR1402672
HRR1402673_f1.fastq.gz,HRR1402673
HRR1402673_r2.fastq.gz,HRR1402673
HRR1402858_f1.fastq.gz,HRR1402858
HRR1402858_r2.fastq.gz,HRR1402858
HRR1402859_f1.fastq.gz,HRR1402859
HRR1402859_r2.fastq.gz,HRR1402859
HRR1402674_f1.fastq.gz,HRR1402674
HRR1402674_r2.fastq.gz,HRR1402674
HRR1402860_f1.fastq.gz,HRR1402860
HRR1402860_r2.fastq.gz,HRR1402860
HRR1402861_f1.fastq.gz,HRR1402861
HRR1402861_r2.fastq.gz,HRR1402861
HRR1402675_f1.fastq.gz,HRR1402675
HRR1402675_r2.fastq.gz,HRR1402675
HRR1402862_f1.fastq.gz,HRR1402862
HRR1402862_r2.fastq.gz,HRR1402862
HRR1402863_f1.fastq.gz,HRR1402863
HRR1402863_r2.fastq.gz,HRR1402863
HRR1402676_f1.fastq.gz,HRR1402676
HRR1402676_r2.fastq.gz,HRR1402676
HRR1402864_f1.fastq.gz,HRR1402864
HRR1402864_r2.fastq.gz,HRR1402864
HRR1402677_f1.fastq.gz,HRR1402677
HRR1402677_r2.fastq.gz,HRR1402677
HRR1402865_f1.fastq.gz,HRR1402865
HRR1402865_r2.fastq.gz,HRR1402865
HRR1402678_f1.fastq.gz,HRR1402678
HRR1402678_r2.fastq.gz,HRR1402678
HRR1402679_f1.fastq.gz,HRR1402679
HRR1402679_r2.fastq.gz,HRR1402679
HRR1402866_f1.fastq.gz,HRR1402866
HRR1402866_r2.fastq.gz,HRR1402866
HRR1402680_f1.fastq.gz,HRR1402680
HRR1402680_r2.fastq.gz,HRR1402680
HRR1402867_f1.fastq.gz,HRR1402867
HRR1402867_r2.fastq.gz,HRR1402867
HRR1402681_f1.fastq.gz,HRR1402681
HRR1402681_r2.fastq.gz,HRR1402681
HRR1402682_f1.fastq.gz,HRR1402682
HRR1402682_r2.fastq.gz,HRR1402682
HRR1402683_f1.fastq.gz,HRR1402683
HRR1402683_r2.fastq.gz,HRR1402683
HRR1402868_f1.fastq.gz,HRR1402868
HRR1402868_r2.fastq.gz,HRR1402868
HRR1402869_f1.fastq.gz,HRR1402869
HRR1402869_r2.fastq.gz,HRR1402869
HRR1402684_f1.fastq.gz,HRR1402684
HRR1402684_r2.fastq.gz,HRR1402684
HRR1402685_f1.fastq.gz,HRR1402685
HRR1402685_r2.fastq.gz,HRR1402685
HRR1402686_f1.fastq.gz,HRR1402686
HRR1402686_r2.fastq.gz,HRR1402686
HRR1402687_f1.fastq.gz,HRR1402687
HRR1402687_r2.fastq.gz,HRR1402687
HRR1402870_f1.fastq.gz,HRR1402870
HRR1402870_r2.fastq.gz,HRR1402870
HRR1402871_f1.fastq.gz,HRR1402871
HRR1402871_r2.fastq.gz,HRR1402871
HRR1402688_f1.fastq.gz,HRR1402688
HRR1402688_r2.fastq.gz,HRR1402688
HRR1402689_f1.fastq.gz,HRR1402689
HRR1402689_r2.fastq.gz,HRR1402689
HRR1402690_f1.fastq.gz,HRR1402690
HRR1402690_r2.fastq.gz,HRR1402690
HRR1402872_f1.fastq.gz,HRR1402872
HRR1402872_r2.fastq.gz,HRR1402872
HRR1402873_f1.fastq.gz,HRR1402873
HRR1402873_r2.fastq.gz,HRR1402873
HRR1402691_f1.fastq.gz,HRR1402691
HRR1402691_r2.fastq.gz,HRR1402691
HRR1402874_f1.fastq.gz,HRR1402874
HRR1402874_r2.fastq.gz,HRR1402874
HRR1402875_f1.fastq.gz,HRR1402875
HRR1402875_r2.fastq.gz,HRR1402875
HRR1402692_f1.fastq.gz,HRR1402692
HRR1402692_r2.fastq.gz,HRR1402692
HRR1402693_f1.fastq.gz,HRR1402693
HRR1402693_r2.fastq.gz,HRR1402693
HRR1402694_f1.fastq.gz,HRR1402694
HRR1402694_r2.fastq.gz,HRR1402694
HRR1402876_f1.fastq.gz,HRR1402876
HRR1402876_r2.fastq.gz,HRR1402876
HRR1402877_f1.fastq.gz,HRR1402877
HRR1402877_r2.fastq.gz,HRR1402877
HRR1402695_f1.fastq.gz,HRR1402695
HRR1402695_r2.fastq.gz,HRR1402695
HRR1402696_f1.fastq.gz,HRR1402696
HRR1402696_r2.fastq.gz,HRR1402696
HRR1402697_f1.fastq.gz,HRR1402697
HRR1402697_r2.fastq.gz,HRR1402697
HRR1402878_f1.fastq.gz,HRR1402878
HRR1402878_r2.fastq.gz,HRR1402878
HRR1402698_f1.fastq.gz,HRR1402698
HRR1402698_r2.fastq.gz,HRR1402698
HRR1402879_f1.fastq.gz,HRR1402879
HRR1402879_r2.fastq.gz,HRR1402879
HRR1402699_f1.fastq.gz,HRR1402699
HRR1402699_r2.fastq.gz,HRR1402699
HRR1402880_f1.fastq.gz,HRR1402880
HRR1402880_r2.fastq.gz,HRR1402880
HRR1402881_f1.fastq.gz,HRR1402881
HRR1402881_r2.fastq.gz,HRR1402881
HRR1402700_f1.fastq.gz,HRR1402700
HRR1402700_r2.fastq.gz,HRR1402700
HRR1402701_f1.fastq.gz,HRR1402701
HRR1402701_r2.fastq.gz,HRR1402701
HRR1402702_f1.fastq.gz,HRR1402702
HRR1402702_r2.fastq.gz,HRR1402702
HRR1402703_f1.fastq.gz,HRR1402703
HRR1402703_r2.fastq.gz,HRR1402703
HRR1402882_f1.fastq.gz,HRR1402882
HRR1402882_r2.fastq.gz,HRR1402882
HRR1402883_f1.fastq.gz,HRR1402883
HRR1402883_r2.fastq.gz,HRR1402883
HRR1402704_f1.fastq.gz,HRR1402704
HRR1402704_r2.fastq.gz,HRR1402704
HRR1402884_f1.fastq.gz,HRR1402884
HRR1402884_r2.fastq.gz,HRR1402884
HRR1402885_f1.fastq.gz,HRR1402885
HRR1402885_r2.fastq.gz,HRR1402885
HRR1402705_f1.fastq.gz,HRR1402705
HRR1402705_r2.fastq.gz,HRR1402705
HRR1402886_f1.fastq.gz,HRR1402886
HRR1402886_r2.fastq.gz,HRR1402886
HRR1402887_f1.fastq.gz,HRR1402887
HRR1402887_r2.fastq.gz,HRR1402887
HRR1402706_f1.fastq.gz,HRR1402706
HRR1402706_r2.fastq.gz,HRR1402706
HRR1402707_f1.fastq.gz,HRR1402707
HRR1402707_r2.fastq.gz,HRR1402707
HRR1402888_f1.fastq.gz,HRR1402888
HRR1402888_r2.fastq.gz,HRR1402888
HRR1402708_f1.fastq.gz,HRR1402708
HRR1402708_r2.fastq.gz,HRR1402708
HRR1402709_f1.fastq.gz,HRR1402709
HRR1402709_r2.fastq.gz,HRR1402709
HRR1402889_f1.fastq.gz,HRR1402889
HRR1402889_r2.fastq.gz,HRR1402889
HRR1402890_f1.fastq.gz,HRR1402890
HRR1402890_r2.fastq.gz,HRR1402890
HRR1402710_f1.fastq.gz,HRR1402710
HRR1402710_r2.fastq.gz,HRR1402710
HRR1402891_f1.fastq.gz,HRR1402891
HRR1402891_r2.fastq.gz,HRR1402891
HRR1402892_f1.fastq.gz,HRR1402892
HRR1402892_r2.fastq.gz,HRR1402892
HRR1402711_f1.fastq.gz,HRR1402711
HRR1402711_r2.fastq.gz,HRR1402711
HRR1402712_f1.fastq.gz,HRR1402712
HRR1402712_r2.fastq.gz,HRR1402712
HRR1402713_f1.fastq.gz,HRR1402713
HRR1402713_r2.fastq.gz,HRR1402713
HRR1402893_f1.fastq.gz,HRR1402893
HRR1402893_r2.fastq.gz,HRR1402893
HRR1402714_f1.fastq.gz,HRR1402714
HRR1402714_r2.fastq.gz,HRR1402714
HRR1402894_f1.fastq.gz,HRR1402894
HRR1402894_r2.fastq.gz,HRR1402894
HRR1402895_f1.fastq.gz,HRR1402895
HRR1402895_r2.fastq.gz,HRR1402895
HRR1402715_f1.fastq.gz,HRR1402715
HRR1402715_r2.fastq.gz,HRR1402715
HRR1402896_f1.fastq.gz,HRR1402896
HRR1402896_r2.fastq.gz,HRR1402896
HRR1402897_f1.fastq.gz,HRR1402897
HRR1402897_r2.fastq.gz,HRR1402897
HRR1402716_f1.fastq.gz,HRR1402716
HRR1402716_r2.fastq.gz,HRR1402716
HRR1402898_f1.fastq.gz,HRR1402898
HRR1402898_r2.fastq.gz,HRR1402898
HRR1402899_f1.fastq.gz,HRR1402899
HRR1402899_r2.fastq.gz,HRR1402899
HRR1402717_f1.fastq.gz,HRR1402717
HRR1402717_r2.fastq.gz,HRR1402717
HRR1402900_f1.fastq.gz,HRR1402900
HRR1402900_r2.fastq.gz,HRR1402900
HRR1402718_f1.fastq.gz,HRR1402718
HRR1402718_r2.fastq.gz,HRR1402718
HRR1402901_f1.fastq.gz,HRR1402901
HRR1402901_r2.fastq.gz,HRR1402901
HRR1402902_f1.fastq.gz,HRR1402902
HRR1402902_r2.fastq.gz,HRR1402902
HRR1402719_f1.fastq.gz,HRR1402719
HRR1402719_r2.fastq.gz,HRR1402719
HRR1402903_f1.fastq.gz,HRR1402903
HRR1402903_r2.fastq.gz,HRR1402903
HRR1402904_f1.fastq.gz,HRR1402904
HRR1402904_r2.fastq.gz,HRR1402904
HRR1402720_f1.fastq.gz,HRR1402720
HRR1402720_r2.fastq.gz,HRR1402720
HRR1402905_f1.fastq.gz,HRR1402905
HRR1402905_r2.fastq.gz,HRR1402905
HRR1402906_f1.fastq.gz,HRR1402906
HRR1402906_r2.fastq.gz,HRR1402906
HRR1402721_f1.fastq.gz,HRR1402721
HRR1402721_r2.fastq.gz,HRR1402721
HRR1402722_f1.fastq.gz,HRR1402722
HRR1402722_r2.fastq.gz,HRR1402722
HRR1402907_f1.fastq.gz,HRR1402907
HRR1402907_r2.fastq.gz,HRR1402907
HRR1402723_f1.fastq.gz,HRR1402723
HRR1402723_r2.fastq.gz,HRR1402723
HRR1402908_f1.fastq.gz,HRR1402908
HRR1402908_r2.fastq.gz,HRR1402908
HRR1402909_f1.fastq.gz,HRR1402909
HRR1402909_r2.fastq.gz,HRR1402909
HRR1402724_f1.fastq.gz,HRR1402724
HRR1402724_r2.fastq.gz,HRR1402724
HRR1402910_f1.fastq.gz,HRR1402910
HRR1402910_r2.fastq.gz,HRR1402910
HRR1402725_f1.fastq.gz,HRR1402725
HRR1402725_r2.fastq.gz,HRR1402725
HRR1402726_f1.fastq.gz,HRR1402726
HRR1402726_r2.fastq.gz,HRR1402726
HRR1402911_f1.fastq.gz,HRR1402911
HRR1402911_r2.fastq.gz,HRR1402911
HRR1402727_f1.fastq.gz,HRR1402727
HRR1402727_r2.fastq.gz,HRR1402727
HRR1402728_f1.fastq.gz,HRR1402728
HRR1402728_r2.fastq.gz,HRR1402728
HRR1402729_f1.fastq.gz,HRR1402729
HRR1402729_r2.fastq.gz,HRR1402729
HRR1402912_f1.fastq.gz,HRR1402912
HRR1402912_r2.fastq.gz,HRR1402912
HRR1402730_f1.fastq.gz,HRR1402730
HRR1402730_r2.fastq.gz,HRR1402730
HRR1402913_f1.fastq.gz,HRR1402913
HRR1402913_r2.fastq.gz,HRR1402913
HRR1402731_f1.fastq.gz,HRR1402731
HRR1402731_r2.fastq.gz,HRR1402731
HRR1402914_f1.fastq.gz,HRR1402914
HRR1402914_r2.fastq.gz,HRR1402914
HRR1402732_f1.fastq.gz,HRR1402732
HRR1402732_r2.fastq.gz,HRR1402732
HRR1402915_f1.fastq.gz,HRR1402915
HRR1402915_r2.fastq.gz,HRR1402915
HRR1402733_f1.fastq.gz,HRR1402733
HRR1402733_r2.fastq.gz,HRR1402733
HRR1402916_f1.fastq.gz,HRR1402916
HRR1402916_r2.fastq.gz,HRR1402916
HRR1402734_f1.fastq.gz,HRR1402734
HRR1402734_r2.fastq.gz,HRR1402734
HRR1402917_f1.fastq.gz,HRR1402917
HRR1402917_r2.fastq.gz,HRR1402917
HRR1402735_f1.fastq.gz,HRR1402735
HRR1402735_r2.fastq.gz,HRR1402735
HRR1402918_f1.fastq.gz,HRR1402918
HRR1402918_r2.fastq.gz,HRR1402918
HRR1402736_f1.fastq.gz,HRR1402736
HRR1402736_r2.fastq.gz,HRR1402736
HRR1402737_f1.fastq.gz,HRR1402737
HRR1402737_r2.fastq.gz,HRR1402737
HRR1402919_f1.fastq.gz,HRR1402919
HRR1402919_r2.fastq.gz,HRR1402919
HRR1402738_f1.fastq.gz,HRR1402738
HRR1402738_r2.fastq.gz,HRR1402738
HRR1402920_f1.fastq.gz,HRR1402920
HRR1402920_r2.fastq.gz,HRR1402920
HRR1402739_f1.fastq.gz,HRR1402739
HRR1402739_r2.fastq.gz,HRR1402739
HRR1402921_f1.fastq.gz,HRR1402921
HRR1402921_r2.fastq.gz,HRR1402921
HRR1402740_f1.fastq.gz,HRR1402740
HRR1402740_r2.fastq.gz,HRR1402740
HRR1402922_f1.fastq.gz,HRR1402922
HRR1402922_r2.fastq.gz,HRR1402922
HRR1402741_f1.fastq.gz,HRR1402741
HRR1402741_r2.fastq.gz,HRR1402741
HRR1402923_f1.fastq.gz,HRR1402923
HRR1402923_r2.fastq.gz,HRR1402923
HRR1402924_f1.fastq.gz,HRR1402924
HRR1402924_r2.fastq.gz,HRR1402924
HRR1402742_f1.fastq.gz,HRR1402742
HRR1402742_r2.fastq.gz,HRR1402742
HRR1402925_f1.fastq.gz,HRR1402925
HRR1402925_r2.fastq.gz,HRR1402925
HRR1402926_f1.fastq.gz,HRR1402926
HRR1402926_r2.fastq.gz,HRR1402926
HRR1402743_f1.fastq.gz,HRR1402743
HRR1402743_r2.fastq.gz,HRR1402743
HRR1402744_f1.fastq.gz,HRR1402744
HRR1402744_r2.fastq.gz,HRR1402744
HRR1402927_f1.fastq.gz,HRR1402927
HRR1402927_r2.fastq.gz,HRR1402927
HRR1402745_f1.fastq.gz,HRR1402745
HRR1402745_r2.fastq.gz,HRR1402745
HRR1402928_f1.fastq.gz,HRR1402928
HRR1402928_r2.fastq.gz,HRR1402928
HRR1402746_f1.fastq.gz,HRR1402746
HRR1402746_r2.fastq.gz,HRR1402746
HRR1402929_f1.fastq.gz,HRR1402929
HRR1402929_r2.fastq.gz,HRR1402929
HRR1402930_f1.fastq.gz,HRR1402930
HRR1402930_r2.fastq.gz,HRR1402930
HRR1402747_f1.fastq.gz,HRR1402747
HRR1402747_r2.fastq.gz,HRR1402747
HRR1402931_f1.fastq.gz,HRR1402931
HRR1402931_r2.fastq.gz,HRR1402931
HRR1402932_f1.fastq.gz,HRR1402932
HRR1402932_r2.fastq.gz,HRR1402932
HRR1402748_f1.fastq.gz,HRR1402748
HRR1402748_r2.fastq.gz,HRR1402748
HRR1402933_f1.fastq.gz,HRR1402933
HRR1402933_r2.fastq.gz,HRR1402933
HRR1402934_f1.fastq.gz,HRR1402934
HRR1402934_r2.fastq.gz,HRR1402934
HRR1402749_f1.fastq.gz,HRR1402749
HRR1402749_r2.fastq.gz,HRR1402749
HRR1402750_f1.fastq.gz,HRR1402750
HRR1402750_r2.fastq.gz,HRR1402750
HRR1402935_f1.fastq.gz,HRR1402935
HRR1402935_r2.fastq.gz,HRR1402935
HRR1402751_f1.fastq.gz,HRR1402751
HRR1402751_r2.fastq.gz,HRR1402751
HRR1402936_f1.fastq.gz,HRR1402936
HRR1402936_r2.fastq.gz,HRR1402936
HRR1402937_f1.fastq.gz,HRR1402937
HRR1402937_r2.fastq.gz,HRR1402937
HRR1402752_f1.fastq.gz,HRR1402752
HRR1402752_r2.fastq.gz,HRR1402752
HRR1402753_f1.fastq.gz,HRR1402753
HRR1402753_r2.fastq.gz,HRR1402753
HRR1402754_f1.fastq.gz,HRR1402754
HRR1402754_r2.fastq.gz,HRR1402754
HRR1402755_f1.fastq.gz,HRR1402755
HRR1402755_r2.fastq.gz,HRR1402755
HRR1402938_f1.fastq.gz,HRR1402938
HRR1402938_r2.fastq.gz,HRR1402938
HRR1402939_f1.fastq.gz,HRR1402939
HRR1402939_r2.fastq.gz,HRR1402939
HRR1402756_f1.fastq.gz,HRR1402756
HRR1402756_r2.fastq.gz,HRR1402756
HRR1402757_f1.fastq.gz,HRR1402757
HRR1402757_r2.fastq.gz,HRR1402757
HRR1402940_f1.fastq.gz,HRR1402940
HRR1402940_r2.fastq.gz,HRR1402940
HRR1402758_f1.fastq.gz,HRR1402758
HRR1402758_r2.fastq.gz,HRR1402758
HRR1402941_f1.fastq.gz,HRR1402941
HRR1402941_r2.fastq.gz,HRR1402941
HRR1402759_f1.fastq.gz,HRR1402759
HRR1402759_r2.fastq.gz,HRR1402759
HRR1402942_f1.fastq.gz,HRR1402942
HRR1402942_r2.fastq.gz,HRR1402942
HRR1402943_f1.fastq.gz,HRR1402943
HRR1402943_r2.fastq.gz,HRR1402943
HRR1402760_f1.fastq.gz,HRR1402760
HRR1402760_r2.fastq.gz,HRR1402760
HRR1402944_f1.fastq.gz,HRR1402944
HRR1402944_r2.fastq.gz,HRR1402944
HRR1402761_f1.fastq.gz,HRR1402761
HRR1402761_r2.fastq.gz,HRR1402761
HRR1402945_f1.fastq.gz,HRR1402945
HRR1402945_r2.fastq.gz,HRR1402945
HRR1402762_f1.fastq.gz,HRR1402762
HRR1402762_r2.fastq.gz,HRR1402762
HRR1402946_f1.fastq.gz,HRR1402946
HRR1402946_r2.fastq.gz,HRR1402946
HRR1402763_f1.fastq.gz,HRR1402763
HRR1402763_r2.fastq.gz,HRR1402763
HRR1402947_f1.fastq.gz,HRR1402947
HRR1402947_r2.fastq.gz,HRR1402947
HRR1402764_f1.fastq.gz,HRR1402764
HRR1402764_r2.fastq.gz,HRR1402764
HRR1402948_f1.fastq.gz,HRR1402948
HRR1402948_r2.fastq.gz,HRR1402948
HRR1402765_f1.fastq.gz,HRR1402765
HRR1402765_r2.fastq.gz,HRR1402765
HRR1402949_f1.fastq.gz,HRR1402949
HRR1402949_r2.fastq.gz,HRR1402949
HRR1402766_f1.fastq.gz,HRR1402766
HRR1402766_r2.fastq.gz,HRR1402766
HRR1402767_f1.fastq.gz,HRR1402767
HRR1402767_r2.fastq.gz,HRR1402767
HRR1402950_f1.fastq.gz,HRR1402950
HRR1402950_r2.fastq.gz,HRR1402950
HRR1402768_f1.fastq.gz,HRR1402768
HRR1402768_r2.fastq.gz,HRR1402768
HRR1402951_f1.fastq.gz,HRR1402951
HRR1402951_r2.fastq.gz,HRR1402951
HRR1402769_f1.fastq.gz,HRR1402769
HRR1402769_r2.fastq.gz,HRR1402769
HRR1402770_f1.fastq.gz,HRR1402770
HRR1402770_r2.fastq.gz,HRR1402770
HRR1402952_f1.fastq.gz,HRR1402952
HRR1402952_r2.fastq.gz,HRR1402952
HRR1402953_f1.fastq.gz,HRR1402953
HRR1402953_r2.fastq.gz,HRR1402953
HRR1402771_f1.fastq.gz,HRR1402771
HRR1402771_r2.fastq.gz,HRR1402771
HRR1402954_f1.fastq.gz,HRR1402954
HRR1402954_r2.fastq.gz,HRR1402954
HRR1402772_f1.fastq.gz,HRR1402772
HRR1402772_r2.fastq.gz,HRR1402772
HRR1402773_f1.fastq.gz,HRR1402773
HRR1402773_r2.fastq.gz,HRR1402773
HRR1402955_f1.fastq.gz,HRR1402955
HRR1402955_r2.fastq.gz,HRR1402955
HRR1402774_f1.fastq.gz,HRR1402774
HRR1402774_r2.fastq.gz,HRR1402774
HRR1402956_f1.fastq.gz,HRR1402956
HRR1402956_r2.fastq.gz,HRR1402956
HRR1402775_f1.fastq.gz,HRR1402775
HRR1402775_r2.fastq.gz,HRR1402775
HRR1402957_f1.fastq.gz,HRR1402957
HRR1402957_r2.fastq.gz,HRR1402957
HRR1402776_f1.fastq.gz,HRR1402776
HRR1402776_r2.fastq.gz,HRR1402776
HRR1402958_f1.fastq.gz,HRR1402958
HRR1402958_r2.fastq.gz,HRR1402958
HRR1402777_f1.fastq.gz,HRR1402777
HRR1402777_r2.fastq.gz,HRR1402777
HRR1402959_f1.fastq.gz,HRR1402959
HRR1402959_r2.fastq.gz,HRR1402959
HRR1402960_f1.fastq.gz,HRR1402960
HRR1402960_r2.fastq.gz,HRR1402960
HRR1402778_f1.fastq.gz,HRR1402778
HRR1402778_r2.fastq.gz,HRR1402778
HRR1402961_f1.fastq.gz,HRR1402961
HRR1402961_r2.fastq.gz,HRR1402961
HRR1402779_f1.fastq.gz,HRR1402779
HRR1402779_r2.fastq.gz,HRR1402779
HRR1402962_f1.fastq.gz,HRR1402962
HRR1402962_r2.fastq.gz,HRR1402962
HRR1402780_f1.fastq.gz,HRR1402780
HRR1402780_r2.fastq.gz,HRR1402780
HRR1402963_f1.fastq.gz,HRR1402963
HRR1402963_r2.fastq.gz,HRR1402963
HRR1402781_f1.fastq.gz,HRR1402781
HRR1402781_r2.fastq.gz,HRR1402781
HRR1402964_f1.fastq.gz,HRR1402964
HRR1402964_r2.fastq.gz,HRR1402964
HRR1402965_f1.fastq.gz,HRR1402965
HRR1402965_r2.fastq.gz,HRR1402965
HRR1402782_f1.fastq.gz,HRR1402782
HRR1402782_r2.fastq.gz,HRR1402782
HRR1402966_f1.fastq.gz,HRR1402966
HRR1402966_r2.fastq.gz,HRR1402966
HRR1402967_f1.fastq.gz,HRR1402967
HRR1402967_r2.fastq.gz,HRR1402967
HRR1402783_f1.fastq.gz,HRR1402783
HRR1402783_r2.fastq.gz,HRR1402783
HRR1402968_f1.fastq.gz,HRR1402968
HRR1402968_r2.fastq.gz,HRR1402968
HRR1402969_f1.fastq.gz,HRR1402969
HRR1402969_r2.fastq.gz,HRR1402969
HRR1402784_f1.fastq.gz,HRR1402784
HRR1402784_r2.fastq.gz,HRR1402784
HRR1402785_f1.fastq.gz,HRR1402785
HRR1402785_r2.fastq.gz,HRR1402785
HRR1402970_f1.fastq.gz,HRR1402970
HRR1402970_r2.fastq.gz,HRR1402970
HRR1402971_f1.fastq.gz,HRR1402971
HRR1402971_r2.fastq.gz,HRR1402971
HRR1402786_f1.fastq.gz,HRR1402786
HRR1402786_r2.fastq.gz,HRR1402786
HRR1402787_f1.fastq.gz,HRR1402787
HRR1402787_r2.fastq.gz,HRR1402787
HRR1402972_f1.fastq.gz,HRR1402972
HRR1402972_r2.fastq.gz,HRR1402972
HRR1402788_f1.fastq.gz,HRR1402788
HRR1402788_r2.fastq.gz,HRR1402788
HRR1402789_f1.fastq.gz,HRR1402789
HRR1402789_r2.fastq.gz,HRR1402789
HRR1402973_f1.fastq.gz,HRR1402973
HRR1402973_r2.fastq.gz,HRR1402973
HRR1402790_f1.fastq.gz,HRR1402790
HRR1402790_r2.fastq.gz,HRR1402790
HRR1402974_f1.fastq.gz,HRR1402974
HRR1402974_r2.fastq.gz,HRR1402974
HRR1402975_f1.fastq.gz,HRR1402975
HRR1402975_r2.fastq.gz,HRR1402975
HRR1402791_f1.fastq.gz,HRR1402791
HRR1402791_r2.fastq.gz,HRR1402791
HRR1402792_f1.fastq.gz,HRR1402792
HRR1402792_r2.fastq.gz,HRR1402792
HRR1402976_f1.fastq.gz,HRR1402976
HRR1402976_r2.fastq.gz,HRR1402976
HRR1402977_f1.fastq.gz,HRR1402977
HRR1402977_r2.fastq.gz,HRR1402977
HRR1402793_f1.fastq.gz,HRR1402793
HRR1402793_r2.fastq.gz,HRR1402793
HRR1402794_f1.fastq.gz,HRR1402794
HRR1402794_r2.fastq.gz,HRR1402794
HRR1402978_f1.fastq.gz,HRR1402978
HRR1402978_r2.fastq.gz,HRR1402978
HRR1402979_f1.fastq.gz,HRR1402979
HRR1402979_r2.fastq.gz,HRR1402979
HRR1402795_f1.fastq.gz,HRR1402795
HRR1402795_r2.fastq.gz,HRR1402795
HRR1402796_f1.fastq.gz,HRR1402796
HRR1402796_r2.fastq.gz,HRR1402796
HRR1402980_f1.fastq.gz,HRR1402980
HRR1402980_r2.fastq.gz,HRR1402980
HRR1402981_f1.fastq.gz,HRR1402981
HRR1402981_r2.fastq.gz,HRR1402981
HRR572934_f1.fq.gz,HRR572934
HRR572934_r2.fq.gz,HRR572934
HRR572935_f1.fq.gz,HRR572935
HRR572935_r2.fq.gz,HRR572935
HRR572936_f1.fq.gz,HRR572936
