t2_id,study_accession,run_accession,file_name,sub_file_name,file_path,format,semantic_format,size,strategy,data_level
HRR1402823-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402823-Fusion.tsv,HRA001272,HRR1402823,HRR1402823-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402823-Fusion.tsv,tsv,TABULAR_BIO_DATA,60435,WES,2
HRR1402824-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402824-Fusion.tsv,HRA001272,HRR1402824,HRR1402824-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402824-Fusion.tsv,tsv,TABULAR_BIO_DATA,54832,bulk_RNA,2
HRR1402825-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402825-Fusion.tsv,HRA001272,HRR1402825,HRR1402825-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402825-Fusion.tsv,tsv,TABULAR_BIO_DATA,11631,bulk_RNA,2
HRR1402826-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402826-Fusion.tsv,HRA001272,HRR1402826,HRR1402826-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402826-Fusion.tsv,tsv,TABULAR_BIO_DATA,11789,WES,2
HRR1402827-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402827-Fusion.tsv,HRA001272,HRR1402827,HRR1402827-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402827-Fusion.tsv,tsv,TABULAR_BIO_DATA,14113,bulk_RNA,2
HRR1402828-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402828-Fusion.tsv,HRA001272,HRR1402828,HRR1402828-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402828-Fusion.tsv,tsv,TABULAR_BIO_DATA,2161,WES,2
HRR1402829-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402829-Fusion.tsv,HRA001272,HRR1402829,HRR1402829-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402829-Fusion.tsv,tsv,TABULAR_BIO_DATA,1510,bulk_RNA,2
HRR1402830-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402830-Fusion.tsv,HRA001272,HRR1402830,HRR1402830-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402830-Fusion.tsv,tsv,TABULAR_BIO_DATA,68525,bulk_RNA,2
HRR1402831-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402831-Fusion.tsv,HRA001272,HRR1402831,HRR1402831-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402831-Fusion.tsv,tsv,TABULAR_BIO_DATA,68395,bulk_RNA,2
HRR1402832-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402832-Fusion.tsv,HRA001272,HRR1402832,HRR1402832-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402832-Fusion.tsv,tsv,TABULAR_BIO_DATA,46355,bulk_RNA,2
HRR1402833-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402833-Fusion.tsv,HRA001272,HRR1402833,HRR1402833-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402833-Fusion.tsv,tsv,TABULAR_BIO_DATA,5539,WES,2
HRR1402834-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402834-Fusion.tsv,HRA001272,HRR1402834,HRR1402834-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402834-Fusion.tsv,tsv,TABULAR_BIO_DATA,6484,bulk_RNA,2
HRR1402835-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402835-Fusion.tsv,HRA001272,HRR1402835,HRR1402835-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402835-Fusion.tsv,tsv,TABULAR_BIO_DATA,18201,WES,2
HRR1402836-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402836-Fusion.tsv,HRA001272,HRR1402836,HRR1402836-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402836-Fusion.tsv,tsv,TABULAR_BIO_DATA,3794,bulk_RNA,2
HRR1402837-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402837-Fusion.tsv,HRA001272,HRR1402837,HRR1402837-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402837-Fusion.tsv,tsv,TABULAR_BIO_DATA,45629,WES,2
HRR1402838-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402838-Fusion.tsv,HRA001272,HRR1402838,HRR1402838-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402838-Fusion.tsv,tsv,TABULAR_BIO_DATA,11756,bulk_RNA,2
HRR1402839-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402839-Fusion.tsv,HRA001272,HRR1402839,HRR1402839-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402839-Fusion.tsv,tsv,TABULAR_BIO_DATA,25289,WES,2
HRR1402840-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402840-Fusion.tsv,HRA001272,HRR1402840,HRR1402840-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402840-Fusion.tsv,tsv,TABULAR_BIO_DATA,16397,bulk_RNA,2
HRR1402841-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402841-Fusion.tsv,HRA001272,HRR1402841,HRR1402841-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402841-Fusion.tsv,tsv,TABULAR_BIO_DATA,47152,bulk_RNA,2
HRR1402842-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402842-Fusion.tsv,HRA001272,HRR1402842,HRR1402842-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402842-Fusion.tsv,tsv,TABULAR_BIO_DATA,20779,bulk_RNA,2
HRR1402843-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402843-Fusion.tsv,HRA001272,HRR1402843,HRR1402843-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402843-Fusion.tsv,tsv,TABULAR_BIO_DATA,1637,WES,2
HRR1402844-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402844-Fusion.tsv,HRA001272,HRR1402844,HRR1402844-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402844-Fusion.tsv,tsv,TABULAR_BIO_DATA,400,bulk_RNA,2
HRR1402845-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402845-Fusion.tsv,HRA001272,HRR1402845,HRR1402845-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402845-Fusion.tsv,tsv,TABULAR_BIO_DATA,35708,bulk_RNA,2
HRR1402846-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402846-Fusion.tsv,HRA001272,HRR1402846,HRR1402846-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402846-Fusion.tsv,tsv,TABULAR_BIO_DATA,2889,bulk_RNA,2
HRR1402847-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402847-Fusion.tsv,HRA001272,HRR1402847,HRR1402847-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402847-Fusion.tsv,tsv,TABULAR_BIO_DATA,5853,bulk_RNA,2
HRR1402848-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402848-Fusion.tsv,HRA001272,HRR1402848,HRR1402848-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402848-Fusion.tsv,tsv,TABULAR_BIO_DATA,73910,bulk_RNA,2
HRR1402849-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402849-Fusion.tsv,HRA001272,HRR1402849,HRR1402849-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402849-Fusion.tsv,tsv,TABULAR_BIO_DATA,36008,bulk_RNA,2
HRR1402850-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402850-Fusion.tsv,HRA001272,HRR1402850,HRR1402850-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402850-Fusion.tsv,tsv,TABULAR_BIO_DATA,86776,bulk_RNA,2
HRR1402851-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402851-Fusion.tsv,HRA001272,HRR1402851,HRR1402851-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402851-Fusion.tsv,tsv,TABULAR_BIO_DATA,26547,bulk_RNA,2
HRR1402852-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402852-Fusion.tsv,HRA001272,HRR1402852,HRR1402852-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402852-Fusion.tsv,tsv,TABULAR_BIO_DATA,16105,WES,2
HRR1402853-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402853-Fusion.tsv,HRA001272,HRR1402853,HRR1402853-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402853-Fusion.tsv,tsv,TABULAR_BIO_DATA,11197,bulk_RNA,2
HRR1402854-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402854-Fusion.tsv,HRA001272,HRR1402854,HRR1402854-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402854-Fusion.tsv,tsv,TABULAR_BIO_DATA,35981,WES,2
HRR1402855-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402855-Fusion.tsv,HRA001272,HRR1402855,HRR1402855-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402855-Fusion.tsv,tsv,TABULAR_BIO_DATA,47568,bulk_RNA,2
HRR1402856-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402856-Fusion.tsv,HRA001272,HRR1402856,HRR1402856-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402856-Fusion.tsv,tsv,TABULAR_BIO_DATA,68250,WES,2
HRR1402857-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402857-Fusion.tsv,HRA001272,HRR1402857,HRR1402857-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402857-Fusion.tsv,tsv,TABULAR_BIO_DATA,64992,bulk_RNA,2
HRR1402858-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402858-Fusion.tsv,HRA001272,HRR1402858,HRR1402858-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402858-Fusion.tsv,tsv,TABULAR_BIO_DATA,11233,WES,2
HRR1402859-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402859-Fusion.tsv,HRA001272,HRR1402859,HRR1402859-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402859-Fusion.tsv,tsv,TABULAR_BIO_DATA,11789,bulk_RNA,2
HRR1402860-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402860-Fusion.tsv,HRA001272,HRR1402860,HRR1402860-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402860-Fusion.tsv,tsv,TABULAR_BIO_DATA,36136,WES,2
HRR1402861-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402861-Fusion.tsv,HRA001272,HRR1402861,HRR1402861-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402861-Fusion.tsv,tsv,TABULAR_BIO_DATA,11632,bulk_RNA,2
HRR1402862-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402862-Fusion.tsv,HRA001272,HRR1402862,HRR1402862-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402862-Fusion.tsv,tsv,TABULAR_BIO_DATA,75084,WES,2
HRR1402863-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402863-Fusion.tsv,HRA001272,HRR1402863,HRR1402863-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402863-Fusion.tsv,tsv,TABULAR_BIO_DATA,43786,bulk_RNA,2
HRR1402864-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402864-Fusion.tsv,HRA001272,HRR1402864,HRR1402864-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402864-Fusion.tsv,tsv,TABULAR_BIO_DATA,178186,bulk_RNA,2
HRR1402865-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402865-Fusion.tsv,HRA001272,HRR1402865,HRR1402865-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402865-Fusion.tsv,tsv,TABULAR_BIO_DATA,416323,bulk_RNA,2
HRR1402866-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402866-Fusion.tsv,HRA001272,HRR1402866,HRR1402866-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402866-Fusion.tsv,tsv,TABULAR_BIO_DATA,129207,bulk_RNA,2
HRR1402867-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402867-Fusion.tsv,HRA001272,HRR1402867,HRR1402867-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402867-Fusion.tsv,tsv,TABULAR_BIO_DATA,2698,bulk_RNA,2
HRR1402868-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402868-Fusion.tsv,HRA001272,HRR1402868,HRR1402868-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402868-Fusion.tsv,tsv,TABULAR_BIO_DATA,6241,WES,2
HRR1402869-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402869-Fusion.tsv,HRA001272,HRR1402869,HRR1402869-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402869-Fusion.tsv,tsv,TABULAR_BIO_DATA,400,bulk_RNA,2
HRR1402870-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402870-Fusion.tsv,HRA001272,HRR1402870,HRR1402870-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402870-Fusion.tsv,tsv,TABULAR_BIO_DATA,4790,WES,2
HRR1402871-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402871-Fusion.tsv,HRA001272,HRR1402871,HRR1402871-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402871-Fusion.tsv,tsv,TABULAR_BIO_DATA,17525,bulk_RNA,2
HRR1402872-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402872-Fusion.tsv,HRA001272,HRR1402872,HRR1402872-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402872-Fusion.tsv,tsv,TABULAR_BIO_DATA,12377,WES,2
HRR1402873-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402873-Fusion.tsv,HRA001272,HRR1402873,HRR1402873-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402873-Fusion.tsv,tsv,TABULAR_BIO_DATA,17181,bulk_RNA,2
HRR1402874-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402874-Fusion.tsv,HRA001272,HRR1402874,HRR1402874-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402874-Fusion.tsv,tsv,TABULAR_BIO_DATA,6354,WES,2
HRR1402875-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402875-Fusion.tsv,HRA001272,HRR1402875,HRR1402875-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402875-Fusion.tsv,tsv,TABULAR_BIO_DATA,13322,bulk_RNA,2
HRR1402876-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402876-Fusion.tsv,HRA001272,HRR1402876,HRR1402876-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402876-Fusion.tsv,tsv,TABULAR_BIO_DATA,12887,WES,2
HRR1402877-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402877-Fusion.tsv,HRA001272,HRR1402877,HRR1402877-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402877-Fusion.tsv,tsv,TABULAR_BIO_DATA,21327,bulk_RNA,2
HRR1402878-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402878-Fusion.tsv,HRA001272,HRR1402878,HRR1402878-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402878-Fusion.tsv,tsv,TABULAR_BIO_DATA,53520,bulk_RNA,2
HRR1402879-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402879-Fusion.tsv,HRA001272,HRR1402879,HRR1402879-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402879-Fusion.tsv,tsv,TABULAR_BIO_DATA,51796,bulk_RNA,2
HRR1402880-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402880-Fusion.tsv,HRA001272,HRR1402880,HRR1402880-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402880-Fusion.tsv,tsv,TABULAR_BIO_DATA,52402,WES,2
HRR1402881-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402881-Fusion.tsv,HRA001272,HRR1402881,HRR1402881-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402881-Fusion.tsv,tsv,TABULAR_BIO_DATA,28860,bulk_RNA,2
HRR1402882-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402882-Fusion.tsv,HRA001272,HRR1402882,HRR1402882-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402882-Fusion.tsv,tsv,TABULAR_BIO_DATA,12059,WES,2
HRR1402883-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402883-Fusion.tsv,HRA001272,HRR1402883,HRR1402883-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402883-Fusion.tsv,tsv,TABULAR_BIO_DATA,14403,bulk_RNA,2
HRR1402884-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402884-Fusion.tsv,HRA001272,HRR1402884,HRR1402884-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402884-Fusion.tsv,tsv,TABULAR_BIO_DATA,15055,WES,2
HRR1402885-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402885-Fusion.tsv,HRA001272,HRR1402885,HRR1402885-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402885-Fusion.tsv,tsv,TABULAR_BIO_DATA,10577,bulk_RNA,2
HRR1402886-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402886-Fusion.tsv,HRA001272,HRR1402886,HRR1402886-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402886-Fusion.tsv,tsv,TABULAR_BIO_DATA,5409,WES,2
HRR1402887-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402887-Fusion.tsv,HRA001272,HRR1402887,HRR1402887-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402887-Fusion.tsv,tsv,TABULAR_BIO_DATA,8656,bulk_RNA,2
HRR1402888-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402888-Fusion.tsv,HRA001272,HRR1402888,HRR1402888-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402888-Fusion.tsv,tsv,TABULAR_BIO_DATA,47182,bulk_RNA,2
HRR1402889-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402889-Fusion.tsv,HRA001272,HRR1402889,HRR1402889-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402889-Fusion.tsv,tsv,TABULAR_BIO_DATA,37987,WES,2
HRR1402890-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402890-Fusion.tsv,HRA001272,HRR1402890,HRR1402890-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402890-Fusion.tsv,tsv,TABULAR_BIO_DATA,37832,bulk_RNA,2
HRR1402891-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402891-Fusion.tsv,HRA001272,HRR1402891,HRR1402891-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402891-Fusion.tsv,tsv,TABULAR_BIO_DATA,58822,WES,2
HRR1402892-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402892-Fusion.tsv,HRA001272,HRR1402892,HRR1402892-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402892-Fusion.tsv,tsv,TABULAR_BIO_DATA,45903,bulk_RNA,2
HRR1402893-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402893-Fusion.tsv,HRA001272,HRR1402893,HRR1402893-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402893-Fusion.tsv,tsv,TABULAR_BIO_DATA,19956,bulk_RNA,2
HRR1402894-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402894-Fusion.tsv,HRA001272,HRR1402894,HRR1402894-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402894-Fusion.tsv,tsv,TABULAR_BIO_DATA,7821,WES,2
HRR1402895-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402895-Fusion.tsv,HRA001272,HRR1402895,HRR1402895-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402895-Fusion.tsv,tsv,TABULAR_BIO_DATA,10614,bulk_RNA,2
HRR1402896-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402896-Fusion.tsv,HRA001272,HRR1402896,HRR1402896-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402896-Fusion.tsv,tsv,TABULAR_BIO_DATA,17504,WES,2
HRR1402897-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402897-Fusion.tsv,HRA001272,HRR1402897,HRR1402897-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402897-Fusion.tsv,tsv,TABULAR_BIO_DATA,9740,bulk_RNA,2
HRR1402898-Fusion.tsv::/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402898-Fusion.tsv,HRA001272,HRR1402898,HRR1402898-Fusion.tsv,,/hpcdisk1/cbb_group/data/analysis/HRA001272/RNAseq/Fusion/HRR1402898-Fusion.tsv,tsv,TABULAR_BIO_DATA,6777,WES,2
