T1_id,sample_accession
HRR234472_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234472/HRR234472_r2.fastq.gz,HRS171222
HRR234473_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234473/HRR234473_f1.fastq.gz,HRS171223
HRR234473_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234473/HRR234473_r2.fastq.gz,HRS171223
HRR234474_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234474/HRR234474_f1.fastq.gz,HRS171224
HRR234474_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234474/HRR234474_r2.fastq.gz,HRS171224
HRR234475_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234475/HRR234475_f1.fastq.gz,HRS171225
HRR234475_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234475/HRR234475_r2.fastq.gz,HRS171225
HRR234476_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234476/HRR234476_f1.fastq.gz,HRS171226
HRR234476_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234476/HRR234476_r2.fastq.gz,HRS171226
HRR234477_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234477/HRR234477_f1.fastq.gz,HRS171227
HRR234477_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234477/HRR234477_r2.fastq.gz,HRS171227
HRR234478_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234478/HRR234478_f1.fastq.gz,HRS171228
HRR234478_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234478/HRR234478_r2.fastq.gz,HRS171228
HRR234479_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234479/HRR234479_f1.fastq.gz,HRS171229
HRR234479_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234479/HRR234479_r2.fastq.gz,HRS171229
HRR234480_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234480/HRR234480_f1.fastq.gz,HRS171230
HRR234480_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234480/HRR234480_r2.fastq.gz,HRS171230
HRR234481_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234481/HRR234481_f1.fastq.gz,HRS171231
HRR234481_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234481/HRR234481_r2.fastq.gz,HRS171231
HRR234482_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234482/HRR234482_f1.fastq.gz,HRS171232
HRR234482_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234482/HRR234482_r2.fastq.gz,HRS171232
HRR234483_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234483/HRR234483_f1.fastq.gz,HRS171233
HRR234483_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234483/HRR234483_r2.fastq.gz,HRS171233
HRR234484_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234484/HRR234484_f1.fastq.gz,HRS171234
HRR234484_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234484/HRR234484_r2.fastq.gz,HRS171234
HRR234485_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234485/HRR234485_f1.fastq.gz,HRS171235
HRR234485_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234485/HRR234485_r2.fastq.gz,HRS171235
HRR234486_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234486/HRR234486_f1.fastq.gz,HRS171236
HRR234486_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234486/HRR234486_r2.fastq.gz,HRS171236
HRR234487_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234487/HRR234487_f1.fastq.gz,HRS171237
HRR234487_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234487/HRR234487_r2.fastq.gz,HRS171237
HRR234488_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234488/HRR234488_f1.fastq.gz,HRS171238
HRR234488_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234488/HRR234488_r2.fastq.gz,HRS171238
HRR234489_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234489/HRR234489_f1.fastq.gz,HRS171239
HRR234489_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234489/HRR234489_r2.fastq.gz,HRS171239
HRR234490_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234490/HRR234490_f1.fastq.gz,HRS171240
HRR234490_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234490/HRR234490_r2.fastq.gz,HRS171240
HRR234491_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234491/HRR234491_f1.fastq.gz,HRS171241
HRR234491_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234491/HRR234491_r2.fastq.gz,HRS171241
HRR234492_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234492/HRR234492_f1.fastq.gz,HRS171242
HRR234492_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234492/HRR234492_r2.fastq.gz,HRS171242
HRR234493_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234493/HRR234493_f1.fastq.gz,HRS171243
HRR234493_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234493/HRR234493_r2.fastq.gz,HRS171243
HRR234494_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234494/HRR234494_f1.fastq.gz,HRS171244
HRR234494_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234494/HRR234494_r2.fastq.gz,HRS171244
HRR234495_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234495/HRR234495_f1.fastq.gz,HRS171245
HRR234495_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234495/HRR234495_r2.fastq.gz,HRS171245
HRR234496_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234496/HRR234496_f1.fastq.gz,HRS171246
HRR234496_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234496/HRR234496_r2.fastq.gz,HRS171246
HRR234497_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234497/HRR234497_f1.fastq.gz,HRS171247
HRR234497_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234497/HRR234497_r2.fastq.gz,HRS171247
HRR234498_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234498/HRR234498_f1.fastq.gz,HRS171248
HRR234498_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234498/HRR234498_r2.fastq.gz,HRS171248
HRR234499_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234499/HRR234499_f1.fastq.gz,HRS171249
HRR234499_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234499/HRR234499_r2.fastq.gz,HRS171249
HRR234500_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234500/HRR234500_f1.fastq.gz,HRS171250
HRR234500_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234500/HRR234500_r2.fastq.gz,HRS171250
HRR234501_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234501/HRR234501_f1.fastq.gz,HRS171251
HRR234501_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234501/HRR234501_r2.fastq.gz,HRS171251
HRR234502_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234502/HRR234502_f1.fastq.gz,HRS171252
HRR234502_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234502/HRR234502_r2.fastq.gz,HRS171252
HRR234503_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234503/HRR234503_f1.fastq.gz,HRS171253
HRR234503_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234503/HRR234503_r2.fastq.gz,HRS171253
HRR234504_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234504/HRR234504_f1.fastq.gz,HRS171254
HRR234504_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234504/HRR234504_r2.fastq.gz,HRS171254
HRR234505_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234505/HRR234505_f1.fastq.gz,HRS171255
HRR234505_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234505/HRR234505_r2.fastq.gz,HRS171255
HRR234506_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234506/HRR234506_f1.fastq.gz,HRS171256
HRR234506_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234506/HRR234506_r2.fastq.gz,HRS171256
HRR234507_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234507/HRR234507_f1.fastq.gz,HRS171257
HRR234507_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234507/HRR234507_r2.fastq.gz,HRS171257
HRR234508_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234508/HRR234508_f1.fastq.gz,HRS171258
HRR234508_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234508/HRR234508_r2.fastq.gz,HRS171258
HRR234509_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234509/HRR234509_f1.fastq.gz,HRS171259
HRR234509_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234509/HRR234509_r2.fastq.gz,HRS171259
HRR234510_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234510/HRR234510_f1.fastq.gz,HRS171260
HRR234510_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234510/HRR234510_r2.fastq.gz,HRS171260
HRR234511_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234511/HRR234511_f1.fastq.gz,HRS171261
HRR234511_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234511/HRR234511_r2.fastq.gz,HRS171261
HRR234512_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234512/HRR234512_f1.fastq.gz,HRS171262
HRR234512_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234512/HRR234512_r2.fastq.gz,HRS171262
HRR234513_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234513/HRR234513_f1.fastq.gz,HRS171263
HRR234513_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234513/HRR234513_r2.fastq.gz,HRS171263
HRR234514_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234514/HRR234514_f1.fastq.gz,HRS171264
HRR234514_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234514/HRR234514_r2.fastq.gz,HRS171264
HRR234515_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234515/HRR234515_f1.fastq.gz,HRS171265
HRR234515_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234515/HRR234515_r2.fastq.gz,HRS171265
HRR234516_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234516/HRR234516_f1.fastq.gz,HRS171266
HRR234516_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234516/HRR234516_r2.fastq.gz,HRS171266
HRR234517_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234517/HRR234517_f1.fastq.gz,HRS171267
HRR234517_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234517/HRR234517_r2.fastq.gz,HRS171267
HRR234518_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234518/HRR234518_f1.fastq.gz,HRS171268
HRR234518_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234518/HRR234518_r2.fastq.gz,HRS171268
HRR234519_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234519/HRR234519_f1.fastq.gz,HRS171269
HRR234519_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234519/HRR234519_r2.fastq.gz,HRS171269
HRR234520_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234520/HRR234520_f1.fastq.gz,HRS171270
HRR234520_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234520/HRR234520_r2.fastq.gz,HRS171270
HRR234521_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234521/HRR234521_f1.fastq.gz,HRS171271
HRR234521_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234521/HRR234521_r2.fastq.gz,HRS171271
HRR234522_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234522/HRR234522_f1.fastq.gz,HRS171272
HRR234522_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234522/HRR234522_r2.fastq.gz,HRS171272
HRR234523_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234523/HRR234523_f1.fastq.gz,HRS171273
HRR234523_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234523/HRR234523_r2.fastq.gz,HRS171273
HRR234524_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234524/HRR234524_f1.fastq.gz,HRS171274
HRR234524_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234524/HRR234524_r2.fastq.gz,HRS171274
HRR234525_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234525/HRR234525_f1.fastq.gz,HRS171275
HRR234525_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234525/HRR234525_r2.fastq.gz,HRS171275
HRR234526_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234526/HRR234526_f1.fastq.gz,HRS171276
HRR234526_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234526/HRR234526_r2.fastq.gz,HRS171276
HRR234527_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234527/HRR234527_f1.fastq.gz,HRS171277
HRR234527_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234527/HRR234527_r2.fastq.gz,HRS171277
HRR234528_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234528/HRR234528_f1.fastq.gz,HRS171278
HRR234528_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234528/HRR234528_r2.fastq.gz,HRS171278
HRR234529_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234529/HRR234529_f1.fastq.gz,HRS171279
HRR234529_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234529/HRR234529_r2.fastq.gz,HRS171279
HRR234530_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234530/HRR234530_f1.fastq.gz,HRS171280
HRR234530_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234530/HRR234530_r2.fastq.gz,HRS171280
HRR234531_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234531/HRR234531_f1.fastq.gz,HRS171281
HRR234531_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234531/HRR234531_r2.fastq.gz,HRS171281
HRR234532_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234532/HRR234532_f1.fastq.gz,HRS171282
HRR234532_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234532/HRR234532_r2.fastq.gz,HRS171282
HRR234533_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234533/HRR234533_f1.fastq.gz,HRS171283
HRR234533_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234533/HRR234533_r2.fastq.gz,HRS171283
HRR234534_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234534/HRR234534_f1.fastq.gz,HRS171284
HRR234534_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234534/HRR234534_r2.fastq.gz,HRS171284
HRR234535_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234535/HRR234535_f1.fastq.gz,HRS171285
HRR234535_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234535/HRR234535_r2.fastq.gz,HRS171285
HRR234536_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234536/HRR234536_f1.fastq.gz,HRS171286
HRR234536_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234536/HRR234536_r2.fastq.gz,HRS171286
HRR234537_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234537/HRR234537_f1.fastq.gz,HRS171287
HRR234537_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234537/HRR234537_r2.fastq.gz,HRS171287
HRR234538_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234538/HRR234538_f1.fastq.gz,HRS171288
HRR234538_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234538/HRR234538_r2.fastq.gz,HRS171288
HRR234539_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234539/HRR234539_f1.fastq.gz,HRS171289
HRR234539_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234539/HRR234539_r2.fastq.gz,HRS171289
HRR234540_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234540/HRR234540_f1.fastq.gz,HRS171290
HRR234540_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234540/HRR234540_r2.fastq.gz,HRS171290
HRR234541_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234541/HRR234541_f1.fastq.gz,HRS171291
HRR234541_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234541/HRR234541_r2.fastq.gz,HRS171291
HRR234542_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234542/HRR234542_f1.fastq.gz,HRS171292
HRR234542_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234542/HRR234542_r2.fastq.gz,HRS171292
HRR234543_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234543/HRR234543_f1.fastq.gz,HRS171293
HRR234543_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234543/HRR234543_r2.fastq.gz,HRS171293
HRR234544_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234544/HRR234544_f1.fastq.gz,HRS171294
HRR234544_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234544/HRR234544_r2.fastq.gz,HRS171294
HRR234545_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234545/HRR234545_f1.fastq.gz,HRS171295
HRR234545_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234545/HRR234545_r2.fastq.gz,HRS171295
HRR234546_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234546/HRR234546_f1.fastq.gz,HRS171296
HRR234546_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234546/HRR234546_r2.fastq.gz,HRS171296
HRR234547_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234547/HRR234547_f1.fastq.gz,HRS171297
HRR234547_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234547/HRR234547_r2.fastq.gz,HRS171297
HRR234548_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234548/HRR234548_f1.fastq.gz,HRS171298
HRR234548_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234548/HRR234548_r2.fastq.gz,HRS171298
HRR234549_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234549/HRR234549_f1.fastq.gz,HRS171299
HRR234549_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234549/HRR234549_r2.fastq.gz,HRS171299
HRR234550_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234550/HRR234550_f1.fastq.gz,HRS171300
HRR234550_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234550/HRR234550_r2.fastq.gz,HRS171300
HRR234551_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234551/HRR234551_f1.fastq.gz,HRS171301
HRR234551_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234551/HRR234551_r2.fastq.gz,HRS171301
HRR234552_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234552/HRR234552_f1.fastq.gz,HRS171302
HRR234552_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234552/HRR234552_r2.fastq.gz,HRS171302
HRR234553_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234553/HRR234553_f1.fastq.gz,HRS171303
HRR234553_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234553/HRR234553_r2.fastq.gz,HRS171303
HRR234554_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234554/HRR234554_f1.fastq.gz,HRS171304
HRR234554_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234554/HRR234554_r2.fastq.gz,HRS171304
HRR234555_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234555/HRR234555_f1.fastq.gz,HRS171305
HRR234555_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234555/HRR234555_r2.fastq.gz,HRS171305
HRR234556_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234556/HRR234556_f1.fastq.gz,HRS171306
HRR234556_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234556/HRR234556_r2.fastq.gz,HRS171306
HRR234557_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234557/HRR234557_f1.fastq.gz,HRS171307
HRR234557_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234557/HRR234557_r2.fastq.gz,HRS171307
HRR234558_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234558/HRR234558_f1.fastq.gz,HRS171308
HRR234558_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234558/HRR234558_r2.fastq.gz,HRS171308
HRR234559_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234559/HRR234559_f1.fastq.gz,HRS171309
HRR234559_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234559/HRR234559_r2.fastq.gz,HRS171309
HRR234560_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234560/HRR234560_f1.fastq.gz,HRS171310
HRR234560_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234560/HRR234560_r2.fastq.gz,HRS171310
HRR234561_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234561/HRR234561_f1.fastq.gz,HRS171311
HRR234561_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234561/HRR234561_r2.fastq.gz,HRS171311
HRR234562_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234562/HRR234562_f1.fastq.gz,HRS171312
HRR234562_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234562/HRR234562_r2.fastq.gz,HRS171312
HRR234563_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234563/HRR234563_f1.fastq.gz,HRS171313
HRR234563_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234563/HRR234563_r2.fastq.gz,HRS171313
HRR234564_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234564/HRR234564_f1.fastq.gz,HRS171314
HRR234564_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234564/HRR234564_r2.fastq.gz,HRS171314
HRR234565_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234565/HRR234565_f1.fastq.gz,HRS171315
HRR234565_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234565/HRR234565_r2.fastq.gz,HRS171315
HRR234566_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234566/HRR234566_f1.fastq.gz,HRS171316
HRR234566_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234566/HRR234566_r2.fastq.gz,HRS171316
HRR234567_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234567/HRR234567_f1.fastq.gz,HRS171317
HRR234567_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234567/HRR234567_r2.fastq.gz,HRS171317
HRR234568_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234568/HRR234568_f1.fastq.gz,HRS171318
HRR234568_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234568/HRR234568_r2.fastq.gz,HRS171318
HRR234569_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234569/HRR234569_f1.fastq.gz,HRS171319
HRR234569_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234569/HRR234569_r2.fastq.gz,HRS171319
HRR234570_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234570/HRR234570_f1.fastq.gz,HRS171320
HRR234570_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234570/HRR234570_r2.fastq.gz,HRS171320
HRR234571_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234571/HRR234571_f1.fastq.gz,HRS171321
HRR234571_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234571/HRR234571_r2.fastq.gz,HRS171321
HRR234572_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234572/HRR234572_f1.fastq.gz,HRS171322
HRR234572_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234572/HRR234572_r2.fastq.gz,HRS171322
HRR234573_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234573/HRR234573_f1.fastq.gz,HRS171323
HRR234573_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234573/HRR234573_r2.fastq.gz,HRS171323
HRR234574_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234574/HRR234574_f1.fastq.gz,HRS171324
HRR234574_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234574/HRR234574_r2.fastq.gz,HRS171324
HRR234575_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234575/HRR234575_f1.fastq.gz,HRS171325
HRR234575_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234575/HRR234575_r2.fastq.gz,HRS171325
HRR234576_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234576/HRR234576_f1.fastq.gz,HRS171326
