t1_id,semantic_format
HRR365834_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365834/HRR365834_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365835_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365835/HRR365835_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365835_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365835/HRR365835_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365836_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365836/HRR365836_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365836_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365836/HRR365836_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365837_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365837/HRR365837_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365837_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365837/HRR365837_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365838_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365838/HRR365838_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365838_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365838/HRR365838_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365839_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365839/HRR365839_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365839_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365839/HRR365839_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365840_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365840/HRR365840_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365840_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365840/HRR365840_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365841_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365841/HRR365841_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365841_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365841/HRR365841_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365842_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365842/HRR365842_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365842_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365842/HRR365842_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365843_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365843/HRR365843_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365843_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365843/HRR365843_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365844_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365844/HRR365844_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365844_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365844/HRR365844_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365845_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365845/HRR365845_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365845_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365845/HRR365845_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365846_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365846/HRR365846_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365846_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365846/HRR365846_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365847_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365847/HRR365847_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365847_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365847/HRR365847_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365848_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365848/HRR365848_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365848_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365848/HRR365848_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365849_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365849/HRR365849_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365849_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365849/HRR365849_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365850_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365850/HRR365850_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365850_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365850/HRR365850_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365851_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365851/HRR365851_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365851_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365851/HRR365851_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365852_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365852/HRR365852_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365852_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365852/HRR365852_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365853_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365853/HRR365853_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365853_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365853/HRR365853_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365854_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365854/HRR365854_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365854_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365854/HRR365854_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365855_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365855/HRR365855_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365855_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365855/HRR365855_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365856_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365856/HRR365856_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365856_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365856/HRR365856_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365857_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365857/HRR365857_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365857_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365857/HRR365857_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365858_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365858/HRR365858_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365858_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365858/HRR365858_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365859_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365859/HRR365859_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365859_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365859/HRR365859_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365860_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365860/HRR365860_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365860_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365860/HRR365860_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365861_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365861/HRR365861_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365861_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365861/HRR365861_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365862_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365862/HRR365862_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365862_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365862/HRR365862_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365863_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365863/HRR365863_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365863_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365863/HRR365863_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365864_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365864/HRR365864_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365864_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365864/HRR365864_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365865_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365865/HRR365865_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365865_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365865/HRR365865_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365866_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365866/HRR365866_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365866_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365866/HRR365866_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365867_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365867/HRR365867_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365867_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365867/HRR365867_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365868_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365868/HRR365868_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365868_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365868/HRR365868_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365869_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365869/HRR365869_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365869_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365869/HRR365869_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365870_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365870/HRR365870_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365870_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365870/HRR365870_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365871_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365871/HRR365871_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365871_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365871/HRR365871_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365872_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365872/HRR365872_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365872_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365872/HRR365872_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365873_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365873/HRR365873_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365873_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365873/HRR365873_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365874_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365874/HRR365874_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365874_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365874/HRR365874_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365875_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365875/HRR365875_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365875_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365875/HRR365875_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365876_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365876/HRR365876_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365876_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365876/HRR365876_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365877_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365877/HRR365877_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365877_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365877/HRR365877_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365878_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365878/HRR365878_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365878_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365878/HRR365878_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365879_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365879/HRR365879_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365879_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365879/HRR365879_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365880_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365880/HRR365880_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365880_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365880/HRR365880_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365881_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365881/HRR365881_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365881_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365881/HRR365881_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365882_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365882/HRR365882_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365882_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365882/HRR365882_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365883_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365883/HRR365883_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365883_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365883/HRR365883_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365884_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365884/HRR365884_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365884_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365884/HRR365884_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365885_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365885/HRR365885_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365885_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365885/HRR365885_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365886_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365886/HRR365886_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365886_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365886/HRR365886_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365887_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365887/HRR365887_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365887_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365887/HRR365887_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365888_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365888/HRR365888_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365888_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365888/HRR365888_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365889_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365889/HRR365889_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365889_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365889/HRR365889_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365890_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365890/HRR365890_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365890_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365890/HRR365890_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365891_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365891/HRR365891_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365891_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365891/HRR365891_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365892_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365892/HRR365892_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365892_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365892/HRR365892_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365893_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365893/HRR365893_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365893_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365893/HRR365893_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365894_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365894/HRR365894_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365894_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365894/HRR365894_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365895_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365895/HRR365895_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365895_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365895/HRR365895_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365896_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365896/HRR365896_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365896_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365896/HRR365896_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365897_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365897/HRR365897_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365897_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365897/HRR365897_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365898_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365898/HRR365898_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365898_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365898/HRR365898_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365899_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365899/HRR365899_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365899_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365899/HRR365899_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365900_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365900/HRR365900_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365900_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365900/HRR365900_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365901_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365901/HRR365901_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365901_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365901/HRR365901_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365902_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365902/HRR365902_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365902_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365902/HRR365902_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365903_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365903_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365903/HRR365903_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365904_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365904_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365904/HRR365904_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365905_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365905/HRR365905_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365905_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365905/HRR365905_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365906_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365906_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365906/HRR365906_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365907_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365907/HRR365907_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365907_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365907/HRR365907_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365908_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365908_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365908/HRR365908_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365909_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365909/HRR365909_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365909_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365909/HRR365909_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365910_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365910_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365910/HRR365910_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365911_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365911_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365911/HRR365911_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365912_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365912/HRR365912_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365912_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365912/HRR365912_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365913_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365913_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365913/HRR365913_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365914_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365914/HRR365914_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365914_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA001272/RNAseq/HRR365914/HRR365914_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ
HRR365915_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR365915_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA001272/WES/HRR365915/HRR365915_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
