T2_id,run_accession,T1_id
HRR234031.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234031.BQSR.bam.bai,HRR234031,HRR234031_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234031/HRR234031_f1.fastq.gz
HRR234031.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234031.BQSR.bam.bai,HRR234031,HRR234031_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234031/HRR234031_r2.fastq.gz
HRR234032.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234032.BQSR.bam,HRR234032,HRR234032_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234032/HRR234032_f1.fastq.gz
HRR234032.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234032.BQSR.bam,HRR234032,HRR234032_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234032/HRR234032_r2.fastq.gz
HRR234032.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234032.BQSR.bam.bai,HRR234032,HRR234032_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234032/HRR234032_f1.fastq.gz
HRR234032.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234032.BQSR.bam.bai,HRR234032,HRR234032_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234032/HRR234032_r2.fastq.gz
HRR234033.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234033.BQSR.bam,HRR234033,HRR234033_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234033/HRR234033_f1.fastq.gz
HRR234033.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234033.BQSR.bam,HRR234033,HRR234033_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234033/HRR234033_r2.fastq.gz
HRR234033.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234033.BQSR.bam.bai,HRR234033,HRR234033_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234033/HRR234033_f1.fastq.gz
HRR234033.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234033.BQSR.bam.bai,HRR234033,HRR234033_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234033/HRR234033_r2.fastq.gz
HRR234034.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234034.BQSR.bam,HRR234034,HRR234034_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234034/HRR234034_f1.fastq.gz
HRR234034.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234034.BQSR.bam,HRR234034,HRR234034_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234034/HRR234034_r2.fastq.gz
HRR234034.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234034.BQSR.bam.bai,HRR234034,HRR234034_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234034/HRR234034_f1.fastq.gz
HRR234034.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234034.BQSR.bam.bai,HRR234034,HRR234034_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234034/HRR234034_r2.fastq.gz
HRR234035.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234035.BQSR.bam,HRR234035,HRR234035_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234035/HRR234035_f1.fastq.gz
HRR234035.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234035.BQSR.bam,HRR234035,HRR234035_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234035/HRR234035_r2.fastq.gz
HRR234035.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234035.BQSR.bam.bai,HRR234035,HRR234035_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234035/HRR234035_f1.fastq.gz
HRR234035.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234035.BQSR.bam.bai,HRR234035,HRR234035_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234035/HRR234035_r2.fastq.gz
HRR234036.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234036.BQSR.bam,HRR234036,HRR234036_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234036/HRR234036_f1.fastq.gz
HRR234036.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234036.BQSR.bam,HRR234036,HRR234036_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234036/HRR234036_r2.fastq.gz
HRR234036.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234036.BQSR.bam.bai,HRR234036,HRR234036_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234036/HRR234036_f1.fastq.gz
HRR234036.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234036.BQSR.bam.bai,HRR234036,HRR234036_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234036/HRR234036_r2.fastq.gz
HRR234037.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234037.BQSR.bam,HRR234037,HRR234037_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234037/HRR234037_f1.fastq.gz
HRR234037.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234037.BQSR.bam,HRR234037,HRR234037_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234037/HRR234037_r2.fastq.gz
HRR234037.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234037.BQSR.bam.bai,HRR234037,HRR234037_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234037/HRR234037_f1.fastq.gz
HRR234037.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234037.BQSR.bam.bai,HRR234037,HRR234037_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234037/HRR234037_r2.fastq.gz
HRR234038.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234038.BQSR.bam,HRR234038,HRR234038_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234038/HRR234038_f1.fastq.gz
HRR234038.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234038.BQSR.bam,HRR234038,HRR234038_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234038/HRR234038_r2.fastq.gz
HRR234038.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234038.BQSR.bam.bai,HRR234038,HRR234038_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234038/HRR234038_f1.fastq.gz
HRR234038.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234038.BQSR.bam.bai,HRR234038,HRR234038_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234038/HRR234038_r2.fastq.gz
HRR234039.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234039.BQSR.bam,HRR234039,HRR234039_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234039/HRR234039_f1.fastq.gz
HRR234039.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234039.BQSR.bam,HRR234039,HRR234039_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234039/HRR234039_r2.fastq.gz
HRR234039.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234039.BQSR.bam.bai,HRR234039,HRR234039_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234039/HRR234039_f1.fastq.gz
HRR234039.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234039.BQSR.bam.bai,HRR234039,HRR234039_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234039/HRR234039_r2.fastq.gz
HRR234040.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234040.BQSR.bam,HRR234040,HRR234040_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234040/HRR234040_f1.fastq.gz
HRR234040.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234040.BQSR.bam,HRR234040,HRR234040_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234040/HRR234040_r2.fastq.gz
HRR234040.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234040.BQSR.bam.bai,HRR234040,HRR234040_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234040/HRR234040_f1.fastq.gz
HRR234040.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234040.BQSR.bam.bai,HRR234040,HRR234040_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234040/HRR234040_r2.fastq.gz
HRR234041.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234041.BQSR.bam,HRR234041,HRR234041_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234041/HRR234041_f1.fastq.gz
HRR234041.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234041.BQSR.bam,HRR234041,HRR234041_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234041/HRR234041_r2.fastq.gz
HRR234041.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234041.BQSR.bam.bai,HRR234041,HRR234041_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234041/HRR234041_f1.fastq.gz
HRR234041.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234041.BQSR.bam.bai,HRR234041,HRR234041_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234041/HRR234041_r2.fastq.gz
HRR234042.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234042.BQSR.bam,HRR234042,HRR234042_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234042/HRR234042_f1.fastq.gz
HRR234042.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234042.BQSR.bam,HRR234042,HRR234042_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234042/HRR234042_r2.fastq.gz
HRR234042.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234042.BQSR.bam.bai,HRR234042,HRR234042_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234042/HRR234042_f1.fastq.gz
HRR234042.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234042.BQSR.bam.bai,HRR234042,HRR234042_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234042/HRR234042_r2.fastq.gz
HRR234043.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234043.BQSR.bam,HRR234043,HRR234043_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234043/HRR234043_f1.fastq.gz
HRR234043.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234043.BQSR.bam,HRR234043,HRR234043_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234043/HRR234043_r2.fastq.gz
HRR234043.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234043.BQSR.bam.bai,HRR234043,HRR234043_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234043/HRR234043_f1.fastq.gz
HRR234043.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234043.BQSR.bam.bai,HRR234043,HRR234043_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234043/HRR234043_r2.fastq.gz
HRR234044.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234044.BQSR.bam,HRR234044,HRR234044_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234044/HRR234044_f1.fastq.gz
HRR234044.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234044.BQSR.bam,HRR234044,HRR234044_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234044/HRR234044_r2.fastq.gz
HRR234044.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234044.BQSR.bam.bai,HRR234044,HRR234044_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234044/HRR234044_f1.fastq.gz
HRR234044.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234044.BQSR.bam.bai,HRR234044,HRR234044_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234044/HRR234044_r2.fastq.gz
HRR234045.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234045.BQSR.bam,HRR234045,HRR234045_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234045/HRR234045_f1.fastq.gz
HRR234045.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234045.BQSR.bam,HRR234045,HRR234045_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234045/HRR234045_r2.fastq.gz
HRR234045.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234045.BQSR.bam.bai,HRR234045,HRR234045_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234045/HRR234045_f1.fastq.gz
HRR234045.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234045.BQSR.bam.bai,HRR234045,HRR234045_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234045/HRR234045_r2.fastq.gz
HRR234046.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234046.BQSR.bam,HRR234046,HRR234046_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234046/HRR234046_f1.fastq.gz
HRR234046.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234046.BQSR.bam,HRR234046,HRR234046_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234046/HRR234046_r2.fastq.gz
HRR234046.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234046.BQSR.bam.bai,HRR234046,HRR234046_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234046/HRR234046_f1.fastq.gz
HRR234046.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234046.BQSR.bam.bai,HRR234046,HRR234046_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234046/HRR234046_r2.fastq.gz
HRR234047.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234047.BQSR.bam,HRR234047,HRR234047_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234047/HRR234047_f1.fastq.gz
HRR234047.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234047.BQSR.bam,HRR234047,HRR234047_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234047/HRR234047_r2.fastq.gz
HRR234047.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234047.BQSR.bam.bai,HRR234047,HRR234047_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234047/HRR234047_f1.fastq.gz
HRR234047.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234047.BQSR.bam.bai,HRR234047,HRR234047_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234047/HRR234047_r2.fastq.gz
HRR234048.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234048.BQSR.bam,HRR234048,HRR234048_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234048/HRR234048_f1.fastq.gz
HRR234048.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234048.BQSR.bam,HRR234048,HRR234048_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234048/HRR234048_r2.fastq.gz
HRR234048.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234048.BQSR.bam.bai,HRR234048,HRR234048_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234048/HRR234048_f1.fastq.gz
HRR234048.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234048.BQSR.bam.bai,HRR234048,HRR234048_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234048/HRR234048_r2.fastq.gz
HRR234049.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234049.BQSR.bam,HRR234049,HRR234049_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234049/HRR234049_f1.fastq.gz
HRR234049.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234049.BQSR.bam,HRR234049,HRR234049_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234049/HRR234049_r2.fastq.gz
HRR234049.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234049.BQSR.bam.bai,HRR234049,HRR234049_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234049/HRR234049_f1.fastq.gz
HRR234049.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234049.BQSR.bam.bai,HRR234049,HRR234049_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234049/HRR234049_r2.fastq.gz
HRR234050.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234050.BQSR.bam,HRR234050,HRR234050_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234050/HRR234050_f1.fastq.gz
HRR234050.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234050.BQSR.bam,HRR234050,HRR234050_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234050/HRR234050_r2.fastq.gz
HRR234050.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234050.BQSR.bam.bai,HRR234050,HRR234050_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234050/HRR234050_f1.fastq.gz
HRR234050.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234050.BQSR.bam.bai,HRR234050,HRR234050_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234050/HRR234050_r2.fastq.gz
HRR234051.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234051.BQSR.bam,HRR234051,HRR234051_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234051/HRR234051_f1.fastq.gz
HRR234051.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234051.BQSR.bam,HRR234051,HRR234051_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234051/HRR234051_r2.fastq.gz
HRR234051.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234051.BQSR.bam.bai,HRR234051,HRR234051_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234051/HRR234051_f1.fastq.gz
HRR234051.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234051.BQSR.bam.bai,HRR234051,HRR234051_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234051/HRR234051_r2.fastq.gz
HRR234052.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234052.BQSR.bam,HRR234052,HRR234052_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234052/HRR234052_f1.fastq.gz
HRR234052.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234052.BQSR.bam,HRR234052,HRR234052_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234052/HRR234052_r2.fastq.gz
HRR234052.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234052.BQSR.bam.bai,HRR234052,HRR234052_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234052/HRR234052_f1.fastq.gz
HRR234052.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234052.BQSR.bam.bai,HRR234052,HRR234052_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234052/HRR234052_r2.fastq.gz
HRR234053.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234053.BQSR.bam,HRR234053,HRR234053_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234053/HRR234053_f1.fastq.gz
HRR234053.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234053.BQSR.bam,HRR234053,HRR234053_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234053/HRR234053_r2.fastq.gz
HRR234053.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234053.BQSR.bam.bai,HRR234053,HRR234053_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234053/HRR234053_f1.fastq.gz
HRR234053.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234053.BQSR.bam.bai,HRR234053,HRR234053_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234053/HRR234053_r2.fastq.gz
HRR234054.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234054.BQSR.bam,HRR234054,HRR234054_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234054/HRR234054_f1.fastq.gz
HRR234054.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234054.BQSR.bam,HRR234054,HRR234054_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234054/HRR234054_r2.fastq.gz
HRR234054.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234054.BQSR.bam.bai,HRR234054,HRR234054_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234054/HRR234054_f1.fastq.gz
HRR234054.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234054.BQSR.bam.bai,HRR234054,HRR234054_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234054/HRR234054_r2.fastq.gz
HRR234055.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234055.BQSR.bam,HRR234055,HRR234055_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234055/HRR234055_f1.fastq.gz
HRR234055.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234055.BQSR.bam,HRR234055,HRR234055_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234055/HRR234055_r2.fastq.gz
HRR234055.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234055.BQSR.bam.bai,HRR234055,HRR234055_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234055/HRR234055_f1.fastq.gz
HRR234055.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234055.BQSR.bam.bai,HRR234055,HRR234055_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234055/HRR234055_r2.fastq.gz
HRR234056.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234056.BQSR.bam,HRR234056,HRR234056_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234056/HRR234056_f1.fastq.gz
HRR234056.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234056.BQSR.bam,HRR234056,HRR234056_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234056/HRR234056_r2.fastq.gz
HRR234056.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234056.BQSR.bam.bai,HRR234056,HRR234056_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234056/HRR234056_f1.fastq.gz
HRR234056.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234056.BQSR.bam.bai,HRR234056,HRR234056_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234056/HRR234056_r2.fastq.gz
HRR234057.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234057.BQSR.bam,HRR234057,HRR234057_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234057/HRR234057_f1.fastq.gz
HRR234057.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234057.BQSR.bam,HRR234057,HRR234057_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234057/HRR234057_r2.fastq.gz
HRR234057.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234057.BQSR.bam.bai,HRR234057,HRR234057_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234057/HRR234057_f1.fastq.gz
HRR234057.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR234057.BQSR.bam.bai,HRR234057,HRR234057_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR234057/HRR234057_r2.fastq.gz
