type,start,end,properties_json
ALLOW_FORMAT,io_slot:bootstrap_stability::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:bootstrap_stability,io_slot:bootstrap_stability::output::visualization_result,{}
PRODUCES,io_slot:bootstrap_stability::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:bootstrap_stability::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:bootstrap_stability::output::visualization_result,catalog_format:png,{}
HAS_FUNCTION,tool_id:breast_cellchat,catalog_function:基于CellChat方法分析乳腺癌单细胞转录组数据中的细胞间通讯网络。输入为Seurat格式的RDS文件，通过比较肿瘤与正常组织中的配体-受体互作，揭示肿瘤微环境中的细胞通讯变化。输出包括通讯网络分析结果、质控报告和运行日志。,{}
HAS_INPUT_SLOT,tool_id:breast_cellchat,io_slot:breast_cellchat::input::scrna_object_rds,{}
REQUIRES,io_slot:breast_cellchat::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:breast_cellchat::input::scrna_object_rds,catalog_format:rds,{}
MANIFEST_AS,artifact_type:scrna_object,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:breast_cellchat,io_slot:breast_cellchat::input::genome_annotation,{}
REQUIRES,io_slot:breast_cellchat::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:breast_cellchat::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:breast_cellchat,io_slot:breast_cellchat::output::visualization_result,{}
PRODUCES,io_slot:breast_cellchat::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:breast_cellchat::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:breast_cellchat::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:breast_cellchat,io_slot:breast_cellchat::output::quality_control_report,{}
PRODUCES,io_slot:breast_cellchat::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:breast_cellchat::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:breast_cellchat::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:breast_cellchat::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:celltype_case_control_de,catalog_function:对单细胞RNA-seq数据中指定的细胞类型进行病例-对照差异表达分析。输入为Seurat RDS文件，输出包括差异表达结果、分析摘要、质控报告等。适用于配对或非配对的病例-对照研究设计。,{}
HAS_INPUT_SLOT,tool_id:celltype_case_control_de,io_slot:celltype_case_control_de::input::scrna_object_rds,{}
REQUIRES,io_slot:celltype_case_control_de::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:celltype_case_control_de,io_slot:celltype_case_control_de::input::tabular_bio_data,{}
REQUIRES,io_slot:celltype_case_control_de::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:celltype_case_control_de,io_slot:celltype_case_control_de::input::genome_annotation,{}
REQUIRES,io_slot:celltype_case_control_de::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:celltype_case_control_de,io_slot:celltype_case_control_de::output::quality_control_report,{}
PRODUCES,io_slot:celltype_case_control_de::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:celltype_case_control_de::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:cnvkit_cnv_clinical,catalog_function:对肿瘤队列的配对肿瘤/正常 WGS 或 WES BAM 运行 CNVkit，生成样本级分段、离散拷贝数、scatter/diagram 图，并可选汇总高频基因 CNV 与临床分期及总生存的探索性关联。输入为样本ID、肿瘤/正常BAM/BAI数组，输出包括CNV分段文件、BED文件、可视化图以及临床关联分析结果。,{}
HAS_INPUT_SLOT,tool_id:cnvkit_cnv_clinical,io_slot:cnvkit_cnv_clinical::input::aligned_bam,{}
REQUIRES,io_slot:cnvkit_cnv_clinical::input::aligned_bam,artifact_type:aligned_bam,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::aligned_bam,catalog_format:bam,{}
HAS_INPUT_SLOT,tool_id:cnvkit_cnv_clinical,io_slot:cnvkit_cnv_clinical::input::tabular_bio_data,{}
REQUIRES,io_slot:cnvkit_cnv_clinical::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:cnvkit_cnv_clinical,io_slot:cnvkit_cnv_clinical::input::clinical_table,{}
REQUIRES,io_slot:cnvkit_cnv_clinical::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::input::clinical_table,catalog_format:xls,{}
HAS_OUTPUT_SLOT,tool_id:cnvkit_cnv_clinical,io_slot:cnvkit_cnv_clinical::output::visualization_result,{}
PRODUCES,io_slot:cnvkit_cnv_clinical::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:cnvkit_cnv_clinical,io_slot:cnvkit_cnv_clinical::output::tabular_bio_data,{}
PRODUCES,io_slot:cnvkit_cnv_clinical::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:cnvkit_cnv_clinical::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:cox_model,catalog_function:整合基因表达矩阵与临床元数据，执行 Cox 比例风险回归分析和 Kaplan-Meier 生存曲线绘制。 支持自定义样本分组、生存时间/状态列映射，输出风险比、P 值及前 N 个显著基因。 适用于癌症预后标志物筛选和临床亚组生存差异分析场景。,{}
HAS_INPUT_SLOT,tool_id:cox_model,io_slot:cox_model::input::tabular_bio_data,{}
REQUIRES,io_slot:cox_model::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:cox_model::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:cox_model::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:cox_model::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:cox_model,io_slot:cox_model::input::clinical_table,{}
REQUIRES,io_slot:cox_model::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:cox_model::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:cox_model::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:cox_model,io_slot:cox_model::input::sample_metainfo,{}
REQUIRES,io_slot:cox_model::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:cox_model::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:cox_model::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:cox_model::input::sample_metainfo,catalog_format:tsv,{}
MANIFEST_AS,artifact_type:sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:cox_model,io_slot:cox_model::output::quality_control_report,{}
PRODUCES,io_slot:cox_model::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:cox_model::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:cox_model::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:cox_model::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:cox_model,io_slot:cox_model::output::tabular_bio_data,{}
PRODUCES,io_slot:cox_model::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:cox_model::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:cox_model::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:cox_model::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:dataset_downstream,catalog_function:对单细胞RNA-seq数据集进行标准化下游分析，包括基因排序、细胞类型注释和恶性细胞标记。 输入为Seurat RDS文件和基因排序文件，输出包括压缩的结果文件、运行摘要和质量控制报告。,{}
HAS_INPUT_SLOT,tool_id:dataset_downstream,io_slot:dataset_downstream::input::scrna_object_rds,{}
REQUIRES,io_slot:dataset_downstream::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:dataset_downstream::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:dataset_downstream,io_slot:dataset_downstream::input::tabular_bio_data,{}
REQUIRES,io_slot:dataset_downstream::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:dataset_downstream::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:dataset_downstream::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:dataset_downstream::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:dataset_downstream,io_slot:dataset_downstream::input::genome_annotation,{}
REQUIRES,io_slot:dataset_downstream::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:dataset_downstream::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:dataset_downstream,io_slot:dataset_downstream::output::quality_control_report,{}
PRODUCES,io_slot:dataset_downstream::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:dataset_downstream::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:dataset_downstream::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:dataset_downstream::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:dataset_matrix_annotation,catalog_function:该流程用于对单细胞RNA-seq数据集进行矩阵注释和细胞类型标注。输入为Seurat RDS格式的整合数据文件，输出包括注释结果压缩包、运行摘要、输入质量控制报告和分析清单等文件。,{}
HAS_INPUT_SLOT,tool_id:dataset_matrix_annotation,io_slot:dataset_matrix_annotation::input::scrna_object_rds,{}
REQUIRES,io_slot:dataset_matrix_annotation::input::scrna_object_rds,artifact_type:scrna_object,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::input::scrna_object_rds,catalog_format:rds,{}
HAS_INPUT_SLOT,tool_id:dataset_matrix_annotation,io_slot:dataset_matrix_annotation::input::tabular_bio_data,{}
REQUIRES,io_slot:dataset_matrix_annotation::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:dataset_matrix_annotation,io_slot:dataset_matrix_annotation::input::genome_annotation,{}
REQUIRES,io_slot:dataset_matrix_annotation::input::genome_annotation,artifact_type:genome_annotation,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::input::genome_annotation,catalog_format:fasta,{}
HAS_OUTPUT_SLOT,tool_id:dataset_matrix_annotation,io_slot:dataset_matrix_annotation::output::quality_control_report,{}
PRODUCES,io_slot:dataset_matrix_annotation::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:dataset_matrix_annotation::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:de_enrichment,catalog_function:本流程整合 CNCB 元数据，执行差异表达分析并生成富集分析结果。支持自动样本分组、生存分析关联，输出火山图、热图及富集分析可视化。适用于具有临床元数据的 bulk RNA-seq 数据。,{}
HAS_INPUT_SLOT,tool_id:de_enrichment,io_slot:de_enrichment::input::tabular_bio_data,{}
REQUIRES,io_slot:de_enrichment::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:de_enrichment,io_slot:de_enrichment::input::clinical_table,{}
REQUIRES,io_slot:de_enrichment::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:de_enrichment,io_slot:de_enrichment::input::sample_metainfo,{}
REQUIRES,io_slot:de_enrichment::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:de_enrichment::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:de_enrichment,io_slot:de_enrichment::output::quality_control_report,{}
PRODUCES,io_slot:de_enrichment::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:de_enrichment,io_slot:de_enrichment::output::tabular_bio_data,{}
PRODUCES,io_slot:de_enrichment::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:de_enrichment::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:deg_enrichment,catalog_function:本流程整合表达矩阵、样本元数据和临床信息，执行差异表达分析并生成火山图、热图及功能富集分析结果。 支持自动分组识别、生存分析关联，适用于批量 RNA-seq 数据的标准化差异表达与富集分析场景。,{}
HAS_INPUT_SLOT,tool_id:deg_enrichment,io_slot:deg_enrichment::input::tabular_bio_data,{}
REQUIRES,io_slot:deg_enrichment::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:deg_enrichment,io_slot:deg_enrichment::input::clinical_table,{}
REQUIRES,io_slot:deg_enrichment::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:deg_enrichment,io_slot:deg_enrichment::input::sample_metainfo,{}
REQUIRES,io_slot:deg_enrichment::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:deg_enrichment::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:deg_enrichment,io_slot:deg_enrichment::output::quality_control_report,{}
PRODUCES,io_slot:deg_enrichment::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:deg_enrichment,io_slot:deg_enrichment::output::tabular_bio_data,{}
PRODUCES,io_slot:deg_enrichment::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:deg_enrichment::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:deg_trend,catalog_function:本流程用于差异表达基因(DEG)的趋势分析与可视化。输入基因表达矩阵、样本元数据和临床信息，自动完成样本分组、差异分析，并生成火山图、热图、箱线图和趋势图等多种可视化结果。适用于批量 RNA-seq 数据的临床关联分析场景。,{}
HAS_INPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::input::tabular_bio_data,{}
REQUIRES,io_slot:deg_trend::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:deg_trend::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:deg_trend::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:deg_trend::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::input::clinical_table,{}
REQUIRES,io_slot:deg_trend::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:deg_trend::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:deg_trend::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::input::sample_metainfo,{}
REQUIRES,io_slot:deg_trend::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:deg_trend::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:deg_trend::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:deg_trend::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::output::visualization_result,{}
PRODUCES,io_slot:deg_trend::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:deg_trend::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:deg_trend::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::output::quality_control_report,{}
PRODUCES,io_slot:deg_trend::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:deg_trend::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:deg_trend::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:deg_trend::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:deg_trend,io_slot:deg_trend::output::tabular_bio_data,{}
PRODUCES,io_slot:deg_trend::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:deg_trend::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:deg_trend::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:deg_trend::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:gene_boxplot,catalog_function:基于基因表达矩阵和临床元数据生成箱线图、火山图、热图等可视化结果。支持从 CNCB 原生格式元数据自动映射样本分组信息，可整合生存分析和肿瘤分期数据。适用于 bulk RNA-seq 数据的探索性可视化分析。,{}
HAS_INPUT_SLOT,tool_id:gene_boxplot,io_slot:gene_boxplot::input::tabular_bio_data,{}
REQUIRES,io_slot:gene_boxplot::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:gene_boxplot,io_slot:gene_boxplot::input::clinical_table,{}
REQUIRES,io_slot:gene_boxplot::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:gene_boxplot,io_slot:gene_boxplot::input::sample_metainfo,{}
REQUIRES,io_slot:gene_boxplot::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:gene_boxplot::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:gene_boxplot,io_slot:gene_boxplot::output::quality_control_report,{}
PRODUCES,io_slot:gene_boxplot::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:gene_boxplot,io_slot:gene_boxplot::output::tabular_bio_data,{}
PRODUCES,io_slot:gene_boxplot::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:gene_boxplot::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:gsea_pathway_enrichment,catalog_function:本流程基于limma moderated t统计量构建全基因排序，使用fgseaMultilevel执行预排序GSEA。 输入为表达矩阵和样本元数据，输出包括通路富集结果、显著通路、排序基因列表及可视化图表。 适用于病例-对照转录组比较分析，支持协变量校正和配对设计。,{}
HAS_INPUT_SLOT,tool_id:gsea_pathway_enrichment,io_slot:gsea_pathway_enrichment::input::tabular_bio_data,{}
REQUIRES,io_slot:gsea_pathway_enrichment::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::input::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:gsea_pathway_enrichment,io_slot:gsea_pathway_enrichment::output::tabular_bio_data,{}
PRODUCES,io_slot:gsea_pathway_enrichment::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:gsea_pathway_enrichment,io_slot:gsea_pathway_enrichment::output::visualization_result,{}
PRODUCES,io_slot:gsea_pathway_enrichment::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::visualization_result,catalog_format:png,{}
HAS_OUTPUT_SLOT,tool_id:gsea_pathway_enrichment,io_slot:gsea_pathway_enrichment::output::quality_control_report,{}
PRODUCES,io_slot:gsea_pathway_enrichment::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:gsea_pathway_enrichment::output::quality_control_report,catalog_format:txt,{}
HAS_FUNCTION,tool_id:hvg_pca_gmm,catalog_function:从logCPM表达矩阵中筛选高变基因，执行PCA降维，并在候选K范围内拟合高斯混合模型（GMM），最终依据BIC选择最佳聚类数。输入为预处理后的logCPM矩阵，输出包括高变基因统计、PCA结果、GMM聚类指标及可视化图表。,{}
HAS_OUTPUT_SLOT,tool_id:hvg_pca_gmm,io_slot:hvg_pca_gmm::output::tabular_bio_data,{}
PRODUCES,io_slot:hvg_pca_gmm::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::tabular_bio_data,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:hvg_pca_gmm,io_slot:hvg_pca_gmm::output::quality_control_report,{}
PRODUCES,io_slot:hvg_pca_gmm::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:hvg_pca_gmm,io_slot:hvg_pca_gmm::output::visualization_result,{}
PRODUCES,io_slot:hvg_pca_gmm::output::visualization_result,artifact_type:analysis_figure,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::visualization_result,catalog_format:pdf,{}
ALLOW_FORMAT,io_slot:hvg_pca_gmm::output::visualization_result,catalog_format:png,{}
