files,data_level
HRR234400_f1.fastq.gz,1
HRR234400_r2.fastq.gz,1
HRR234401_f1.fastq.gz,1
HRR234401_r2.fastq.gz,1
HRR234402_f1.fastq.gz,1
HRR234402_r2.fastq.gz,1
HRR234403_f1.fastq.gz,1
HRR234403_r2.fastq.gz,1
HRR234404_f1.fastq.gz,1
HRR234404_r2.fastq.gz,1
HRR234405_f1.fastq.gz,1
HRR234405_r2.fastq.gz,1
HRR234406_f1.fastq.gz,1
HRR234406_r2.fastq.gz,1
HRR234407_f1.fastq.gz,1
HRR234407_r2.fastq.gz,1
HRR234408_f1.fastq.gz,1
HRR234408_r2.fastq.gz,1
HRR234409_f1.fastq.gz,1
HRR234409_r2.fastq.gz,1
HRR234410_f1.fastq.gz,1
HRR234410_r2.fastq.gz,1
HRR234411_f1.fastq.gz,1
HRR234411_r2.fastq.gz,1
HRR234412_f1.fastq.gz,1
HRR234412_r2.fastq.gz,1
HRR234413_f1.fastq.gz,1
HRR234413_r2.fastq.gz,1
HRR234414_f1.fastq.gz,1
HRR234414_r2.fastq.gz,1
HRR234415_f1.fastq.gz,1
HRR234415_r2.fastq.gz,1
HRR234416_f1.fastq.gz,1
HRR234416_r2.fastq.gz,1
HRR234417_f1.fastq.gz,1
HRR234417_r2.fastq.gz,1
HRR234418_f1.fastq.gz,1
HRR234418_r2.fastq.gz,1
HRR234419_f1.fastq.gz,1
HRR234419_r2.fastq.gz,1
HRR234420_f1.fastq.gz,1
HRR234420_r2.fastq.gz,1
HRR234421_f1.fastq.gz,1
HRR234421_r2.fastq.gz,1
HRR234422_f1.fastq.gz,1
HRR234422_r2.fastq.gz,1
HRR234423_f1.fastq.gz,1
HRR234423_r2.fastq.gz,1
HRR234424_f1.fastq.gz,1
HRR234424_r2.fastq.gz,1
HRR234425_f1.fastq.gz,1
HRR234425_r2.fastq.gz,1
HRR234426_f1.fastq.gz,1
HRR234426_r2.fastq.gz,1
HRR234427_f1.fastq.gz,1
HRR234427_r2.fastq.gz,1
HRR234428_f1.fastq.gz,1
HRR234428_r2.fastq.gz,1
HRR234429_f1.fastq.gz,1
HRR234429_r2.fastq.gz,1
HRR234430_f1.fastq.gz,1
HRR234430_r2.fastq.gz,1
HRR234431_f1.fastq.gz,1
HRR234431_r2.fastq.gz,1
HRR234432_f1.fastq.gz,1
HRR234432_r2.fastq.gz,1
HRR234433_f1.fastq.gz,1
HRR234433_r2.fastq.gz,1
HRR234434_f1.fastq.gz,1
HRR234434_r2.fastq.gz,1
HRR234435_f1.fastq.gz,1
HRR234435_r2.fastq.gz,1
HRR234436_f1.fastq.gz,1
HRR234436_r2.fastq.gz,1
HRR234437_f1.fastq.gz,1
HRR234437_r2.fastq.gz,1
HRR234438_f1.fastq.gz,1
HRR234438_r2.fastq.gz,1
HRR234439_f1.fastq.gz,1
HRR234439_r2.fastq.gz,1
HRR234440_f1.fastq.gz,1
HRR234440_r2.fastq.gz,1
HRR234441_f1.fastq.gz,1
HRR234441_r2.fastq.gz,1
HRR234442_f1.fastq.gz,1
HRR234442_r2.fastq.gz,1
HRR234443_f1.fastq.gz,1
HRR234443_r2.fastq.gz,1
HRR234444_f1.fastq.gz,1
HRR234444_r2.fastq.gz,1
HRR234445_f1.fastq.gz,1
HRR234445_r2.fastq.gz,1
HRR234446_f1.fastq.gz,1
HRR234446_r2.fastq.gz,1
HRR234447_f1.fastq.gz,1
HRR234447_r2.fastq.gz,1
HRR234448_f1.fastq.gz,1
HRR234448_r2.fastq.gz,1
HRR234449_f1.fastq.gz,1
HRR234449_r2.fastq.gz,1
HRR234450_f1.fastq.gz,1
HRR234450_r2.fastq.gz,1
HRR234451_f1.fastq.gz,1
HRR234451_r2.fastq.gz,1
HRR234452_f1.fastq.gz,1
HRR234452_r2.fastq.gz,1
HRR234453_f1.fastq.gz,1
HRR234453_r2.fastq.gz,1
HRR234454_f1.fastq.gz,1
HRR234454_r2.fastq.gz,1
HRR234455_f1.fastq.gz,1
HRR234455_r2.fastq.gz,1
HRR234456_f1.fastq.gz,1
HRR234456_r2.fastq.gz,1
HRR234457_f1.fastq.gz,1
HRR234457_r2.fastq.gz,1
HRR234458_f1.fastq.gz,1
HRR234458_r2.fastq.gz,1
HRR234459_f1.fastq.gz,1
HRR234459_r2.fastq.gz,1
HRR234460_f1.fastq.gz,1
HRR234460_r2.fastq.gz,1
HRR234461_f1.fastq.gz,1
HRR234461_r2.fastq.gz,1
HRR234462_f1.fastq.gz,1
HRR234462_r2.fastq.gz,1
HRR234463_f1.fastq.gz,1
HRR234463_r2.fastq.gz,1
HRR234464_f1.fastq.gz,1
HRR234464_r2.fastq.gz,1
HRR234465_f1.fastq.gz,1
HRR234465_r2.fastq.gz,1
HRR234466_f1.fastq.gz,1
HRR234466_r2.fastq.gz,1
HRR234467_f1.fastq.gz,1
HRR234467_r2.fastq.gz,1
HRR234468_f1.fastq.gz,1
HRR234468_r2.fastq.gz,1
HRR234469_f1.fastq.gz,1
HRR234469_r2.fastq.gz,1
HRR234470_f1.fastq.gz,1
HRR234470_r2.fastq.gz,1
HRR234471_f1.fastq.gz,1
HRR234471_r2.fastq.gz,1
HRR234472_f1.fastq.gz,1
HRR234472_r2.fastq.gz,1
HRR234473_f1.fastq.gz,1
HRR234473_r2.fastq.gz,1
HRR234474_f1.fastq.gz,1
HRR234474_r2.fastq.gz,1
HRR234475_f1.fastq.gz,1
HRR234475_r2.fastq.gz,1
HRR234476_f1.fastq.gz,1
HRR234476_r2.fastq.gz,1
HRR234477_f1.fastq.gz,1
HRR234477_r2.fastq.gz,1
HRR234478_f1.fastq.gz,1
HRR234478_r2.fastq.gz,1
HRR234479_f1.fastq.gz,1
HRR234479_r2.fastq.gz,1
HRR234480_f1.fastq.gz,1
HRR234480_r2.fastq.gz,1
HRR234481_f1.fastq.gz,1
HRR234481_r2.fastq.gz,1
HRR234482_f1.fastq.gz,1
HRR234482_r2.fastq.gz,1
HRR234483_f1.fastq.gz,1
HRR234483_r2.fastq.gz,1
HRR234484_f1.fastq.gz,1
HRR234484_r2.fastq.gz,1
HRR234485_f1.fastq.gz,1
HRR234485_r2.fastq.gz,1
HRR234486_f1.fastq.gz,1
HRR234486_r2.fastq.gz,1
HRR234487_f1.fastq.gz,1
HRR234487_r2.fastq.gz,1
HRR234488_f1.fastq.gz,1
HRR234488_r2.fastq.gz,1
HRR234489_f1.fastq.gz,1
HRR234489_r2.fastq.gz,1
HRR234490_f1.fastq.gz,1
HRR234490_r2.fastq.gz,1
HRR234491_f1.fastq.gz,1
HRR234491_r2.fastq.gz,1
HRR234492_f1.fastq.gz,1
HRR234492_r2.fastq.gz,1
HRR234493_f1.fastq.gz,1
HRR234493_r2.fastq.gz,1
HRR234494_f1.fastq.gz,1
HRR234494_r2.fastq.gz,1
HRR234495_f1.fastq.gz,1
HRR234495_r2.fastq.gz,1
HRR234496_f1.fastq.gz,1
HRR234496_r2.fastq.gz,1
HRR234497_f1.fastq.gz,1
HRR234497_r2.fastq.gz,1
HRR234498_f1.fastq.gz,1
HRR234498_r2.fastq.gz,1
HRR234499_f1.fastq.gz,1
HRR234499_r2.fastq.gz,1
HRR234500_f1.fastq.gz,1
HRR234500_r2.fastq.gz,1
HRR234501_f1.fastq.gz,1
HRR234501_r2.fastq.gz,1
HRR234502_f1.fastq.gz,1
HRR234502_r2.fastq.gz,1
HRR234503_f1.fastq.gz,1
HRR234503_r2.fastq.gz,1
HRR234504_f1.fastq.gz,1
HRR234504_r2.fastq.gz,1
HRR234505_f1.fastq.gz,1
HRR234505_r2.fastq.gz,1
HRR234506_f1.fastq.gz,1
HRR234506_r2.fastq.gz,1
HRR234507_f1.fastq.gz,1
HRR234507_r2.fastq.gz,1
HRR234508_f1.fastq.gz,1
HRR234508_r2.fastq.gz,1
HRR234509_f1.fastq.gz,1
HRR234509_r2.fastq.gz,1
HRR234510_f1.fastq.gz,1
HRR234510_r2.fastq.gz,1
HRR234511_f1.fastq.gz,1
HRR234511_r2.fastq.gz,1
HRR234512_f1.fastq.gz,1
HRR234512_r2.fastq.gz,1
HRR234513_f1.fastq.gz,1
HRR234513_r2.fastq.gz,1
HRR234514_f1.fastq.gz,1
HRR234514_r2.fastq.gz,1
HRR234515_f1.fastq.gz,1
HRR234515_r2.fastq.gz,1
HRR234516_f1.fastq.gz,1
HRR234516_r2.fastq.gz,1
HRR234517_f1.fastq.gz,1
HRR234517_r2.fastq.gz,1
HRR234518_f1.fastq.gz,1
HRR234518_r2.fastq.gz,1
HRR234519_f1.fastq.gz,1
HRR234519_r2.fastq.gz,1
HRR234520_f1.fastq.gz,1
HRR234520_r2.fastq.gz,1
HRR234521_f1.fastq.gz,1
HRR234521_r2.fastq.gz,1
HRR234522_f1.fastq.gz,1
HRR234522_r2.fastq.gz,1
HRR234523_f1.fastq.gz,1
HRR234523_r2.fastq.gz,1
HRR234524_f1.fastq.gz,1
HRR234524_r2.fastq.gz,1
HRR234525_f1.fastq.gz,1
HRR234525_r2.fastq.gz,1
HRR234526_f1.fastq.gz,1
HRR234526_r2.fastq.gz,1
HRR234527_f1.fastq.gz,1
HRR234527_r2.fastq.gz,1
HRR234528_f1.fastq.gz,1
HRR234528_r2.fastq.gz,1
HRR234529_f1.fastq.gz,1
HRR234529_r2.fastq.gz,1
HRR234530_f1.fastq.gz,1
HRR234530_r2.fastq.gz,1
HRR234531_f1.fastq.gz,1
HRR234531_r2.fastq.gz,1
HRR234532_f1.fastq.gz,1
HRR234532_r2.fastq.gz,1
HRR234533_f1.fastq.gz,1
HRR234533_r2.fastq.gz,1
HRR234534_f1.fastq.gz,1
HRR234534_r2.fastq.gz,1
HRR234535_f1.fastq.gz,1
HRR234535_r2.fastq.gz,1
HRR234536_f1.fastq.gz,1
HRR234536_r2.fastq.gz,1
HRR234537_f1.fastq.gz,1
HRR234537_r2.fastq.gz,1
HRR234538_f1.fastq.gz,1
HRR234538_r2.fastq.gz,1
HRR234539_f1.fastq.gz,1
HRR234539_r2.fastq.gz,1
HRR234540_f1.fastq.gz,1
HRR234540_r2.fastq.gz,1
HRR234541_f1.fastq.gz,1
HRR234541_r2.fastq.gz,1
HRR234542_f1.fastq.gz,1
HRR234542_r2.fastq.gz,1
HRR234543_f1.fastq.gz,1
HRR234543_r2.fastq.gz,1
HRR234544_f1.fastq.gz,1
HRR234544_r2.fastq.gz,1
HRR234545_f1.fastq.gz,1
HRR234545_r2.fastq.gz,1
HRR234546_f1.fastq.gz,1
HRR234546_r2.fastq.gz,1
HRR234547_f1.fastq.gz,1
HRR234547_r2.fastq.gz,1
HRR234548_f1.fastq.gz,1
HRR234548_r2.fastq.gz,1
HRR234549_f1.fastq.gz,1
HRR234549_r2.fastq.gz,1
HRR234550_f1.fastq.gz,1
HRR234550_r2.fastq.gz,1
HRR234551_f1.fastq.gz,1
HRR234551_r2.fastq.gz,1
HRR234552_f1.fastq.gz,1
HRR234552_r2.fastq.gz,1
HRR234553_f1.fastq.gz,1
HRR234553_r2.fastq.gz,1
HRR234554_f1.fastq.gz,1
HRR234554_r2.fastq.gz,1
HRR234555_f1.fastq.gz,1
HRR234555_r2.fastq.gz,1
HRR234556_f1.fastq.gz,1
HRR234556_r2.fastq.gz,1
HRR234557_f1.fastq.gz,1
HRR234557_r2.fastq.gz,1
HRR234558_f1.fastq.gz,1
HRR234558_r2.fastq.gz,1
HRR234559_f1.fastq.gz,1
HRR234559_r2.fastq.gz,1
HRR234560_f1.fastq.gz,1
HRR234560_r2.fastq.gz,1
HRR234561_f1.fastq.gz,1
HRR234561_r2.fastq.gz,1
HRR234562_f1.fastq.gz,1
HRR234562_r2.fastq.gz,1
HRR234563_f1.fastq.gz,1
HRR234563_r2.fastq.gz,1
HRR234564_f1.fastq.gz,1
HRR234564_r2.fastq.gz,1
HRR234565_f1.fastq.gz,1
HRR234565_r2.fastq.gz,1
HRR234566_f1.fastq.gz,1
HRR234566_r2.fastq.gz,1
HRR234567_f1.fastq.gz,1
HRR234567_r2.fastq.gz,1
HRR234568_f1.fastq.gz,1
HRR234568_r2.fastq.gz,1
HRR234569_f1.fastq.gz,1
HRR234569_r2.fastq.gz,1
HRR234570_f1.fastq.gz,1
HRR234570_r2.fastq.gz,1
HRR234571_f1.fastq.gz,1
HRR234571_r2.fastq.gz,1
HRR234572_f1.fastq.gz,1
HRR234572_r2.fastq.gz,1
HRR234573_f1.fastq.gz,1
HRR234573_r2.fastq.gz,1
HRR234574_f1.fastq.gz,1
HRR234574_r2.fastq.gz,1
HRR234575_f1.fastq.gz,1
HRR234575_r2.fastq.gz,1
HRR234576_f1.fastq.gz,1
HRR234576_r2.fastq.gz,1
HRR234577_f1.fastq.gz,1
HRR234577_r2.fastq.gz,1
HRR234578_f1.fastq.gz,1
HRR234578_r2.fastq.gz,1
HRR234579_f1.fastq.gz,1
HRR234579_r2.fastq.gz,1
HRR234580_f1.fastq.gz,1
HRR234580_r2.fastq.gz,1
HRR234581_f1.fastq.gz,1
HRR234581_r2.fastq.gz,1
HRR234582_f1.fastq.gz,1
HRR234582_r2.fastq.gz,1
HRR234583_f1.fastq.gz,1
HRR234583_r2.fastq.gz,1
HRR234584_f1.fastq.gz,1
HRR234584_r2.fastq.gz,1
HRR234585_f1.fastq.gz,1
HRR234585_r2.fastq.gz,1
HRR234586_f1.fastq.gz,1
HRR234586_r2.fastq.gz,1
HRR234587_f1.fastq.gz,1
HRR234587_r2.fastq.gz,1
HRR234588_f1.fastq.gz,1
HRR234588_r2.fastq.gz,1
HRR234589_f1.fastq.gz,1
HRR234589_r2.fastq.gz,1
HRR234590_f1.fastq.gz,1
HRR234590_r2.fastq.gz,1
HRR234591_f1.fastq.gz,1
HRR234591_r2.fastq.gz,1
HRR234592_f1.fastq.gz,1
HRR234592_r2.fastq.gz,1
HRR234593_f1.fastq.gz,1
HRR234593_r2.fastq.gz,1
HRR234594_f1.fastq.gz,1
HRR234594_r2.fastq.gz,1
HRR234595_f1.fastq.gz,1
HRR234595_r2.fastq.gz,1
HRR234596_f1.fastq.gz,1
HRR234596_r2.fastq.gz,1
HRR234597_f1.fastq.gz,1
HRR234597_r2.fastq.gz,1
HRR234598_f1.fastq.gz,1
HRR234598_r2.fastq.gz,1
HRR234599_f1.fastq.gz,1
HRR234599_r2.fastq.gz,1
HRR234600_f1.fastq.gz,1
HRR234600_r2.fastq.gz,1
HRR234601_f1.fastq.gz,1
HRR234601_r2.fastq.gz,1
HRR234602_f1.fastq.gz,1
HRR234602_r2.fastq.gz,1
HRR234603_f1.fastq.gz,1
HRR234603_r2.fastq.gz,1
HRR234604_f1.fastq.gz,1
HRR234604_r2.fastq.gz,1
HRR234605_f1.fastq.gz,1
HRR234605_r2.fastq.gz,1
HRR234606_f1.fastq.gz,1
HRR234606_r2.fastq.gz,1
HRR234607_f1.fastq.gz,1
HRR234607_r2.fastq.gz,1
HRR234608_f1.fastq.gz,1
HRR234608_r2.fastq.gz,1
HRR234609_f1.fastq.gz,1
HRR234609_r2.fastq.gz,1
HRR234610_f1.fastq.gz,1
HRR234610_r2.fastq.gz,1
HRR234611_f1.fastq.gz,1
HRR234611_r2.fastq.gz,1
HRR234612_f1.fastq.gz,1
HRR234612_r2.fastq.gz,1
HRR234613_f1.fastq.gz,1
HRR234613_r2.fastq.gz,1
HRR234614_f1.fastq.gz,1
HRR234614_r2.fastq.gz,1
HRR234615_f1.fastq.gz,1
HRR234615_r2.fastq.gz,1
HRR234616_f1.fastq.gz,1
HRR234616_r2.fastq.gz,1
HRR234617_f1.fastq.gz,1
HRR234617_r2.fastq.gz,1
HRR234618_f1.fastq.gz,1
HRR234618_r2.fastq.gz,1
HRR234619_f1.fastq.gz,1
HRR234619_r2.fastq.gz,1
HRR234620_f1.fastq.gz,1
HRR234620_r2.fastq.gz,1
HRR234621_f1.fastq.gz,1
HRR234621_r2.fastq.gz,1
HRR234622_f1.fastq.gz,1
HRR234622_r2.fastq.gz,1
HRR234623_f1.fastq.gz,1
HRR234623_r2.fastq.gz,1
HRR234624_f1.fastq.gz,1
HRR234624_r2.fastq.gz,1
HRR234625_f1.fastq.gz,1
HRR234625_r2.fastq.gz,1
HRR234626_f1.fastq.gz,1
HRR234626_r2.fastq.gz,1
HRR234627_f1.fastq.gz,1
HRR234627_r2.fastq.gz,1
HRR234628_f1.fastq.gz,1
HRR234628_r2.fastq.gz,1
HRR234629_f1.fastq.gz,1
HRR234629_r2.fastq.gz,1
HRR234630_f1.fastq.gz,1
HRR234630_r2.fastq.gz,1
HRR234631_f1.fastq.gz,1
HRR234631_r2.fastq.gz,1
HRR234632_f1.fastq.gz,1
HRR234632_r2.fastq.gz,1
HRR234633_f1.fastq.gz,1
HRR234633_r2.fastq.gz,1
HRR234634_f1.fastq.gz,1
HRR234634_r2.fastq.gz,1
HRR234635_f1.fastq.gz,1
HRR234635_r2.fastq.gz,1
HRR234636_f1.fastq.gz,1
HRR234636_r2.fastq.gz,1
HRR234637_f1.fastq.gz,1
HRR234637_r2.fastq.gz,1
HRR234638_f1.fastq.gz,1
HRR234638_r2.fastq.gz,1
HRR234639_f1.fastq.gz,1
HRR234639_r2.fastq.gz,1
HRR234640_f1.fastq.gz,1
HRR234640_r2.fastq.gz,1
HRR234641_f1.fastq.gz,1
HRR234641_r2.fastq.gz,1
HRR234642_f1.fastq.gz,1
HRR234642_r2.fastq.gz,1
HRR234643_f1.fastq.gz,1
HRR234643_r2.fastq.gz,1
HRR234644_f1.fastq.gz,1
HRR234644_r2.fastq.gz,1
HRR234645_f1.fastq.gz,1
HRR234645_r2.fastq.gz,1
HRR234646_f1.fastq.gz,1
HRR234646_r2.fastq.gz,1
HRR234647_f1.fastq.gz,1
HRR234647_r2.fastq.gz,1
HRR234648_f1.fastq.gz,1
HRR234648_r2.fastq.gz,1
HRR234649_f1.fastq.gz,1
HRR234649_r2.fastq.gz,1
HRR234650_f1.fastq.gz,1
HRR234650_r2.fastq.gz,1
HRR234651_f1.fastq.gz,1
HRR234651_r2.fastq.gz,1
HRR234652_f1.fastq.gz,1
HRR234652_r2.fastq.gz,1
HRR234653_f1.fastq.gz,1
HRR234653_r2.fastq.gz,1
HRR234654_f1.fastq.gz,1
HRR234654_r2.fastq.gz,1
HRR234655_f1.fastq.gz,1
HRR234655_r2.fastq.gz,1
HRR234656_f1.fastq.gz,1
HRR234656_r2.fastq.gz,1
HRR234657_f1.fastq.gz,1
HRR234657_r2.fastq.gz,1
HRR234658_f1.fastq.gz,1
HRR234658_r2.fastq.gz,1
HRR234659_f1.fastq.gz,1
HRR234659_r2.fastq.gz,1
HRR234660_f1.fastq.gz,1
HRR234660_r2.fastq.gz,1
HRR234661_f1.fastq.gz,1
HRR234661_r2.fastq.gz,1
HRR234662_f1.fastq.gz,1
HRR234662_r2.fastq.gz,1
HRR234663_f1.fastq.gz,1
HRR234663_r2.fastq.gz,1
HRR234664_f1.fastq.gz,1
HRR234664_r2.fastq.gz,1
HRR234665_f1.fastq.gz,1
HRR234665_r2.fastq.gz,1
HRR234666_f1.fastq.gz,1
HRR234666_r2.fastq.gz,1
HRR234667_f1.fastq.gz,1
HRR234667_r2.fastq.gz,1
HRR234668_f1.fastq.gz,1
HRR234668_r2.fastq.gz,1
HRR234669_f1.fastq.gz,1
HRR234669_r2.fastq.gz,1
HRR234670_f1.fastq.gz,1
HRR234670_r2.fastq.gz,1
HRR234671_f1.fastq.gz,1
HRR234671_r2.fastq.gz,1
HRR234672_f1.fastq.gz,1
HRR234672_r2.fastq.gz,1
HRR234673_f1.fastq.gz,1
HRR234673_r2.fastq.gz,1
HRR365657_f1.fastq.gz,1
HRR365657_r2.fastq.gz,1
HRR365658_f1.fastq.gz,1
HRR365658_r2.fastq.gz,1
HRR365659_f1.fastq.gz,1
HRR365659_r2.fastq.gz,1
HRR365660_f1.fastq.gz,1
HRR365660_r2.fastq.gz,1
HRR365661_f1.fastq.gz,1
HRR365661_r2.fastq.gz,1
HRR366756_f1.fq.gz,1
HRR366756_r2.fq.gz,1
HRR366757_f1.fq.gz,1
HRR366757_r2.fq.gz,1
HRR365662_f1.fastq.gz,1
HRR365662_r2.fastq.gz,1
HRR365663_f1.fq.gz,1
HRR365663_r2.fq.gz,1
HRR365664_f1.fastq.gz,1
HRR365664_r2.fastq.gz,1
HRR365665_f1.fq.gz,1
HRR365665_r2.fq.gz,1
HRR365667_f1.fastq.gz,1
HRR365667_r2.fastq.gz,1
HRR365666_f1.fq.gz,1
HRR365666_r2.fq.gz,1
HRR365669_f1.fastq.gz,1
HRR365669_r2.fastq.gz,1
HRR365668_f1.fq.gz,1
HRR365668_r2.fq.gz,1
HRR365671_f1.fastq.gz,1
HRR365671_r2.fastq.gz,1
HRR365670_f1.fq.gz,1
HRR365670_r2.fq.gz,1
HRR365672_f1.fastq.gz,1
HRR365672_r2.fastq.gz,1
HRR366758_f1.fq.gz,1
HRR366758_r2.fq.gz,1
HRR365673_f1.fastq.gz,1
HRR365673_r2.fastq.gz,1
HRR365674_f1.fastq.gz,1
HRR365674_r2.fastq.gz,1
HRR365675_f1.fq.gz,1
HRR365675_r2.fq.gz,1
HRR365676_f1.fastq.gz,1
HRR365676_r2.fastq.gz,1
HRR365677_f1.fq.gz,1
HRR365677_r2.fq.gz,1
HRR365678_f1.fastq.gz,1
HRR365678_r2.fastq.gz,1
HRR365679_f1.fq.gz,1
HRR365679_r2.fq.gz,1
HRR365681_f1.fastq.gz,1
HRR365681_r2.fastq.gz,1
HRR365680_f1.fq.gz,1
HRR365680_r2.fq.gz,1
HRR365683_f1.fastq.gz,1
HRR365683_r2.fastq.gz,1
HRR365682_f1.fq.gz,1
HRR365682_r2.fq.gz,1
HRR365685_f1.fastq.gz,1
HRR365685_r2.fastq.gz,1
HRR365684_f1.fq.gz,1
HRR365684_r2.fq.gz,1
HRR365687_f1.fastq.gz,1
HRR365687_r2.fastq.gz,1
HRR365686_f1.fq.gz,1
HRR365686_r2.fq.gz,1
HRR365688_f1.fastq.gz,1
HRR365688_r2.fastq.gz,1
HRR366759_f1.fq.gz,1
HRR366759_r2.fq.gz,1
HRR365689_f1.fastq.gz,1
HRR365689_r2.fastq.gz,1
HRR366760_f1.fq.gz,1
HRR366760_r2.fq.gz,1
HRR365691_f1.fastq.gz,1
HRR365691_r2.fastq.gz,1
HRR365690_f1.fq.gz,1
HRR365690_r2.fq.gz,1
HRR365693_f1.fastq.gz,1
HRR365693_r2.fastq.gz,1
HRR365692_f1.fq.gz,1
HRR365692_r2.fq.gz,1
HRR365695_f1.fastq.gz,1
HRR365695_r2.fastq.gz,1
HRR365694_f1.fq.gz,1
HRR365694_r2.fq.gz,1
HRR365697_f1.fastq.gz,1
HRR365697_r2.fastq.gz,1
HRR365696_f1.fq.gz,1
HRR365696_r2.fq.gz,1
HRR365699_f1.fastq.gz,1
HRR365699_r2.fastq.gz,1
HRR365698_f1.fq.gz,1
HRR365698_r2.fq.gz,1
HRR365700_f1.fastq.gz,1
HRR365700_r2.fastq.gz,1
HRR365701_f1.fq.gz,1
HRR365701_r2.fq.gz,1
HRR365702_f1.fastq.gz,1
HRR365702_r2.fastq.gz,1
HRR365704_f1.fastq.gz,1
HRR365704_r2.fastq.gz,1
HRR365703_f1.fq.gz,1
HRR365703_r2.fq.gz,1
HRR365706_f1.fastq.gz,1
HRR365706_r2.fastq.gz,1
HRR365705_f1.fq.gz,1
HRR365705_r2.fq.gz,1
HRR365708_f1.fastq.gz,1
HRR365708_r2.fastq.gz,1
HRR365707_f1.fq.gz,1
HRR365707_r2.fq.gz,1
HRR365709_f1.fastq.gz,1
HRR365709_r2.fastq.gz,1
HRR366761_f1.fq.gz,1
HRR366761_r2.fq.gz,1
HRR365710_f1.fastq.gz,1
HRR365710_r2.fastq.gz,1
HRR365711_f1.fq.gz,1
HRR365711_r2.fq.gz,1
HRR365713_f1.fastq.gz,1
HRR365713_r2.fastq.gz,1
HRR365712_f1.fq.gz,1
HRR365712_r2.fq.gz,1
HRR365715_f1.fastq.gz,1
HRR365715_r2.fastq.gz,1
HRR365714_f1.fq.gz,1
HRR365714_r2.fq.gz,1
HRR365717_f1.fastq.gz,1
HRR365717_r2.fastq.gz,1
HRR365716_f1.fq.gz,1
HRR365716_r2.fq.gz,1
HRR365718_f1.fastq.gz,1
HRR365718_r2.fastq.gz,1
HRR366762_f1.fq.gz,1
HRR366762_r2.fq.gz,1
HRR365719_f1.fastq.gz,1
HRR365719_r2.fastq.gz,1
HRR365720_f1.fq.gz,1
HRR365720_r2.fq.gz,1
HRR365722_f1.fastq.gz,1
HRR365722_r2.fastq.gz,1
HRR365721_f1.fq.gz,1
HRR365721_r2.fq.gz,1
HRR365724_f1.fastq.gz,1
HRR365724_r2.fastq.gz,1
HRR365723_f1.fq.gz,1
HRR365723_r2.fq.gz,1
HRR365725_f1.fastq.gz,1
HRR365725_r2.fastq.gz,1
HRR365727_f1.fastq.gz,1
HRR365727_r2.fastq.gz,1
HRR365726_f1.fq.gz,1
HRR365726_r2.fq.gz,1
HRR365728_f1.fastq.gz,1
HRR365728_r2.fastq.gz,1
HRR365729_f1.fq.gz,1
HRR365729_r2.fq.gz,1
HRR365731_f1.fastq.gz,1
HRR365731_r2.fastq.gz,1
HRR365730_f1.fq.gz,1
HRR365730_r2.fq.gz,1
HRR365732_f1.fastq.gz,1
HRR365732_r2.fastq.gz,1
HRR365733_f1.fastq.gz,1
HRR365733_r2.fastq.gz,1
HRR365735_f1.fastq.gz,1
HRR365735_r2.fastq.gz,1
HRR365734_f1.fq.gz,1
HRR365734_r2.fq.gz,1
HRR365736_f1.fastq.gz,1
HRR365736_r2.fastq.gz,1
HRR365737_f1.fq.gz,1
HRR365737_r2.fq.gz,1
HRR365738_f1.fastq.gz,1
HRR365738_r2.fastq.gz,1
HRR365739_f1.fq.gz,1
HRR365739_r2.fq.gz,1
HRR365740_f1.fastq.gz,1
HRR365740_r2.fastq.gz,1
HRR366763_f1.fq.gz,1
HRR366763_r2.fq.gz,1
HRR365742_f1.fastq.gz,1
HRR365742_r2.fastq.gz,1
HRR365741_f1.fq.gz,1
HRR365741_r2.fq.gz,1
HRR365744_f1.fastq.gz,1
HRR365744_r2.fastq.gz,1
HRR365743_f1.fq.gz,1
HRR365743_r2.fq.gz,1
HRR365746_f1.fastq.gz,1
HRR365746_r2.fastq.gz,1
HRR365745_f1.fq.gz,1
HRR365745_r2.fq.gz,1
HRR365748_f1.fastq.gz,1
HRR365748_r2.fastq.gz,1
HRR365747_f1.fq.gz,1
HRR365747_r2.fq.gz,1
HRR365750_f1.fastq.gz,1
HRR365750_r2.fastq.gz,1
HRR365749_f1.fq.gz,1
HRR365749_r2.fq.gz,1
HRR365751_f1.fastq.gz,1
HRR365751_r2.fastq.gz,1
HRR366764_f1.fq.gz,1
HRR366764_r2.fq.gz,1
HRR365753_f1.fastq.gz,1
HRR365753_r2.fastq.gz,1
HRR365752_f1.fq.gz,1
HRR365752_r2.fq.gz,1
HRR365755_f1.fastq.gz,1
HRR365755_r2.fastq.gz,1
HRR365754_f1.fq.gz,1
HRR365754_r2.fq.gz,1
HRR365756_f1.fastq.gz,1
HRR365756_r2.fastq.gz,1
HRR365757_f1.fastq.gz,1
HRR365757_r2.fastq.gz,1
HRR365758_f1.fq.gz,1
HRR365758_r2.fq.gz,1
HRR365759_f1.fastq.gz,1
HRR365759_r2.fastq.gz,1
HRR365760_f1.fq.gz,1
HRR365760_r2.fq.gz,1
HRR365761_f1.fastq.gz,1
HRR365761_r2.fastq.gz,1
HRR365762_f1.fq.gz,1
HRR365762_r2.fq.gz,1
HRR365763_f1.fastq.gz,1
HRR365763_r2.fastq.gz,1
HRR366765_f1.fq.gz,1
HRR366765_r2.fq.gz,1
HRR365764_f1.fastq.gz,1
