files,format
HRR067805.bam::NOT_FOUND,UNMAPPEDBAM
HRR067806.bam::NOT_FOUND,UNMAPPEDBAM
HRR067807.bam::NOT_FOUND,UNMAPPEDBAM
HRR067808.bam::NOT_FOUND,UNMAPPEDBAM
HRR067809.bam::NOT_FOUND,UNMAPPEDBAM
HRR067810.bam::NOT_FOUND,UNMAPPEDBAM
HRR067811.bam::NOT_FOUND,UNMAPPEDBAM
HRR067812.bam::NOT_FOUND,UNMAPPEDBAM
HRR067813.bam::NOT_FOUND,UNMAPPEDBAM
HRR067814.bam::NOT_FOUND,UNMAPPEDBAM
HRR067815.bam::NOT_FOUND,UNMAPPEDBAM
HRR067816.bam::NOT_FOUND,UNMAPPEDBAM
HRR067817.bam::NOT_FOUND,UNMAPPEDBAM
HRR067818.bam::NOT_FOUND,UNMAPPEDBAM
HRR067819.bam::NOT_FOUND,UNMAPPEDBAM
HRR067820.bam::NOT_FOUND,UNMAPPEDBAM
HRR067821.bam::NOT_FOUND,UNMAPPEDBAM
HRR067822.bam::NOT_FOUND,UNMAPPEDBAM
HRR067823.bam::NOT_FOUND,UNMAPPEDBAM
HRR067824.bam::NOT_FOUND,UNMAPPEDBAM
HRR067825.bam::NOT_FOUND,UNMAPPEDBAM
HRR067826.bam::NOT_FOUND,UNMAPPEDBAM
HRR067827.bam::NOT_FOUND,UNMAPPEDBAM
HRR067828.bam::NOT_FOUND,UNMAPPEDBAM
HRR067829.bam::NOT_FOUND,UNMAPPEDBAM
HRR067830.bam::NOT_FOUND,UNMAPPEDBAM
HRR067831.bam::NOT_FOUND,UNMAPPEDBAM
HRR067832.bam::NOT_FOUND,UNMAPPEDBAM
HRR067833.bam::NOT_FOUND,UNMAPPEDBAM
HRR067834.bam::NOT_FOUND,UNMAPPEDBAM
HRR067835.bam::NOT_FOUND,UNMAPPEDBAM
HRR067836.bam::NOT_FOUND,UNMAPPEDBAM
HRR067837.bam::NOT_FOUND,UNMAPPEDBAM
HRR067838.bam::NOT_FOUND,UNMAPPEDBAM
HRR067839.bam::NOT_FOUND,UNMAPPEDBAM
HRR067840.bam::NOT_FOUND,UNMAPPEDBAM
HRR067841.bam::NOT_FOUND,UNMAPPEDBAM
HRR067842.bam::NOT_FOUND,UNMAPPEDBAM
HRR067843.bam::NOT_FOUND,UNMAPPEDBAM
HRR067844.bam::NOT_FOUND,UNMAPPEDBAM
HRR067845.bam::NOT_FOUND,UNMAPPEDBAM
HRR067846.bam::NOT_FOUND,UNMAPPEDBAM
HRR067847.bam::NOT_FOUND,UNMAPPEDBAM
HRR067848.bam::NOT_FOUND,UNMAPPEDBAM
HRR067849.bam::NOT_FOUND,UNMAPPEDBAM
HRR067850.bam::NOT_FOUND,UNMAPPEDBAM
HRR067851.bam::NOT_FOUND,UNMAPPEDBAM
HRR067852.bam::NOT_FOUND,UNMAPPEDBAM
HRR067853.bam::NOT_FOUND,UNMAPPEDBAM
HRR067854.bam::NOT_FOUND,UNMAPPEDBAM
HRR067855.bam::NOT_FOUND,UNMAPPEDBAM
HRR067856.bam::NOT_FOUND,UNMAPPEDBAM
HRR067857.bam::NOT_FOUND,UNMAPPEDBAM
HRR067858.bam::NOT_FOUND,UNMAPPEDBAM
HRR067859.bam::NOT_FOUND,UNMAPPEDBAM
HRR067860.bam::NOT_FOUND,UNMAPPEDBAM
HRR067861.bam::NOT_FOUND,UNMAPPEDBAM
HRR067862.bam::NOT_FOUND,UNMAPPEDBAM
HRR067863.bam::NOT_FOUND,UNMAPPEDBAM
HRR067864.bam::NOT_FOUND,UNMAPPEDBAM
HRR067865.bam::NOT_FOUND,UNMAPPEDBAM
HRR067866.bam::NOT_FOUND,UNMAPPEDBAM
HRR067867.bam::NOT_FOUND,UNMAPPEDBAM
HRR067868.bam::NOT_FOUND,UNMAPPEDBAM
HRR067869.bam::NOT_FOUND,UNMAPPEDBAM
HRR067870.bam::NOT_FOUND,UNMAPPEDBAM
HRR067871.bam::NOT_FOUND,UNMAPPEDBAM
HRR067872.bam::NOT_FOUND,UNMAPPEDBAM
HRR067873.bam::NOT_FOUND,UNMAPPEDBAM
HRR067874.bam::NOT_FOUND,UNMAPPEDBAM
HRR067875.bam::NOT_FOUND,UNMAPPEDBAM
HRR067876.bam::NOT_FOUND,UNMAPPEDBAM
HRR067877.bam::NOT_FOUND,UNMAPPEDBAM
HRR067878.bam::NOT_FOUND,UNMAPPEDBAM
HRR067879.bam::NOT_FOUND,UNMAPPEDBAM
HRR067880.bam::NOT_FOUND,UNMAPPEDBAM
HRR067881.bam::NOT_FOUND,UNMAPPEDBAM
HRR067882.bam::NOT_FOUND,UNMAPPEDBAM
HRR067883.bam::NOT_FOUND,UNMAPPEDBAM
HRR067884.bam::NOT_FOUND,UNMAPPEDBAM
HRR067885.bam::NOT_FOUND,UNMAPPEDBAM
HRR067886.bam::NOT_FOUND,UNMAPPEDBAM
HRR067887.bam::NOT_FOUND,UNMAPPEDBAM
HRR067888.bam::NOT_FOUND,UNMAPPEDBAM
HRR067889.bam::NOT_FOUND,UNMAPPEDBAM
HRR067890.bam::NOT_FOUND,UNMAPPEDBAM
HRR067891.bam::NOT_FOUND,UNMAPPEDBAM
HRR067892.bam::NOT_FOUND,UNMAPPEDBAM
HRR067893.bam::NOT_FOUND,UNMAPPEDBAM
HRR067894.bam::NOT_FOUND,UNMAPPEDBAM
HRR067895.bam::NOT_FOUND,UNMAPPEDBAM
HRR067896.bam::NOT_FOUND,UNMAPPEDBAM
HRR067897.bam::NOT_FOUND,UNMAPPEDBAM
HRR067898.bam::NOT_FOUND,UNMAPPEDBAM
HRR067899.bam::NOT_FOUND,UNMAPPEDBAM
HRR067900.bam::NOT_FOUND,UNMAPPEDBAM
HRR067901.bam::NOT_FOUND,UNMAPPEDBAM
HRR067902.bam::NOT_FOUND,UNMAPPEDBAM
HRR067903.bam::NOT_FOUND,UNMAPPEDBAM
HRR067904.bam::NOT_FOUND,UNMAPPEDBAM
HRR067905.bam::NOT_FOUND,UNMAPPEDBAM
HRR067906.bam::NOT_FOUND,UNMAPPEDBAM
HRR067907.bam::NOT_FOUND,UNMAPPEDBAM
HRR067908.bam::NOT_FOUND,UNMAPPEDBAM
HRR067909.bam::NOT_FOUND,UNMAPPEDBAM
HRR067910.bam::NOT_FOUND,UNMAPPEDBAM
HRR067911.bam::NOT_FOUND,UNMAPPEDBAM
HRR067912.bam::NOT_FOUND,UNMAPPEDBAM
HRR067913.bam::NOT_FOUND,UNMAPPEDBAM
HRR067914.bam::NOT_FOUND,UNMAPPEDBAM
HRR067915.bam::NOT_FOUND,UNMAPPEDBAM
HRR067916.bam::NOT_FOUND,UNMAPPEDBAM
HRR067917.bam::NOT_FOUND,UNMAPPEDBAM
HRR067918.bam::NOT_FOUND,UNMAPPEDBAM
HRR067919.bam::NOT_FOUND,UNMAPPEDBAM
HRR067920.bam::NOT_FOUND,UNMAPPEDBAM
HRR067921.bam::NOT_FOUND,UNMAPPEDBAM
HRR067922.bam::NOT_FOUND,UNMAPPEDBAM
HRR067923.bam::NOT_FOUND,UNMAPPEDBAM
HRR067924.bam::NOT_FOUND,UNMAPPEDBAM
HRR067925.bam::NOT_FOUND,UNMAPPEDBAM
HRR067926.bam::NOT_FOUND,UNMAPPEDBAM
HRR067927.bam::NOT_FOUND,UNMAPPEDBAM
HRR067928.bam::NOT_FOUND,UNMAPPEDBAM
HRR067929.bam::NOT_FOUND,UNMAPPEDBAM
HRR067930.bam::NOT_FOUND,UNMAPPEDBAM
HRR067931.bam::NOT_FOUND,UNMAPPEDBAM
HRR067932.bam::NOT_FOUND,UNMAPPEDBAM
HRR067933.bam::NOT_FOUND,UNMAPPEDBAM
HRR067934.bam::NOT_FOUND,UNMAPPEDBAM
HRR067935.bam::NOT_FOUND,UNMAPPEDBAM
HRR067936.bam::NOT_FOUND,UNMAPPEDBAM
HRR067937.bam::NOT_FOUND,UNMAPPEDBAM
HRR067938.bam::NOT_FOUND,UNMAPPEDBAM
HRR067939.bam::NOT_FOUND,UNMAPPEDBAM
HRR067940.bam::NOT_FOUND,UNMAPPEDBAM
HRR067941.bam::NOT_FOUND,UNMAPPEDBAM
HRR067942.bam::NOT_FOUND,UNMAPPEDBAM
HRR067943.bam::NOT_FOUND,UNMAPPEDBAM
HRR067944.bam::NOT_FOUND,UNMAPPEDBAM
HRR067945.bam::NOT_FOUND,UNMAPPEDBAM
HRR067946.bam::NOT_FOUND,UNMAPPEDBAM
HRR067947.bam::NOT_FOUND,UNMAPPEDBAM
HRR067948.bam::NOT_FOUND,UNMAPPEDBAM
HRR067949.bam::NOT_FOUND,UNMAPPEDBAM
HRR067950.bam::NOT_FOUND,UNMAPPEDBAM
HRR067951.bam::NOT_FOUND,UNMAPPEDBAM
HRR067952.bam::NOT_FOUND,UNMAPPEDBAM
HRR067953.bam::NOT_FOUND,UNMAPPEDBAM
HRR067954.bam::NOT_FOUND,UNMAPPEDBAM
HRR067955.bam::NOT_FOUND,UNMAPPEDBAM
HRR067956.bam::NOT_FOUND,UNMAPPEDBAM
HRR067957.bam::NOT_FOUND,UNMAPPEDBAM
HRR067958.bam::NOT_FOUND,UNMAPPEDBAM
HRR067959.bam::NOT_FOUND,UNMAPPEDBAM
HRR067960.bam::NOT_FOUND,UNMAPPEDBAM
HRR067961.bam::NOT_FOUND,UNMAPPEDBAM
HRR067962.bam::NOT_FOUND,UNMAPPEDBAM
HRR067963.bam::NOT_FOUND,UNMAPPEDBAM
HRR067964.bam::NOT_FOUND,UNMAPPEDBAM
HRR067965.bam::NOT_FOUND,UNMAPPEDBAM
HRR067966.bam::NOT_FOUND,UNMAPPEDBAM
HRR067967.bam::NOT_FOUND,UNMAPPEDBAM
HRR067968.bam::NOT_FOUND,UNMAPPEDBAM
HRR067969.bam::NOT_FOUND,UNMAPPEDBAM
HRR067970.bam::NOT_FOUND,UNMAPPEDBAM
HRR067971.bam::NOT_FOUND,UNMAPPEDBAM
HRR067972.bam::NOT_FOUND,UNMAPPEDBAM
HRR067973.bam::NOT_FOUND,UNMAPPEDBAM
HRR067974.bam::NOT_FOUND,UNMAPPEDBAM
HRR067975.bam::NOT_FOUND,UNMAPPEDBAM
HRR067976.bam::NOT_FOUND,UNMAPPEDBAM
HRR067977.bam::NOT_FOUND,UNMAPPEDBAM
HRR067978.bam::NOT_FOUND,UNMAPPEDBAM
HRR067979.bam::NOT_FOUND,UNMAPPEDBAM
HRR067980.bam::NOT_FOUND,UNMAPPEDBAM
HRR067981.bam::NOT_FOUND,UNMAPPEDBAM
HRR067982.bam::NOT_FOUND,UNMAPPEDBAM
HRR067983.bam::NOT_FOUND,UNMAPPEDBAM
HRR067984.bam::NOT_FOUND,UNMAPPEDBAM
HRR067985.bam::NOT_FOUND,UNMAPPEDBAM
HRR067986.bam::NOT_FOUND,UNMAPPEDBAM
HRR067987.bam::NOT_FOUND,UNMAPPEDBAM
HRR067988.bam::NOT_FOUND,UNMAPPEDBAM
HRR067989.bam::NOT_FOUND,UNMAPPEDBAM
HRR067990.bam::NOT_FOUND,UNMAPPEDBAM
HRR067991.bam::NOT_FOUND,UNMAPPEDBAM
HRR067992.bam::NOT_FOUND,UNMAPPEDBAM
HRR067993.bam::NOT_FOUND,UNMAPPEDBAM
HRR067994.bam::NOT_FOUND,UNMAPPEDBAM
HRR067995.bam::NOT_FOUND,UNMAPPEDBAM
HRR067996.bam::NOT_FOUND,UNMAPPEDBAM
HRR067997.bam::NOT_FOUND,UNMAPPEDBAM
HRR067998.bam::NOT_FOUND,UNMAPPEDBAM
HRR067999.bam::NOT_FOUND,UNMAPPEDBAM
HRR068000.bam::NOT_FOUND,UNMAPPEDBAM
HRR068001.bam::NOT_FOUND,UNMAPPEDBAM
HRR068002.bam::NOT_FOUND,UNMAPPEDBAM
HRR068003.bam::NOT_FOUND,UNMAPPEDBAM
HRR068004.bam::NOT_FOUND,UNMAPPEDBAM
HRR068005.bam::NOT_FOUND,UNMAPPEDBAM
HRR068006.bam::NOT_FOUND,UNMAPPEDBAM
HRR068007.bam::NOT_FOUND,UNMAPPEDBAM
HRR068008.bam::NOT_FOUND,UNMAPPEDBAM
HRR068009.bam::NOT_FOUND,UNMAPPEDBAM
HRR068010.bam::NOT_FOUND,UNMAPPEDBAM
HRR068011.bam::NOT_FOUND,UNMAPPEDBAM
HRR068012.bam::NOT_FOUND,UNMAPPEDBAM
HRR068013.bam::NOT_FOUND,UNMAPPEDBAM
HRR068014.bam::NOT_FOUND,UNMAPPEDBAM
HRR068015.bam::NOT_FOUND,UNMAPPEDBAM
HRR068016.bam::NOT_FOUND,UNMAPPEDBAM
HRR068017.bam::NOT_FOUND,UNMAPPEDBAM
HRR068018.bam::NOT_FOUND,UNMAPPEDBAM
HRR068019.bam::NOT_FOUND,UNMAPPEDBAM
HRR068020.bam::NOT_FOUND,UNMAPPEDBAM
HRR068021.bam::NOT_FOUND,UNMAPPEDBAM
HRR068022.bam::NOT_FOUND,UNMAPPEDBAM
HRR068023.bam::NOT_FOUND,UNMAPPEDBAM
HRR068024.bam::NOT_FOUND,UNMAPPEDBAM
HRR068025.bam::NOT_FOUND,UNMAPPEDBAM
HRR068026.bam::NOT_FOUND,UNMAPPEDBAM
HRR068027.bam::NOT_FOUND,UNMAPPEDBAM
HRR068028.bam::NOT_FOUND,UNMAPPEDBAM
HRR068029.bam::NOT_FOUND,UNMAPPEDBAM
HRR068030.bam::NOT_FOUND,UNMAPPEDBAM
HRR068031.bam::NOT_FOUND,UNMAPPEDBAM
HRR068032.bam::NOT_FOUND,UNMAPPEDBAM
HRR068033.bam::NOT_FOUND,UNMAPPEDBAM
HRR068034.bam::NOT_FOUND,UNMAPPEDBAM
HRR068035.bam::NOT_FOUND,UNMAPPEDBAM
HRR068036.bam::NOT_FOUND,UNMAPPEDBAM
HRR068037.bam::NOT_FOUND,UNMAPPEDBAM
HRR068038.bam::NOT_FOUND,UNMAPPEDBAM
HRR068039.bam::NOT_FOUND,UNMAPPEDBAM
HRR068040.bam::NOT_FOUND,UNMAPPEDBAM
HRR068041.bam::NOT_FOUND,UNMAPPEDBAM
HRR068042.bam::NOT_FOUND,UNMAPPEDBAM
HRR068043.bam::NOT_FOUND,UNMAPPEDBAM
HRR068044.bam::NOT_FOUND,UNMAPPEDBAM
HRR068045.bam::NOT_FOUND,UNMAPPEDBAM
HRR068046.bam::NOT_FOUND,UNMAPPEDBAM
HRR068047.bam::NOT_FOUND,UNMAPPEDBAM
HRR068048.bam::NOT_FOUND,UNMAPPEDBAM
HRR068049.bam::NOT_FOUND,UNMAPPEDBAM
HRR068050.bam::NOT_FOUND,UNMAPPEDBAM
HRR068051.bam::NOT_FOUND,UNMAPPEDBAM
HRR068052.bam::NOT_FOUND,UNMAPPEDBAM
HRR068053.bam::NOT_FOUND,UNMAPPEDBAM
HRR068054.bam::NOT_FOUND,UNMAPPEDBAM
HRR068055.bam::NOT_FOUND,UNMAPPEDBAM
HRR068056.bam::NOT_FOUND,UNMAPPEDBAM
HRR068057.bam::NOT_FOUND,UNMAPPEDBAM
HRR068058.bam::NOT_FOUND,UNMAPPEDBAM
HRR068059.bam::NOT_FOUND,UNMAPPEDBAM
HRR068060.bam::NOT_FOUND,UNMAPPEDBAM
HRR068061.bam::NOT_FOUND,UNMAPPEDBAM
HRR068062.bam::NOT_FOUND,UNMAPPEDBAM
HRR068063.bam::NOT_FOUND,UNMAPPEDBAM
HRR068064.bam::NOT_FOUND,UNMAPPEDBAM
HRR068065.bam::NOT_FOUND,UNMAPPEDBAM
HRR068066.bam::NOT_FOUND,UNMAPPEDBAM
HRR068067.bam::NOT_FOUND,UNMAPPEDBAM
HRR068068.bam::NOT_FOUND,UNMAPPEDBAM
HRR068069.bam::NOT_FOUND,UNMAPPEDBAM
HRR068070.bam::NOT_FOUND,UNMAPPEDBAM
HRR068071.bam::NOT_FOUND,UNMAPPEDBAM
HRR068072.bam::NOT_FOUND,UNMAPPEDBAM
HRR068073.bam::NOT_FOUND,UNMAPPEDBAM
HRR068074.bam::NOT_FOUND,UNMAPPEDBAM
HRR068075.bam::NOT_FOUND,UNMAPPEDBAM
HRR068076.bam::NOT_FOUND,UNMAPPEDBAM
HRR068077.bam::NOT_FOUND,UNMAPPEDBAM
HRR068078.bam::NOT_FOUND,UNMAPPEDBAM
HRR068079.bam::NOT_FOUND,UNMAPPEDBAM
HRR068080.bam::NOT_FOUND,UNMAPPEDBAM
HRR068081.bam::NOT_FOUND,UNMAPPEDBAM
HRR068082.bam::NOT_FOUND,UNMAPPEDBAM
HRR068083.bam::NOT_FOUND,UNMAPPEDBAM
HRR068084.bam::NOT_FOUND,UNMAPPEDBAM
HRR068085.bam::NOT_FOUND,UNMAPPEDBAM
HRR068086.bam::NOT_FOUND,UNMAPPEDBAM
HRR068087.bam::NOT_FOUND,UNMAPPEDBAM
HRR068088.bam::NOT_FOUND,UNMAPPEDBAM
HRR068089.bam::NOT_FOUND,UNMAPPEDBAM
HRR068090.bam::NOT_FOUND,UNMAPPEDBAM
HRR068091.bam::NOT_FOUND,UNMAPPEDBAM
HRR068092.bam::NOT_FOUND,UNMAPPEDBAM
HRR068093.bam::NOT_FOUND,UNMAPPEDBAM
HRR068094.bam::NOT_FOUND,UNMAPPEDBAM
HRR068095.bam::NOT_FOUND,UNMAPPEDBAM
HRR068096.bam::NOT_FOUND,UNMAPPEDBAM
HRR068097.bam::NOT_FOUND,UNMAPPEDBAM
HRR068098.bam::NOT_FOUND,UNMAPPEDBAM
HRR068099.bam::NOT_FOUND,UNMAPPEDBAM
HRR068100.bam::NOT_FOUND,UNMAPPEDBAM
HRR068101.bam::NOT_FOUND,UNMAPPEDBAM
HRR068102.bam::NOT_FOUND,UNMAPPEDBAM
HRR068103.bam::NOT_FOUND,UNMAPPEDBAM
HRR068104.bam::NOT_FOUND,UNMAPPEDBAM
HRR068105.bam::NOT_FOUND,UNMAPPEDBAM
HRR068106.bam::NOT_FOUND,UNMAPPEDBAM
HRR068107.bam::NOT_FOUND,UNMAPPEDBAM
HRR068108.bam::NOT_FOUND,UNMAPPEDBAM
HRR068109.bam::NOT_FOUND,UNMAPPEDBAM
HRR068110.bam::NOT_FOUND,UNMAPPEDBAM
HRR068111.bam::NOT_FOUND,UNMAPPEDBAM
HRR068112.bam::NOT_FOUND,UNMAPPEDBAM
HRR068113.bam::NOT_FOUND,UNMAPPEDBAM
HRR068114.bam::NOT_FOUND,UNMAPPEDBAM
HRR068115.bam::NOT_FOUND,UNMAPPEDBAM
HRR068116.bam::NOT_FOUND,UNMAPPEDBAM
HRR068117.bam::NOT_FOUND,UNMAPPEDBAM
HRR068118.bam::NOT_FOUND,UNMAPPEDBAM
HRR068119.bam::NOT_FOUND,UNMAPPEDBAM
HRR068120.bam::NOT_FOUND,UNMAPPEDBAM
HRR068121.bam::NOT_FOUND,UNMAPPEDBAM
HRR068122.bam::NOT_FOUND,UNMAPPEDBAM
HRR068123.bam::NOT_FOUND,UNMAPPEDBAM
HRR068124.bam::NOT_FOUND,UNMAPPEDBAM
HRR068125.bam::NOT_FOUND,UNMAPPEDBAM
HRR068126.bam::NOT_FOUND,UNMAPPEDBAM
HRR068127.bam::NOT_FOUND,UNMAPPEDBAM
HRR068128.bam::NOT_FOUND,UNMAPPEDBAM
HRR068129.bam::NOT_FOUND,UNMAPPEDBAM
HRR068130.bam::NOT_FOUND,UNMAPPEDBAM
HRR068131.bam::NOT_FOUND,UNMAPPEDBAM
HRR068132.bam::NOT_FOUND,UNMAPPEDBAM
HRR068133.bam::NOT_FOUND,UNMAPPEDBAM
HRR068134.bam::NOT_FOUND,UNMAPPEDBAM
HRR068135.bam::NOT_FOUND,UNMAPPEDBAM
HRR068136.bam::NOT_FOUND,UNMAPPEDBAM
HRR068137.bam::NOT_FOUND,UNMAPPEDBAM
HRR068138.bam::NOT_FOUND,UNMAPPEDBAM
HRR068139.bam::NOT_FOUND,UNMAPPEDBAM
HRR068140.bam::NOT_FOUND,UNMAPPEDBAM
HRR068141.bam::NOT_FOUND,UNMAPPEDBAM
HRR068142.bam::NOT_FOUND,UNMAPPEDBAM
HRR068143.bam::NOT_FOUND,UNMAPPEDBAM
HRR068144.bam::NOT_FOUND,UNMAPPEDBAM
HRR068145.bam::NOT_FOUND,UNMAPPEDBAM
HRR068146.bam::NOT_FOUND,UNMAPPEDBAM
HRR068147.bam::NOT_FOUND,UNMAPPEDBAM
HRR068148.bam::NOT_FOUND,UNMAPPEDBAM
HRR068149.bam::NOT_FOUND,UNMAPPEDBAM
HRR068150.bam::NOT_FOUND,UNMAPPEDBAM
HRR068151.bam::NOT_FOUND,UNMAPPEDBAM
HRR068152.bam::NOT_FOUND,UNMAPPEDBAM
HRR068153.bam::NOT_FOUND,UNMAPPEDBAM
HRR068154.bam::NOT_FOUND,UNMAPPEDBAM
HRR068155.bam::NOT_FOUND,UNMAPPEDBAM
HRR068156.bam::NOT_FOUND,UNMAPPEDBAM
HRR068157.bam::NOT_FOUND,UNMAPPEDBAM
HRR068158.bam::NOT_FOUND,UNMAPPEDBAM
HRR068159.bam::NOT_FOUND,UNMAPPEDBAM
HRR068160.bam::NOT_FOUND,UNMAPPEDBAM
HRR068161.bam::NOT_FOUND,UNMAPPEDBAM
HRR068162.bam::NOT_FOUND,UNMAPPEDBAM
HRR068163.bam::NOT_FOUND,UNMAPPEDBAM
HRR068164.bam::NOT_FOUND,UNMAPPEDBAM
HRR068165.bam::NOT_FOUND,UNMAPPEDBAM
HRR068166.bam::NOT_FOUND,UNMAPPEDBAM
HRR068167.bam::NOT_FOUND,UNMAPPEDBAM
HRR068168.bam::NOT_FOUND,UNMAPPEDBAM
HRR068169.bam::NOT_FOUND,UNMAPPEDBAM
HRR068170.bam::NOT_FOUND,UNMAPPEDBAM
HRR068171.bam::NOT_FOUND,UNMAPPEDBAM
HRR068172.bam::NOT_FOUND,UNMAPPEDBAM
HRR068173.bam::NOT_FOUND,UNMAPPEDBAM
HRR068174.bam::NOT_FOUND,UNMAPPEDBAM
HRR068175.bam::NOT_FOUND,UNMAPPEDBAM
HRR068176.bam::NOT_FOUND,UNMAPPEDBAM
HRR068177.bam::NOT_FOUND,UNMAPPEDBAM
HRR068178.bam::NOT_FOUND,UNMAPPEDBAM
HRR068179.bam::NOT_FOUND,UNMAPPEDBAM
HRR068180.bam::NOT_FOUND,UNMAPPEDBAM
HRR068181.bam::NOT_FOUND,UNMAPPEDBAM
HRR068182.bam::NOT_FOUND,UNMAPPEDBAM
HRR068183.bam::NOT_FOUND,UNMAPPEDBAM
HRR068184.bam::NOT_FOUND,UNMAPPEDBAM
HRR068185.bam::NOT_FOUND,UNMAPPEDBAM
HRR068186.bam::NOT_FOUND,UNMAPPEDBAM
HRR068187.bam::NOT_FOUND,UNMAPPEDBAM
HRR068188.bam::NOT_FOUND,UNMAPPEDBAM
HRR068189.bam::NOT_FOUND,UNMAPPEDBAM
HRR068190.bam::NOT_FOUND,UNMAPPEDBAM
HRR068191.bam::NOT_FOUND,UNMAPPEDBAM
HRR068192.bam::NOT_FOUND,UNMAPPEDBAM
HRR068193.bam::NOT_FOUND,UNMAPPEDBAM
HRR068194.bam::NOT_FOUND,UNMAPPEDBAM
HRR068195.bam::NOT_FOUND,UNMAPPEDBAM
HRR068196.bam::NOT_FOUND,UNMAPPEDBAM
HRR068197.bam::NOT_FOUND,UNMAPPEDBAM
HRR068198.bam::NOT_FOUND,UNMAPPEDBAM
HRR068199.bam::NOT_FOUND,UNMAPPEDBAM
HRR068200.bam::NOT_FOUND,UNMAPPEDBAM
HRR068201.bam::NOT_FOUND,UNMAPPEDBAM
HRR068202.bam::NOT_FOUND,UNMAPPEDBAM
HRR068203.bam::NOT_FOUND,UNMAPPEDBAM
HRR068204.bam::NOT_FOUND,UNMAPPEDBAM
HRR068205.bam::NOT_FOUND,UNMAPPEDBAM
HRR068206.bam::NOT_FOUND,UNMAPPEDBAM
HRR068207.bam::NOT_FOUND,UNMAPPEDBAM
HRR068208.bam::NOT_FOUND,UNMAPPEDBAM
HRR068209.bam::NOT_FOUND,UNMAPPEDBAM
HRR068210.bam::NOT_FOUND,UNMAPPEDBAM
HRR068211.bam::NOT_FOUND,UNMAPPEDBAM
HRR068212.bam::NOT_FOUND,UNMAPPEDBAM
HRR068213.bam::NOT_FOUND,UNMAPPEDBAM
HRR068214.bam::NOT_FOUND,UNMAPPEDBAM
HRR068215.bam::NOT_FOUND,UNMAPPEDBAM
HRR068216.bam::NOT_FOUND,UNMAPPEDBAM
HRR068217.bam::NOT_FOUND,UNMAPPEDBAM
HRR068218.bam::NOT_FOUND,UNMAPPEDBAM
HRR068219.bam::NOT_FOUND,UNMAPPEDBAM
HRR068220.bam::NOT_FOUND,UNMAPPEDBAM
HRR068221.bam::NOT_FOUND,UNMAPPEDBAM
HRR068222.bam::NOT_FOUND,UNMAPPEDBAM
HRR068223.bam::NOT_FOUND,UNMAPPEDBAM
HRR068224.bam::NOT_FOUND,UNMAPPEDBAM
HRR068225.bam::NOT_FOUND,UNMAPPEDBAM
HRR068226.bam::NOT_FOUND,UNMAPPEDBAM
HRR068227.bam::NOT_FOUND,UNMAPPEDBAM
HRR068228.bam::NOT_FOUND,UNMAPPEDBAM
HRR068229.bam::NOT_FOUND,UNMAPPEDBAM
HRR068230.bam::NOT_FOUND,UNMAPPEDBAM
HRR068231.bam::NOT_FOUND,UNMAPPEDBAM
HRR068232.bam::NOT_FOUND,UNMAPPEDBAM
HRR068233.bam::NOT_FOUND,UNMAPPEDBAM
HRR068234.bam::NOT_FOUND,UNMAPPEDBAM
HRR068235.bam::NOT_FOUND,UNMAPPEDBAM
HRR068236.bam::NOT_FOUND,UNMAPPEDBAM
HRR068237.bam::NOT_FOUND,UNMAPPEDBAM
HRR068238.bam::NOT_FOUND,UNMAPPEDBAM
HRR068239.bam::NOT_FOUND,UNMAPPEDBAM
HRR068240.bam::NOT_FOUND,UNMAPPEDBAM
HRR068241.bam::NOT_FOUND,UNMAPPEDBAM
HRR068242.bam::NOT_FOUND,UNMAPPEDBAM
HRR068243.bam::NOT_FOUND,UNMAPPEDBAM
HRR068244.bam::NOT_FOUND,UNMAPPEDBAM
HRR068245.bam::NOT_FOUND,UNMAPPEDBAM
HRR068246.bam::NOT_FOUND,UNMAPPEDBAM
HRR068247.bam::NOT_FOUND,UNMAPPEDBAM
HRR068248.bam::NOT_FOUND,UNMAPPEDBAM
HRR068249.bam::NOT_FOUND,UNMAPPEDBAM
HRR068250.bam::NOT_FOUND,UNMAPPEDBAM
HRR068251.bam::NOT_FOUND,UNMAPPEDBAM
HRR068252.bam::NOT_FOUND,UNMAPPEDBAM
HRR068253.bam::NOT_FOUND,UNMAPPEDBAM
HRR068254.bam::NOT_FOUND,UNMAPPEDBAM
HRR068255.bam::NOT_FOUND,UNMAPPEDBAM
HRR068256.bam::NOT_FOUND,UNMAPPEDBAM
HRR068257.bam::NOT_FOUND,UNMAPPEDBAM
HRR068258.bam::NOT_FOUND,UNMAPPEDBAM
HRR068259.bam::NOT_FOUND,UNMAPPEDBAM
HRR068260.bam::NOT_FOUND,UNMAPPEDBAM
HRR068261.bam::NOT_FOUND,UNMAPPEDBAM
HRR068262.bam::NOT_FOUND,UNMAPPEDBAM
HRR068263.bam::NOT_FOUND,UNMAPPEDBAM
HRR068264.bam::NOT_FOUND,UNMAPPEDBAM
HRR068265.bam::NOT_FOUND,UNMAPPEDBAM
HRR068266.bam::NOT_FOUND,UNMAPPEDBAM
HRR068267.bam::NOT_FOUND,UNMAPPEDBAM
HRR068268.bam::NOT_FOUND,UNMAPPEDBAM
HRR068269.bam::NOT_FOUND,UNMAPPEDBAM
HRR068270.bam::NOT_FOUND,UNMAPPEDBAM
