files,modal
HRR067508.bam::NOT_FOUND,WES
HRR067509.bam::NOT_FOUND,WES
HRR067510.bam::NOT_FOUND,WES
HRR067511.bam::NOT_FOUND,WES
HRR067512.bam::NOT_FOUND,WES
HRR067513.bam::NOT_FOUND,WES
HRR067514.bam::NOT_FOUND,WES
HRR067515.bam::NOT_FOUND,WES
HRR067516.bam::NOT_FOUND,WES
HRR067517.bam::NOT_FOUND,WES
HRR067518.bam::NOT_FOUND,WES
HRR067519.bam::NOT_FOUND,WES
HRR067520.bam::NOT_FOUND,WES
HRR067521.bam::NOT_FOUND,WES
HRR067522.bam::NOT_FOUND,WES
HRR067523.bam::NOT_FOUND,WES
HRR067524.bam::NOT_FOUND,WES
HRR067525.bam::NOT_FOUND,WES
HRR067526.bam::NOT_FOUND,WES
HRR067527.bam::NOT_FOUND,WES
HRR067528.bam::NOT_FOUND,WES
HRR067529.bam::NOT_FOUND,WES
HRR067530.bam::NOT_FOUND,WES
HRR067531.bam::NOT_FOUND,WES
HRR067532.bam::NOT_FOUND,WES
HRR067533.bam::NOT_FOUND,WES
HRR067534.bam::NOT_FOUND,WES
HRR067535.bam::NOT_FOUND,WES
HRR067536.bam::NOT_FOUND,WES
HRR067537.bam::NOT_FOUND,WES
HRR067538.bam::NOT_FOUND,WES
HRR067539.bam::NOT_FOUND,WES
HRR067540.bam::NOT_FOUND,WES
HRR067541.bam::NOT_FOUND,WES
HRR067542.bam::NOT_FOUND,WES
HRR067543.bam::NOT_FOUND,WES
HRR067544.bam::NOT_FOUND,WES
HRR067545.bam::NOT_FOUND,WES
HRR067546.bam::NOT_FOUND,WES
HRR067547.bam::NOT_FOUND,WES
HRR067548.bam::NOT_FOUND,WES
HRR067549.bam::NOT_FOUND,WES
HRR067550.bam::NOT_FOUND,WES
HRR067551.bam::NOT_FOUND,WES
HRR067552.bam::NOT_FOUND,WES
HRR067553.bam::NOT_FOUND,WES
HRR067554.bam::NOT_FOUND,WES
HRR067555.bam::NOT_FOUND,WES
HRR067556.bam::NOT_FOUND,WES
HRR067557.bam::NOT_FOUND,WES
HRR067558.bam::NOT_FOUND,WES
HRR067559.bam::NOT_FOUND,WES
HRR067560.bam::NOT_FOUND,WES
HRR067561.bam::NOT_FOUND,WES
HRR067562.bam::NOT_FOUND,WES
HRR067563.bam::NOT_FOUND,WES
HRR067564.bam::NOT_FOUND,WES
HRR067565.bam::NOT_FOUND,WES
HRR067566.bam::NOT_FOUND,WES
HRR067567.bam::NOT_FOUND,WES
HRR067568.bam::NOT_FOUND,WES
HRR067569.bam::NOT_FOUND,WES
HRR067570.bam::NOT_FOUND,WES
HRR067571.bam::NOT_FOUND,WES
HRR067572.bam::NOT_FOUND,WES
HRR067573.bam::NOT_FOUND,WES
HRR067574.bam::NOT_FOUND,WES
HRR067575.bam::NOT_FOUND,WES
HRR067576.bam::NOT_FOUND,WES
HRR067577.bam::NOT_FOUND,WES
HRR067578.bam::NOT_FOUND,WES
HRR067579.bam::NOT_FOUND,WES
HRR067580.bam::NOT_FOUND,WES
HRR067581.bam::NOT_FOUND,WES
HRR067582.bam::NOT_FOUND,WES
HRR067583.bam::NOT_FOUND,WES
HRR067584.bam::NOT_FOUND,WES
HRR067585.bam::NOT_FOUND,WES
HRR067586.bam::NOT_FOUND,WES
HRR067587.bam::NOT_FOUND,WES
HRR067588.bam::NOT_FOUND,WES
HRR067589.bam::NOT_FOUND,WES
HRR067590.bam::NOT_FOUND,WES
HRR067591.bam::NOT_FOUND,WES
HRR067592.bam::NOT_FOUND,WES
HRR067593.bam::NOT_FOUND,WES
HRR067594.bam::NOT_FOUND,WES
HRR067595.bam::NOT_FOUND,WES
HRR067596.bam::NOT_FOUND,WES
HRR067597.bam::NOT_FOUND,WES
HRR067598.bam::NOT_FOUND,WES
HRR067599.bam::NOT_FOUND,WES
HRR067600.bam::NOT_FOUND,WES
HRR067601.bam::NOT_FOUND,WES
HRR067602.bam::NOT_FOUND,WES
HRR067603.bam::NOT_FOUND,WES
HRR067604.bam::NOT_FOUND,WES
HRR067605.bam::NOT_FOUND,WES
HRR067606.bam::NOT_FOUND,WES
HRR067607.bam::NOT_FOUND,WES
HRR067608.bam::NOT_FOUND,WES
HRR067609.bam::NOT_FOUND,WES
HRR067610.bam::NOT_FOUND,WES
HRR067611.bam::NOT_FOUND,WES
HRR067612.bam::NOT_FOUND,WES
HRR067613.bam::NOT_FOUND,WES
HRR067614.bam::NOT_FOUND,WES
HRR067615.bam::NOT_FOUND,WES
HRR067616.bam::NOT_FOUND,WES
HRR067617.bam::NOT_FOUND,WES
HRR067618.bam::NOT_FOUND,WES
HRR067619.bam::NOT_FOUND,WES
HRR067620.bam::NOT_FOUND,WES
HRR067621.bam::NOT_FOUND,WES
HRR067622.bam::NOT_FOUND,WES
HRR067623.bam::NOT_FOUND,WES
HRR067624.bam::NOT_FOUND,WES
HRR067625.bam::NOT_FOUND,WES
HRR067626.bam::NOT_FOUND,WES
HRR067627.bam::NOT_FOUND,WES
HRR067628.bam::NOT_FOUND,WES
HRR067629.bam::NOT_FOUND,WES
HRR067630.bam::NOT_FOUND,WES
HRR067631.bam::NOT_FOUND,WES
HRR067632.bam::NOT_FOUND,WES
HRR067633.bam::NOT_FOUND,WES
HRR067634.bam::NOT_FOUND,WES
HRR067635.bam::NOT_FOUND,WES
HRR067636.bam::NOT_FOUND,WES
HRR067637.bam::NOT_FOUND,WES
HRR067638.bam::NOT_FOUND,WES
HRR067639.bam::NOT_FOUND,WES
HRR067640.bam::NOT_FOUND,WES
HRR067641.bam::NOT_FOUND,WES
HRR067642.bam::NOT_FOUND,WES
HRR067643.bam::NOT_FOUND,WES
HRR067644.bam::NOT_FOUND,WES
HRR067645.bam::NOT_FOUND,WES
HRR067646.bam::NOT_FOUND,WES
HRR067647.bam::NOT_FOUND,WES
HRR067648.bam::NOT_FOUND,WES
HRR067649.bam::NOT_FOUND,WES
HRR067650.bam::NOT_FOUND,WES
HRR067651.bam::NOT_FOUND,WES
HRR067652.bam::NOT_FOUND,WES
HRR067653.bam::NOT_FOUND,WES
HRR067654.bam::NOT_FOUND,WES
HRR067655.bam::NOT_FOUND,WES
HRR067656.bam::NOT_FOUND,WES
HRR067657.bam::NOT_FOUND,WES
HRR067658.bam::NOT_FOUND,WES
HRR067659.bam::NOT_FOUND,WES
HRR067660.bam::NOT_FOUND,WES
HRR067661.bam::NOT_FOUND,WES
HRR067662.bam::NOT_FOUND,WES
HRR067663.bam::NOT_FOUND,WES
HRR067664.bam::NOT_FOUND,WES
HRR067665.bam::NOT_FOUND,WES
HRR067666.bam::NOT_FOUND,WES
HRR067667.bam::NOT_FOUND,WES
HRR067668.bam::NOT_FOUND,WES
HRR067669.bam::NOT_FOUND,WES
HRR067670.bam::NOT_FOUND,WES
HRR067671.bam::NOT_FOUND,WES
HRR067672.bam::NOT_FOUND,WES
HRR067673.bam::NOT_FOUND,WES
HRR067674.bam::NOT_FOUND,WES
HRR067675.bam::NOT_FOUND,WES
HRR067676.bam::NOT_FOUND,WES
HRR067677.bam::NOT_FOUND,WES
HRR067678.bam::NOT_FOUND,WES
HRR067679.bam::NOT_FOUND,WES
HRR067680.bam::NOT_FOUND,WES
HRR067681.bam::NOT_FOUND,WES
HRR067682.bam::NOT_FOUND,WES
HRR067683.bam::NOT_FOUND,WES
HRR067684.bam::NOT_FOUND,WES
HRR067685.bam::NOT_FOUND,WES
HRR067686.bam::NOT_FOUND,WES
HRR067687.bam::NOT_FOUND,WES
HRR067688.bam::NOT_FOUND,WES
HRR067689.bam::NOT_FOUND,WES
HRR067690.bam::NOT_FOUND,WES
HRR067691.bam::NOT_FOUND,WES
HRR067692.bam::NOT_FOUND,WES
HRR067693.bam::NOT_FOUND,WES
HRR067694.bam::NOT_FOUND,WES
HRR067695.bam::NOT_FOUND,WES
HRR067696.bam::NOT_FOUND,WES
HRR067697.bam::NOT_FOUND,WES
HRR067698.bam::NOT_FOUND,WES
HRR067699.bam::NOT_FOUND,WES
HRR067700.bam::NOT_FOUND,WES
HRR067701.bam::NOT_FOUND,WES
HRR067702.bam::NOT_FOUND,WES
HRR067703.bam::NOT_FOUND,WES
HRR067704.bam::NOT_FOUND,WES
HRR067705.bam::NOT_FOUND,WES
HRR067706.bam::NOT_FOUND,WES
HRR067707.bam::NOT_FOUND,WES
HRR067708.bam::NOT_FOUND,WES
HRR067709.bam::NOT_FOUND,WES
HRR067710.bam::NOT_FOUND,WES
HRR067711.bam::NOT_FOUND,WES
HRR067712.bam::NOT_FOUND,WES
HRR067713.bam::NOT_FOUND,WES
HRR067714.bam::NOT_FOUND,WES
HRR067715.bam::NOT_FOUND,WES
HRR067716.bam::NOT_FOUND,WES
HRR067717.bam::NOT_FOUND,WES
HRR067718.bam::NOT_FOUND,WES
HRR067719.bam::NOT_FOUND,WES
HRR067720.bam::NOT_FOUND,WES
HRR067721.bam::NOT_FOUND,WES
HRR067722.bam::NOT_FOUND,WES
HRR067723.bam::NOT_FOUND,WES
HRR067724.bam::NOT_FOUND,WES
HRR067725.bam::NOT_FOUND,WES
HRR067726.bam::NOT_FOUND,WES
HRR067727.bam::NOT_FOUND,WES
HRR067728.bam::NOT_FOUND,WES
HRR067729.bam::NOT_FOUND,WES
HRR067730.bam::NOT_FOUND,WES
HRR067731.bam::NOT_FOUND,WES
HRR067732.bam::NOT_FOUND,WES
HRR067733.bam::NOT_FOUND,WES
HRR067734.bam::NOT_FOUND,WES
HRR067735.bam::NOT_FOUND,WES
HRR067736.bam::NOT_FOUND,WES
HRR067737.bam::NOT_FOUND,WES
HRR067738.bam::NOT_FOUND,WES
HRR067739.bam::NOT_FOUND,WES
HRR067740.bam::NOT_FOUND,WES
HRR067741.bam::NOT_FOUND,WES
HRR067742.bam::NOT_FOUND,WES
HRR067743.bam::NOT_FOUND,WES
HRR067744.bam::NOT_FOUND,WES
HRR067745.bam::NOT_FOUND,WES
HRR067746.bam::NOT_FOUND,WES
HRR067747.bam::NOT_FOUND,WES
HRR067748.bam::NOT_FOUND,WES
HRR067749.bam::NOT_FOUND,WES
HRR067750.bam::NOT_FOUND,WES
HRR067751.bam::NOT_FOUND,WES
HRR067752.bam::NOT_FOUND,WES
HRR067753.bam::NOT_FOUND,WES
HRR067754.bam::NOT_FOUND,WES
HRR067755.bam::NOT_FOUND,WES
HRR067756.bam::NOT_FOUND,WES
HRR067757.bam::NOT_FOUND,WES
HRR067758.bam::NOT_FOUND,WES
HRR067759.bam::NOT_FOUND,WES
HRR067760.bam::NOT_FOUND,WES
HRR067761.bam::NOT_FOUND,WES
HRR067762.bam::NOT_FOUND,WES
HRR067763.bam::NOT_FOUND,WES
HRR067764.bam::NOT_FOUND,WES
HRR067765.bam::NOT_FOUND,WES
HRR067766.bam::NOT_FOUND,WES
HRR067767.bam::NOT_FOUND,WES
HRR067768.bam::NOT_FOUND,WES
HRR067769.bam::NOT_FOUND,WES
HRR067770.bam::NOT_FOUND,WES
HRR067771.bam::NOT_FOUND,WES
HRR067772.bam::NOT_FOUND,WES
HRR067773.bam::NOT_FOUND,WES
HRR067774.bam::NOT_FOUND,WES
HRR067775.bam::NOT_FOUND,WES
HRR067776.bam::NOT_FOUND,WES
HRR067777.bam::NOT_FOUND,WES
HRR067778.bam::NOT_FOUND,WES
HRR067779.bam::NOT_FOUND,WES
HRR067780.bam::NOT_FOUND,WES
HRR067781.bam::NOT_FOUND,WES
HRR067782.bam::NOT_FOUND,WES
HRR067783.bam::NOT_FOUND,WES
HRR067784.bam::NOT_FOUND,WES
HRR067785.bam::NOT_FOUND,WES
HRR067786.bam::NOT_FOUND,WES
HRR067787.bam::NOT_FOUND,WES
HRR067788.bam::NOT_FOUND,WES
HRR067789.bam::NOT_FOUND,WES
HRR067790.bam::NOT_FOUND,WES
HRR067791.bam::NOT_FOUND,WES
HRR067792.bam::NOT_FOUND,WES
HRR067793.bam::NOT_FOUND,WES
HRR067794.bam::NOT_FOUND,WES
HRR067795.bam::NOT_FOUND,WES
HRR067796.bam::NOT_FOUND,WES
HRR067797.bam::NOT_FOUND,WES
HRR067798.bam::NOT_FOUND,WES
HRR067799.bam::NOT_FOUND,WES
HRR067800.bam::NOT_FOUND,WES
HRR067801.bam::NOT_FOUND,WES
HRR067802.bam::NOT_FOUND,WES
HRR067803.bam::NOT_FOUND,WES
HRR067804.bam::NOT_FOUND,WES
HRR067805.bam::NOT_FOUND,WES
HRR067806.bam::NOT_FOUND,WES
HRR067807.bam::NOT_FOUND,WES
HRR067808.bam::NOT_FOUND,WES
HRR067809.bam::NOT_FOUND,WES
HRR067810.bam::NOT_FOUND,WES
HRR067811.bam::NOT_FOUND,WES
HRR067812.bam::NOT_FOUND,WES
HRR067813.bam::NOT_FOUND,WES
HRR067814.bam::NOT_FOUND,WES
HRR067815.bam::NOT_FOUND,WES
HRR067816.bam::NOT_FOUND,WES
HRR067817.bam::NOT_FOUND,WES
HRR067818.bam::NOT_FOUND,WES
HRR067819.bam::NOT_FOUND,WES
HRR067820.bam::NOT_FOUND,WES
HRR067821.bam::NOT_FOUND,WES
HRR067822.bam::NOT_FOUND,WES
HRR067823.bam::NOT_FOUND,WES
HRR067824.bam::NOT_FOUND,WES
HRR067825.bam::NOT_FOUND,WES
HRR067826.bam::NOT_FOUND,WES
HRR067827.bam::NOT_FOUND,WES
HRR067828.bam::NOT_FOUND,WES
HRR067829.bam::NOT_FOUND,WES
HRR067830.bam::NOT_FOUND,WES
HRR067831.bam::NOT_FOUND,WES
HRR067832.bam::NOT_FOUND,WES
HRR067833.bam::NOT_FOUND,WES
HRR067834.bam::NOT_FOUND,WES
HRR067835.bam::NOT_FOUND,WES
HRR067836.bam::NOT_FOUND,WES
HRR067837.bam::NOT_FOUND,WES
HRR067838.bam::NOT_FOUND,WES
HRR067839.bam::NOT_FOUND,WES
HRR067841.bam::NOT_FOUND,WES
HRR067842.bam::NOT_FOUND,WES
HRR067843.bam::NOT_FOUND,WES
HRR067844.bam::NOT_FOUND,WES
HRR067845.bam::NOT_FOUND,WES
HRR067846.bam::NOT_FOUND,WES
HRR067847.bam::NOT_FOUND,WES
HRR067848.bam::NOT_FOUND,WES
HRR067849.bam::NOT_FOUND,WES
HRR067850.bam::NOT_FOUND,WES
HRR067851.bam::NOT_FOUND,WES
HRR067852.bam::NOT_FOUND,WES
HRR067853.bam::NOT_FOUND,WES
HRR067854.bam::NOT_FOUND,WES
HRR068158.bam::NOT_FOUND,WES
HRR067372.bam::NOT_FOUND,WES
HRR067430.bam::NOT_FOUND,WES
HRR067460.bam::NOT_FOUND,WES
HRR067840.bam::NOT_FOUND,WES
HRR067348.bam::NOT_FOUND,WES
HRR024971_f1.fq.gz::NOT_FOUND,WES
HRR024972_f1.fq.gz::NOT_FOUND,WES
HRR024973_f1.fq.gz::NOT_FOUND,WES
HRR024974_f1.fq.gz::NOT_FOUND,WES
HRR024975_f1.fq.gz::NOT_FOUND,WES
HRR024976_f1.fq.gz::NOT_FOUND,WES
HRR024977_f1.fq.gz::NOT_FOUND,WES
HRR024978_f1.fq.gz::NOT_FOUND,WES
HRR024979_f1.fq.gz::NOT_FOUND,WES
HRR024980_f1.fq.gz::NOT_FOUND,WES
HRR024981_f1.fq.gz::NOT_FOUND,WES
HRR024982_f1.fq.gz::NOT_FOUND,WES
HRR024983_f1.fq.gz::NOT_FOUND,WES
HRR024984_f1.fq.gz::NOT_FOUND,WES
HRR024985_f1.fq.gz::NOT_FOUND,WES
HRR024986_f1.fq.gz::NOT_FOUND,WES
HRR024987_f1.fq.gz::NOT_FOUND,WES
HRR024988_f1.fq.gz::NOT_FOUND,WES
HRR024989_f1.fq.gz::NOT_FOUND,WES
HRR024990_f1.fq.gz::NOT_FOUND,WES
HRR024991_f1.fq.gz::NOT_FOUND,WES
HRR024992_f1.fq.gz::NOT_FOUND,WES
HRR024993_f1.fq.gz::NOT_FOUND,WES
HRR024994_f1.fq.gz::NOT_FOUND,WES
HRR024995_f1.fq.gz::NOT_FOUND,WES
HRR024996_f1.fq.gz::NOT_FOUND,WES
HRR024997_f1.fq.gz::NOT_FOUND,WES
HRR024998_f1.fq.gz::NOT_FOUND,WES
HRR024999_f1.fq.gz::NOT_FOUND,WES
HRR025000_f1.fq.gz::NOT_FOUND,WES
HRR025001_f1.fq.gz::NOT_FOUND,WES
HRR025002_f1.fq.gz::NOT_FOUND,WES
HRR025003_f1.fq.gz::NOT_FOUND,WES
HRR025004_f1.fq.gz::NOT_FOUND,WES
HRR025005_f1.fq.gz::NOT_FOUND,WES
HRR025006_f1.fq.gz::NOT_FOUND,WES
HRR025007_f1.fq.gz::NOT_FOUND,WES
HRR025008_f1.fq.gz::NOT_FOUND,WES
HRR025009_f1.fq.gz::NOT_FOUND,WES
HRR025010_f1.fq.gz::NOT_FOUND,WES
HRR025011_f1.fq.gz::NOT_FOUND,WES
HRR025012_f1.fq.gz::NOT_FOUND,WES
HRR025013_f1.fq.gz::NOT_FOUND,WES
HRR025014_f1.fq.gz::NOT_FOUND,WES
HRR025015_f1.fq.gz::NOT_FOUND,WES
HRR025016_f1.fq.gz::NOT_FOUND,WES
HRR025017_f1.fq.gz::NOT_FOUND,WES
HRR025018_f1.fq.gz::NOT_FOUND,WES
HRR025019_f1.fq.gz::NOT_FOUND,WES
HRR025020_f1.fq.gz::NOT_FOUND,WES
HRR025021_f1.fq.gz::NOT_FOUND,WES
HRR025022_f1.fq.gz::NOT_FOUND,WES
HRR025023_f1.fq.gz::NOT_FOUND,WES
HRR025024_f1.fq.gz::NOT_FOUND,WES
HRR025025_f1.fq.gz::NOT_FOUND,WES
HRR025026_f1.fq.gz::NOT_FOUND,WES
HRR025027_f1.fq.gz::NOT_FOUND,WES
HRR025028_f1.fq.gz::NOT_FOUND,WES
HRR025029_f1.fq.gz::NOT_FOUND,WES
HRR025030_f1.fq.gz::NOT_FOUND,WES
HRR025031_f1.fq.gz::NOT_FOUND,WES
HRR025032_f1.fq.gz::NOT_FOUND,WES
HRR025033_f1.fq.gz::NOT_FOUND,WES
HRR025034_f1.fq.gz::NOT_FOUND,WES
HRR025035_f1.fq.gz::NOT_FOUND,WES
HRR025036_f1.fq.gz::NOT_FOUND,WES
HRR025037_f1.fq.gz::NOT_FOUND,WES
HRR025038_f1.fq.gz::NOT_FOUND,WES
HRR025039_f1.fq.gz::NOT_FOUND,WES
HRR025040_f1.fq.gz::NOT_FOUND,WES
HRR025041_f1.fq.gz::NOT_FOUND,WES
HRR025042_f1.fq.gz::NOT_FOUND,WES
HRR025043_f1.fq.gz::NOT_FOUND,WES
HRR025044_f1.fq.gz::NOT_FOUND,WES
HRR025045_f1.fq.gz::NOT_FOUND,WES
HRR025046_f1.fq.gz::NOT_FOUND,WES
HRR025047_f1.fq.gz::NOT_FOUND,WES
HRR025048_f1.fq.gz::NOT_FOUND,WES
HRR025049_f1.fq.gz::NOT_FOUND,WES
HRR025050_f1.fq.gz::NOT_FOUND,WES
HRR025051_f1.fq.gz::NOT_FOUND,WES
HRR025052_f1.fq.gz::NOT_FOUND,WES
HRR025053_f1.fq.gz::NOT_FOUND,WES
HRR025054_f1.fq.gz::NOT_FOUND,WES
HRR025055_f1.fq.gz::NOT_FOUND,WES
HRR025056_f1.fq.gz::NOT_FOUND,WES
HRR025057_f1.fq.gz::NOT_FOUND,WES
HRR025058_f1.fq.gz::NOT_FOUND,WES
HRR025059_f1.fq.gz::NOT_FOUND,WES
HRR025060_f1.fq.gz::NOT_FOUND,WES
HRR025061_f1.fq.gz::NOT_FOUND,WES
HRR025062_f1.fq.gz::NOT_FOUND,WES
HRR025063_f1.fq.gz::NOT_FOUND,WES
HRR025064_f1.fq.gz::NOT_FOUND,WES
HRR025065_f1.fq.gz::NOT_FOUND,WES
HRR025066_f1.fq.gz::NOT_FOUND,WES
HRR025067_f1.fq.gz::NOT_FOUND,WES
HRR025068_f1.fq.gz::NOT_FOUND,WES
HRR025069_f1.fq.gz::NOT_FOUND,WES
HRR025070_f1.fq.gz::NOT_FOUND,WES
HRR025071_f1.fq.gz::NOT_FOUND,WES
HRR025072_f1.fq.gz::NOT_FOUND,WES
HRR025073_f1.fq.gz::NOT_FOUND,WES
HRR025074_f1.fq.gz::NOT_FOUND,WES
HRR025075_f1.fq.gz::NOT_FOUND,WES
HRR025076_f1.fq.gz::NOT_FOUND,WES
HRR025077_f1.fq.gz::NOT_FOUND,WES
HRR025078_f1.fq.gz::NOT_FOUND,WES
HRR025079_f1.fq.gz::NOT_FOUND,WES
HRR025080_f1.fq.gz::NOT_FOUND,WES
HRR025081_f1.fq.gz::NOT_FOUND,WES
HRR025082_f1.fq.gz::NOT_FOUND,WES
HRR025083_f1.fq.gz::NOT_FOUND,WES
HRR025084_f1.fq.gz::NOT_FOUND,WES
HRR025085_f1.fq.gz::NOT_FOUND,WES
HRR025086_f1.fq.gz::NOT_FOUND,WES
HRR025087_f1.fq.gz::NOT_FOUND,WES
HRR025088_f1.fq.gz::NOT_FOUND,WES
HRR025089_f1.fq.gz::NOT_FOUND,WES
HRR025090_f1.fq.gz::NOT_FOUND,WES
HRR025091_f1.fq.gz::NOT_FOUND,WES
HRR025092_f1.fq.gz::NOT_FOUND,WES
HRR025093_f1.fq.gz::NOT_FOUND,WES
HRR025094_f1.fq.gz::NOT_FOUND,WES
HRR025095_f1.fq.gz::NOT_FOUND,WES
HRR025096_f1.fq.gz::NOT_FOUND,WES
HRR025097_f1.fq.gz::NOT_FOUND,WES
HRR025098_f1.fq.gz::NOT_FOUND,WES
HRR025099_f1.fq.gz::NOT_FOUND,WES
HRR025100_f1.fq.gz::NOT_FOUND,WES
HRR025101_f1.fq.gz::NOT_FOUND,WES
HRR025102_f1.fq.gz::NOT_FOUND,WES
HRR025103_f1.fq.gz::NOT_FOUND,WES
HRR025104_f1.fq.gz::NOT_FOUND,WES
HRR025105_f1.fq.gz::NOT_FOUND,WES
HRR025106_f1.fq.gz::NOT_FOUND,WES
HRR025107_f1.fq.gz::NOT_FOUND,WES
HRR025108_f1.fq.gz::NOT_FOUND,WES
HRR025109_f1.fq.gz::NOT_FOUND,WES
HRR025110_f1.fq.gz::NOT_FOUND,WES
HRR025111_f1.fq.gz::NOT_FOUND,WES
HRR025112_f1.fq.gz::NOT_FOUND,WES
HRR025113_f1.fq.gz::NOT_FOUND,WES
HRR025114_f1.fq.gz::NOT_FOUND,WES
HRR025115_f1.fq.gz::NOT_FOUND,WES
HRR025116_f1.fq.gz::NOT_FOUND,WES
HRR025117_f1.fq.gz::NOT_FOUND,WES
HRR025118_f1.fq.gz::NOT_FOUND,WES
HRR025119_f1.fq.gz::NOT_FOUND,WES
HRR025120_f1.fq.gz::NOT_FOUND,WES
HRR025121_f1.fq.gz::NOT_FOUND,WES
HRR025122_f1.fq.gz::NOT_FOUND,WES
HRR025123_f1.fq.gz::NOT_FOUND,WES
HRR025124_f1.fq.gz::NOT_FOUND,WES
HRR025125_f1.fq.gz::NOT_FOUND,WES
HRR025126_f1.fq.gz::NOT_FOUND,WES
HRR025127_f1.fq.gz::NOT_FOUND,WES
HRR025128_f1.fq.gz::NOT_FOUND,WES
HRR025129_f1.fq.gz::NOT_FOUND,WES
HRR025130_f1.fq.gz::NOT_FOUND,WES
HRR025131_f1.fq.gz::NOT_FOUND,WES
HRR025132_f1.fq.gz::NOT_FOUND,WES
HRR025133_f1.fq.gz::NOT_FOUND,WES
HRR025134_f1.fq.gz::NOT_FOUND,WES
HRR025135_f1.fq.gz::NOT_FOUND,WES
HRR025136_f1.fq.gz::NOT_FOUND,WES
HRR025137_f1.fq.gz::NOT_FOUND,WES
HRR025138_f1.fq.gz::NOT_FOUND,WES
HRR025139_f1.fq.gz::NOT_FOUND,WES
HRR025140_f1.fq.gz::NOT_FOUND,WES
HRR025141_f1.fq.gz::NOT_FOUND,WES
HRR025142_f1.fq.gz::NOT_FOUND,WES
HRR025143_f1.fq.gz::NOT_FOUND,WES
HRR025144_f1.fq.gz::NOT_FOUND,WES
HRR025145_f1.fq.gz::NOT_FOUND,WES
HRR025146_f1.fq.gz::NOT_FOUND,WES
HRR025147_f1.fq.gz::NOT_FOUND,WES
HRR025148_f1.fq.gz::NOT_FOUND,WES
HRR025149_f1.fq.gz::NOT_FOUND,WES
HRR025150_f1.fq.gz::NOT_FOUND,WES
HRR025151_f1.fq.gz::NOT_FOUND,WES
HRR025152_f1.fq.gz::NOT_FOUND,WES
HRR025153_f1.fq.gz::NOT_FOUND,WES
HRR025154_f1.fq.gz::NOT_FOUND,WES
HRR025155_f1.fq.gz::NOT_FOUND,WES
HRR025156_f1.fq.gz::NOT_FOUND,WES
HRR025157_f1.fq.gz::NOT_FOUND,WES
HRR025158_f1.fq.gz::NOT_FOUND,WES
HRR025159_f1.fq.gz::NOT_FOUND,WES
HRR025160_f1.fq.gz::NOT_FOUND,WES
HRR025161_f1.fq.gz::NOT_FOUND,WES
HRR025162_f1.fq.gz::NOT_FOUND,WES
HRR025163_f1.fq.gz::NOT_FOUND,WES
HRR025164_f1.fq.gz::NOT_FOUND,WES
HRR025165_f1.fq.gz::NOT_FOUND,WES
HRR025166_f1.fq.gz::NOT_FOUND,WES
HRR025167_f1.fq.gz::NOT_FOUND,WES
HRR025168_f1.fq.gz::NOT_FOUND,WES
HRR025169_f1.fq.gz::NOT_FOUND,WES
HRR025170_f1.fq.gz::NOT_FOUND,WES
HRR025171_f1.fq.gz::NOT_FOUND,WES
HRR025172_f1.fq.gz::NOT_FOUND,WES
HRR025173_f1.fq.gz::NOT_FOUND,WES
HRR025174_f1.fq.gz::NOT_FOUND,WES
HRR025175_f1.fq.gz::NOT_FOUND,WES
HRR025176_f1.fq.gz::NOT_FOUND,WES
HRR025177_f1.fq.gz::NOT_FOUND,WES
HRR025178_f1.fq.gz::NOT_FOUND,WES
HRR025179_f1.fq.gz::NOT_FOUND,WES
HRR025180_f1.fq.gz::NOT_FOUND,WES
HRR025181_f1.fq.gz::NOT_FOUND,WES
HRR025182_f1.fq.gz::NOT_FOUND,WES
HRR025183_f1.fq.gz::NOT_FOUND,WES
HRR025184_f1.fq.gz::NOT_FOUND,WES
HRR025185_f1.fq.gz::NOT_FOUND,WES
HRR025186_f1.fq.gz::NOT_FOUND,WES
HRR025187_f1.fq.gz::NOT_FOUND,WES
HRR025188_f1.fq.gz::NOT_FOUND,WES
HRR025189_f1.fq.gz::NOT_FOUND,WES
HRR025190_f1.fq.gz::NOT_FOUND,WES
HRR025191_f1.fq.gz::NOT_FOUND,WES
HRR025192_f1.fq.gz::NOT_FOUND,WES
HRR025193_f1.fq.gz::NOT_FOUND,WES
HRR025194_f1.fq.gz::NOT_FOUND,WES
HRR025195_f1.fq.gz::NOT_FOUND,WES
HRR025196_f1.fq.gz::NOT_FOUND,WES
HRR025197_f1.fq.gz::NOT_FOUND,WES
HRR025198_f1.fq.gz::NOT_FOUND,WES
HRR025199_f1.fq.gz::NOT_FOUND,WES
HRR025200_f1.fq.gz::NOT_FOUND,WES
HRR025201_f1.fq.gz::NOT_FOUND,WES
HRR025202_f1.fq.gz::NOT_FOUND,WES
HRR025203_f1.fq.gz::NOT_FOUND,WES
HRR025204_f1.fq.gz::NOT_FOUND,WES
HRR025205_f1.fq.gz::NOT_FOUND,WES
HRR025206_f1.fq.gz::NOT_FOUND,WES
HRR025207_f1.fq.gz::NOT_FOUND,WES
HRR025208_f1.fq.gz::NOT_FOUND,WES
HRR025209_f1.fq.gz::NOT_FOUND,WES
HRR025210_f1.fq.gz::NOT_FOUND,WES
HRR025211_f1.fq.gz::NOT_FOUND,WES
HRR025212_f1.fq.gz::NOT_FOUND,WES
HRR025213_f1.fq.gz::NOT_FOUND,WES
HRR025214_f1.fq.gz::NOT_FOUND,WES
