t2_id,run_accession,files
HRR233499.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233499.BQSR.bam.bai,HRR233499,HRR233499_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233499/HRR233499_f1.fastq.gz
HRR233499.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233499.BQSR.bam.bai,HRR233499,HRR233499_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233499/HRR233499_r2.fastq.gz
HRR233500.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233500.BQSR.bam.bai,HRR233500,HRR233500_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233500/HRR233500_f1.fastq.gz
HRR233500.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233500.BQSR.bam.bai,HRR233500,HRR233500_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233500/HRR233500_r2.fastq.gz
HRR233501.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233501.BQSR.bam.bai,HRR233501,HRR233501_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233501/HRR233501_f1.fastq.gz
HRR233501.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233501.BQSR.bam.bai,HRR233501,HRR233501_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233501/HRR233501_r2.fastq.gz
HRR233502.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233502.BQSR.bam.bai,HRR233502,HRR233502_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233502/HRR233502_f1.fastq.gz
HRR233502.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233502.BQSR.bam.bai,HRR233502,HRR233502_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233502/HRR233502_r2.fastq.gz
HRR233503.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233503.BQSR.bam.bai,HRR233503,HRR233503_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233503/HRR233503_f1.fastq.gz
HRR233503.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233503.BQSR.bam.bai,HRR233503,HRR233503_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233503/HRR233503_r2.fastq.gz
HRR233504.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233504.BQSR.bam.bai,HRR233504,HRR233504_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233504/HRR233504_f1.fastq.gz
HRR233504.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233504.BQSR.bam.bai,HRR233504,HRR233504_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233504/HRR233504_r2.fastq.gz
HRR233505.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233505.BQSR.bam.bai,HRR233505,HRR233505_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233505/HRR233505_f1.fastq.gz
HRR233505.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233505.BQSR.bam.bai,HRR233505,HRR233505_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233505/HRR233505_r2.fastq.gz
HRR233506.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233506.BQSR.bam.bai,HRR233506,HRR233506_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233506/HRR233506_f1.fastq.gz
HRR233506.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233506.BQSR.bam.bai,HRR233506,HRR233506_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233506/HRR233506_r2.fastq.gz
HRR233507.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233507.BQSR.bam.bai,HRR233507,HRR233507_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233507/HRR233507_f1.fastq.gz
HRR233507.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233507.BQSR.bam.bai,HRR233507,HRR233507_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233507/HRR233507_r2.fastq.gz
HRR233508.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233508.BQSR.bam.bai,HRR233508,HRR233508_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233508/HRR233508_f1.fastq.gz
HRR233508.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233508.BQSR.bam.bai,HRR233508,HRR233508_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233508/HRR233508_r2.fastq.gz
HRR233509.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233509.BQSR.bam.bai,HRR233509,HRR233509_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233509/HRR233509_f1.fastq.gz
HRR233509.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233509.BQSR.bam.bai,HRR233509,HRR233509_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233509/HRR233509_r2.fastq.gz
HRR233510.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233510.BQSR.bam.bai,HRR233510,HRR233510_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233510/HRR233510_f1.fastq.gz
HRR233510.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233510.BQSR.bam.bai,HRR233510,HRR233510_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233510/HRR233510_r2.fastq.gz
HRR233511.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233511.BQSR.bam.bai,HRR233511,HRR233511_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233511/HRR233511_f1.fastq.gz
HRR233511.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233511.BQSR.bam.bai,HRR233511,HRR233511_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233511/HRR233511_r2.fastq.gz
HRR233512.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233512.BQSR.bam.bai,HRR233512,HRR233512_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233512/HRR233512_f1.fastq.gz
HRR233512.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233512.BQSR.bam.bai,HRR233512,HRR233512_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233512/HRR233512_r2.fastq.gz
HRR233513.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233513.BQSR.bam.bai,HRR233513,HRR233513_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233513/HRR233513_f1.fastq.gz
HRR233513.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233513.BQSR.bam.bai,HRR233513,HRR233513_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233513/HRR233513_r2.fastq.gz
HRR233514.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233514.BQSR.bam.bai,HRR233514,HRR233514_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233514/HRR233514_f1.fastq.gz
HRR233514.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233514.BQSR.bam.bai,HRR233514,HRR233514_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233514/HRR233514_r2.fastq.gz
HRR233515.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233515.BQSR.bam.bai,HRR233515,HRR233515_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233515/HRR233515_f1.fastq.gz
HRR233515.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233515.BQSR.bam.bai,HRR233515,HRR233515_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233515/HRR233515_r2.fastq.gz
HRR233516.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233516.BQSR.bam.bai,HRR233516,HRR233516_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233516/HRR233516_f1.fastq.gz
HRR233516.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233516.BQSR.bam.bai,HRR233516,HRR233516_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233516/HRR233516_r2.fastq.gz
HRR233517.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233517.BQSR.bam.bai,HRR233517,HRR233517_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233517/HRR233517_f1.fastq.gz
HRR233517.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233517.BQSR.bam.bai,HRR233517,HRR233517_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233517/HRR233517_r2.fastq.gz
HRR233518.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233518.BQSR.bam.bai,HRR233518,HRR233518_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233518/HRR233518_f1.fastq.gz
HRR233518.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233518.BQSR.bam.bai,HRR233518,HRR233518_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233518/HRR233518_r2.fastq.gz
HRR233519.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233519.BQSR.bam.bai,HRR233519,HRR233519_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233519/HRR233519_f1.fastq.gz
HRR233519.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233519.BQSR.bam.bai,HRR233519,HRR233519_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233519/HRR233519_r2.fastq.gz
HRR233520.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233520.BQSR.bam.bai,HRR233520,HRR233520_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233520/HRR233520_f1.fastq.gz
HRR233520.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233520.BQSR.bam.bai,HRR233520,HRR233520_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233520/HRR233520_r2.fastq.gz
HRR233521.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233521.BQSR.bam.bai,HRR233521,HRR233521_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233521/HRR233521_f1.fastq.gz
HRR233521.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233521.BQSR.bam.bai,HRR233521,HRR233521_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233521/HRR233521_r2.fastq.gz
HRR233522.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233522.BQSR.bam.bai,HRR233522,HRR233522_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233522/HRR233522_f1.fastq.gz
HRR233522.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233522.BQSR.bam.bai,HRR233522,HRR233522_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233522/HRR233522_r2.fastq.gz
HRR233523.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233523.BQSR.bam.bai,HRR233523,HRR233523_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233523/HRR233523_f1.fastq.gz
HRR233523.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233523.BQSR.bam.bai,HRR233523,HRR233523_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233523/HRR233523_r2.fastq.gz
HRR233524.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233524.BQSR.bam.bai,HRR233524,HRR233524_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233524/HRR233524_f1.fastq.gz
HRR233524.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233524.BQSR.bam.bai,HRR233524,HRR233524_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233524/HRR233524_r2.fastq.gz
HRR233525.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233525.BQSR.bam.bai,HRR233525,HRR233525_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233525/HRR233525_f1.fastq.gz
HRR233525.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233525.BQSR.bam.bai,HRR233525,HRR233525_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233525/HRR233525_r2.fastq.gz
HRR233526.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233526.BQSR.bam.bai,HRR233526,HRR233526_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233526/HRR233526_f1.fastq.gz
HRR233526.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233526.BQSR.bam.bai,HRR233526,HRR233526_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233526/HRR233526_r2.fastq.gz
HRR233527.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233527.BQSR.bam.bai,HRR233527,HRR233527_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233527/HRR233527_f1.fastq.gz
HRR233527.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233527.BQSR.bam.bai,HRR233527,HRR233527_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233527/HRR233527_r2.fastq.gz
HRR233528.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233528.BQSR.bam.bai,HRR233528,HRR233528_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233528/HRR233528_f1.fastq.gz
HRR233528.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233528.BQSR.bam.bai,HRR233528,HRR233528_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233528/HRR233528_r2.fastq.gz
HRR233529.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233529.BQSR.bam.bai,HRR233529,HRR233529_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233529/HRR233529_f1.fastq.gz
HRR233529.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233529.BQSR.bam.bai,HRR233529,HRR233529_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233529/HRR233529_r2.fastq.gz
HRR233530.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233530.BQSR.bam.bai,HRR233530,HRR233530_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233530/HRR233530_f1.fastq.gz
HRR233530.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233530.BQSR.bam.bai,HRR233530,HRR233530_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233530/HRR233530_r2.fastq.gz
HRR233531.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233531.BQSR.bam.bai,HRR233531,HRR233531_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233531/HRR233531_f1.fastq.gz
HRR233531.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233531.BQSR.bam.bai,HRR233531,HRR233531_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233531/HRR233531_r2.fastq.gz
HRR233532.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233532.BQSR.bam.bai,HRR233532,HRR233532_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233532/HRR233532_f1.fastq.gz
HRR233532.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233532.BQSR.bam.bai,HRR233532,HRR233532_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233532/HRR233532_r2.fastq.gz
HRR233533.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233533.BQSR.bam.bai,HRR233533,HRR233533_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233533/HRR233533_f1.fastq.gz
HRR233533.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233533.BQSR.bam.bai,HRR233533,HRR233533_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233533/HRR233533_r2.fastq.gz
HRR233534.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233534.BQSR.bam.bai,HRR233534,HRR233534_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233534/HRR233534_f1.fastq.gz
HRR233534.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233534.BQSR.bam.bai,HRR233534,HRR233534_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233534/HRR233534_r2.fastq.gz
HRR233535.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233535.BQSR.bam.bai,HRR233535,HRR233535_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233535/HRR233535_f1.fastq.gz
HRR233535.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233535.BQSR.bam.bai,HRR233535,HRR233535_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233535/HRR233535_r2.fastq.gz
HRR233536.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233536.BQSR.bam.bai,HRR233536,HRR233536_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233536/HRR233536_f1.fastq.gz
HRR233536.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233536.BQSR.bam.bai,HRR233536,HRR233536_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233536/HRR233536_r2.fastq.gz
HRR233537.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233537.BQSR.bam.bai,HRR233537,HRR233537_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233537/HRR233537_f1.fastq.gz
HRR233537.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233537.BQSR.bam.bai,HRR233537,HRR233537_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233537/HRR233537_r2.fastq.gz
HRR233538.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233538.BQSR.bam.bai,HRR233538,HRR233538_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233538/HRR233538_f1.fastq.gz
HRR233538.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233538.BQSR.bam.bai,HRR233538,HRR233538_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233538/HRR233538_r2.fastq.gz
HRR233539.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233539.BQSR.bam.bai,HRR233539,HRR233539_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233539/HRR233539_f1.fastq.gz
HRR233539.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233539.BQSR.bam.bai,HRR233539,HRR233539_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233539/HRR233539_r2.fastq.gz
HRR233540.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233540.BQSR.bam.bai,HRR233540,HRR233540_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233540/HRR233540_f1.fastq.gz
HRR233540.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233540.BQSR.bam.bai,HRR233540,HRR233540_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233540/HRR233540_r2.fastq.gz
HRR233541.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233541.BQSR.bam.bai,HRR233541,HRR233541_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233541/HRR233541_f1.fastq.gz
HRR233541.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233541.BQSR.bam.bai,HRR233541,HRR233541_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233541/HRR233541_r2.fastq.gz
HRR233542.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233542.BQSR.bam.bai,HRR233542,HRR233542_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233542/HRR233542_f1.fastq.gz
HRR233542.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233542.BQSR.bam.bai,HRR233542,HRR233542_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233542/HRR233542_r2.fastq.gz
HRR233543.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233543.BQSR.bam.bai,HRR233543,HRR233543_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233543/HRR233543_f1.fastq.gz
HRR233543.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233543.BQSR.bam.bai,HRR233543,HRR233543_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233543/HRR233543_r2.fastq.gz
HRR233544.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233544.BQSR.bam.bai,HRR233544,HRR233544_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233544/HRR233544_f1.fastq.gz
HRR233544.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233544.BQSR.bam.bai,HRR233544,HRR233544_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233544/HRR233544_r2.fastq.gz
HRR233545.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233545.BQSR.bam.bai,HRR233545,HRR233545_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233545/HRR233545_f1.fastq.gz
HRR233545.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233545.BQSR.bam.bai,HRR233545,HRR233545_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233545/HRR233545_r2.fastq.gz
HRR233546.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233546.BQSR.bam.bai,HRR233546,HRR233546_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233546/HRR233546_f1.fastq.gz
HRR233546.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233546.BQSR.bam.bai,HRR233546,HRR233546_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233546/HRR233546_r2.fastq.gz
HRR233547.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233547.BQSR.bam.bai,HRR233547,HRR233547_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233547/HRR233547_f1.fastq.gz
HRR233547.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233547.BQSR.bam.bai,HRR233547,HRR233547_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233547/HRR233547_r2.fastq.gz
HRR233548.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233548.BQSR.bam.bai,HRR233548,HRR233548_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233548/HRR233548_f1.fastq.gz
HRR233548.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233548.BQSR.bam.bai,HRR233548,HRR233548_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233548/HRR233548_r2.fastq.gz
HRR233549.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233549.BQSR.bam.bai,HRR233549,HRR233549_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233549/HRR233549_f1.fastq.gz
HRR233549.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233549.BQSR.bam.bai,HRR233549,HRR233549_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233549/HRR233549_r2.fastq.gz
HRR233550.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233550.BQSR.bam.bai,HRR233550,HRR233550_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233550/HRR233550_f1.fastq.gz
HRR233550.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000873/BAM-files/HRR233550.BQSR.bam.bai,HRR233550,HRR233550_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233550/HRR233550_r2.fastq.gz
