t2_id,study_accession
HRR573201.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573201.BQSR.bai,HRA001749
HRR573201.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573201.BQSR.bam,HRA001749
HRR573202.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573202.BQSR.bai,HRA001749
HRR573202.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573202.BQSR.bam,HRA001749
HRR573203.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573203.BQSR.bai,HRA001749
HRR573203.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573203.BQSR.bam,HRA001749
HRR573204.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573204.BQSR.bai,HRA001749
HRR573204.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573204.BQSR.bam,HRA001749
HRR573205.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573205.BQSR.bai,HRA001749
HRR573205.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573205.BQSR.bam,HRA001749
HRR573206.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573206.BQSR.bai,HRA001749
HRR573206.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573206.BQSR.bam,HRA001749
HRR573207.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573207.BQSR.bai,HRA001749
HRR573207.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573207.BQSR.bam,HRA001749
HRR573208.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573208.BQSR.bai,HRA001749
HRR573208.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573208.BQSR.bam,HRA001749
HRR573209.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573209.BQSR.bai,HRA001749
HRR573209.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573209.BQSR.bam,HRA001749
HRR573210.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573210.BQSR.bai,HRA001749
HRR573210.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573210.BQSR.bam,HRA001749
HRR573211.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573211.BQSR.bai,HRA001749
HRR573211.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573211.BQSR.bam,HRA001749
HRR573212.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573212.BQSR.bai,HRA001749
HRR573212.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573212.BQSR.bam,HRA001749
HRR573213.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573213.BQSR.bai,HRA001749
HRR573213.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573213.BQSR.bam,HRA001749
HRR573214.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573214.BQSR.bai,HRA001749
HRR573214.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573214.BQSR.bam,HRA001749
HRR573215.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573215.BQSR.bai,HRA001749
HRR573215.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573215.BQSR.bam,HRA001749
HRR573216.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573216.BQSR.bai,HRA001749
HRR573216.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573216.BQSR.bam,HRA001749
HRR573217.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573217.BQSR.bai,HRA001749
HRR573217.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573217.BQSR.bam,HRA001749
HRR573218.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573218.BQSR.bai,HRA001749
HRR573218.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573218.BQSR.bam,HRA001749
HRR573219.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573219.BQSR.bai,HRA001749
HRR573219.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573219.BQSR.bam,HRA001749
HRR573220.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573220.BQSR.bai,HRA001749
HRR573220.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573220.BQSR.bam,HRA001749
HRR573221.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573221.BQSR.bai,HRA001749
HRR573221.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573221.BQSR.bam,HRA001749
HRR573222.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573222.BQSR.bai,HRA001749
HRR573222.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573222.BQSR.bam,HRA001749
HRR573223.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573223.BQSR.bai,HRA001749
HRR573223.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573223.BQSR.bam,HRA001749
HRR573224.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573224.BQSR.bai,HRA001749
HRR573224.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573224.BQSR.bam,HRA001749
HRR573225.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573225.BQSR.bai,HRA001749
HRR573225.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573225.BQSR.bam,HRA001749
HRR573226.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573226.BQSR.bai,HRA001749
HRR573226.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573226.BQSR.bam,HRA001749
HRR573227.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573227.BQSR.bai,HRA001749
HRR573227.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573227.BQSR.bam,HRA001749
HRR573228.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573228.BQSR.bai,HRA001749
HRR573228.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573228.BQSR.bam,HRA001749
HRR573229.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573229.BQSR.bai,HRA001749
HRR573229.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573229.BQSR.bam,HRA001749
HRR573230.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573230.BQSR.bai,HRA001749
HRR573230.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573230.BQSR.bam,HRA001749
HRR573231.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573231.BQSR.bai,HRA001749
HRR573231.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573231.BQSR.bam,HRA001749
HRR573232.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573232.BQSR.bai,HRA001749
HRR573232.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573232.BQSR.bam,HRA001749
HRR573233.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573233.BQSR.bai,HRA001749
HRR573233.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573233.BQSR.bam,HRA001749
HRR573234.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573234.BQSR.bai,HRA001749
HRR573234.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573234.BQSR.bam,HRA001749
HRR573235.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573235.BQSR.bai,HRA001749
HRR573235.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573235.BQSR.bam,HRA001749
HRR573236.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573236.BQSR.bai,HRA001749
HRR573236.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573236.BQSR.bam,HRA001749
HRR573237.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573237.BQSR.bai,HRA001749
HRR573237.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573237.BQSR.bam,HRA001749
HRR573238.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573238.BQSR.bai,HRA001749
HRR573238.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573238.BQSR.bam,HRA001749
HRR573239.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573239.BQSR.bai,HRA001749
HRR573239.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573239.BQSR.bam,HRA001749
HRR573240.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573240.BQSR.bai,HRA001749
HRR573240.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573240.BQSR.bam,HRA001749
HRR573241.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573241.BQSR.bai,HRA001749
HRR573241.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573241.BQSR.bam,HRA001749
HRR573242.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573242.BQSR.bai,HRA001749
HRR573242.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573242.BQSR.bam,HRA001749
HRR573243.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573243.BQSR.bai,HRA001749
HRR573243.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573243.BQSR.bam,HRA001749
HRR573244.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573244.BQSR.bai,HRA001749
HRR573244.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573244.BQSR.bam,HRA001749
HRR573245.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573245.BQSR.bai,HRA001749
HRR573245.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573245.BQSR.bam,HRA001749
HRR573246.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573246.BQSR.bai,HRA001749
HRR573246.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573246.BQSR.bam,HRA001749
HRR573247.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573247.BQSR.bai,HRA001749
HRR573247.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573247.BQSR.bam,HRA001749
HRR573248.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573248.BQSR.bai,HRA001749
HRR573248.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573248.BQSR.bam,HRA001749
HRR573249.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573249.BQSR.bai,HRA001749
HRR573249.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573249.BQSR.bam,HRA001749
HRR573250.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573250.BQSR.bai,HRA001749
HRR573250.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573250.BQSR.bam,HRA001749
HRR573251.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573251.BQSR.bai,HRA001749
HRR573251.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573251.BQSR.bam,HRA001749
HRR573252.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573252.BQSR.bai,HRA001749
HRR573252.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573252.BQSR.bam,HRA001749
HRR573253.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573253.BQSR.bai,HRA001749
HRR573253.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573253.BQSR.bam,HRA001749
HRR573254.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573254.BQSR.bai,HRA001749
HRR573254.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573254.BQSR.bam,HRA001749
HRR573255.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573255.BQSR.bai,HRA001749
HRR573255.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573255.BQSR.bam,HRA001749
HRR573256.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573256.BQSR.bai,HRA001749
HRR573256.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573256.BQSR.bam,HRA001749
HRR573257.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573257.BQSR.bai,HRA001749
HRR573257.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573257.BQSR.bam,HRA001749
HRR573258.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573258.BQSR.bai,HRA001749
HRR573258.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573258.BQSR.bam,HRA001749
HRR573259.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573259.BQSR.bai,HRA001749
HRR573259.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573259.BQSR.bam,HRA001749
HRR573260.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573260.BQSR.bai,HRA001749
HRR573260.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573260.BQSR.bam,HRA001749
HRR573261.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573261.BQSR.bai,HRA001749
HRR573261.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573261.BQSR.bam,HRA001749
HRR573262.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573262.BQSR.bai,HRA001749
HRR573262.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573262.BQSR.bam,HRA001749
HRR573263.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573263.BQSR.bai,HRA001749
HRR573263.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573263.BQSR.bam,HRA001749
HRR573264.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573264.BQSR.bai,HRA001749
HRR573264.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573264.BQSR.bam,HRA001749
HRR573265.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573265.BQSR.bai,HRA001749
HRR573265.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573265.BQSR.bam,HRA001749
HRR573266.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573266.BQSR.bai,HRA001749
HRR573266.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573266.BQSR.bam,HRA001749
HRR573267.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573267.BQSR.bai,HRA001749
HRR573267.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573267.BQSR.bam,HRA001749
HRR573268.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573268.BQSR.bai,HRA001749
HRR573268.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573268.BQSR.bam,HRA001749
HRR573269.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573269.BQSR.bai,HRA001749
HRR573269.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573269.BQSR.bam,HRA001749
HRR573270.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573270.BQSR.bai,HRA001749
HRR573270.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573270.BQSR.bam,HRA001749
HRR573271.BQSR.bai::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573271.BQSR.bai,HRA001749
HRR573271.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA001749/BAM-files/HRR573271.BQSR.bam,HRA001749
f.lst::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/f.lst,HRA001749
HRR573094_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573094_filtered.vcf.gz,HRA001749
HRR573096_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573096_filtered.vcf.gz,HRA001749
HRR573098_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573098_filtered.vcf.gz,HRA001749
HRR573100_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573100_filtered.vcf.gz,HRA001749
HRR573102_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573102_filtered.vcf.gz,HRA001749
HRR573104_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573104_filtered.vcf.gz,HRA001749
HRR573106_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573106_filtered.vcf.gz,HRA001749
HRR573108_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573108_filtered.vcf.gz,HRA001749
HRR573110_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573110_filtered.vcf.gz,HRA001749
HRR573112_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573112_filtered.vcf.gz,HRA001749
HRR573114_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573114_filtered.vcf.gz,HRA001749
HRR573116_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573116_filtered.vcf.gz,HRA001749
HRR573118_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573118_filtered.vcf.gz,HRA001749
HRR573120_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573120_filtered.vcf.gz,HRA001749
HRR573122_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573122_filtered.vcf.gz,HRA001749
HRR573124_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573124_filtered.vcf.gz,HRA001749
HRR573126_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573126_filtered.vcf.gz,HRA001749
HRR573128_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573128_filtered.vcf.gz,HRA001749
HRR573130_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573130_filtered.vcf.gz,HRA001749
HRR573132_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573132_filtered.vcf.gz,HRA001749
HRR573134_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573134_filtered.vcf.gz,HRA001749
HRR573136_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573136_filtered.vcf.gz,HRA001749
HRR573138_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573138_filtered.vcf.gz,HRA001749
HRR573140_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573140_filtered.vcf.gz,HRA001749
HRR573142_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573142_filtered.vcf.gz,HRA001749
HRR573144_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573144_filtered.vcf.gz,HRA001749
HRR573146_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573146_filtered.vcf.gz,HRA001749
HRR573148_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573148_filtered.vcf.gz,HRA001749
HRR573150_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573150_filtered.vcf.gz,HRA001749
HRR573152_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573152_filtered.vcf.gz,HRA001749
HRR573154_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573154_filtered.vcf.gz,HRA001749
HRR573156_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573156_filtered.vcf.gz,HRA001749
HRR573158_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573158_filtered.vcf.gz,HRA001749
HRR573160_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573160_filtered.vcf.gz,HRA001749
HRR573162_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573162_filtered.vcf.gz,HRA001749
HRR573164_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573164_filtered.vcf.gz,HRA001749
HRR573166_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573166_filtered.vcf.gz,HRA001749
HRR573168_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573168_filtered.vcf.gz,HRA001749
HRR573170_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573170_filtered.vcf.gz,HRA001749
HRR573172_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573172_filtered.vcf.gz,HRA001749
HRR573174_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573174_filtered.vcf.gz,HRA001749
HRR573176_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573176_filtered.vcf.gz,HRA001749
HRR573178_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573178_filtered.vcf.gz,HRA001749
HRR573180_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573180_filtered.vcf.gz,HRA001749
HRR573182_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573182_filtered.vcf.gz,HRA001749
HRR573184_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573184_filtered.vcf.gz,HRA001749
HRR573186_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573186_filtered.vcf.gz,HRA001749
HRR573188_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573188_filtered.vcf.gz,HRA001749
HRR573190_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573190_filtered.vcf.gz,HRA001749
HRR573192_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573192_filtered.vcf.gz,HRA001749
HRR573194_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573194_filtered.vcf.gz,HRA001749
HRR573196_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573196_filtered.vcf.gz,HRA001749
HRR573198_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573198_filtered.vcf.gz,HRA001749
HRR573200_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573200_filtered.vcf.gz,HRA001749
HRR573202_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573202_filtered.vcf.gz,HRA001749
HRR573204_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573204_filtered.vcf.gz,HRA001749
HRR573206_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573206_filtered.vcf.gz,HRA001749
HRR573208_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573208_filtered.vcf.gz,HRA001749
HRR573210_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573210_filtered.vcf.gz,HRA001749
HRR573212_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573212_filtered.vcf.gz,HRA001749
HRR573214_filtered.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA001749/mutect2/HRR573214_filtered.vcf.gz,HRA001749
