files,study_accession
HRR758118_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758118/HRR758118_r2.fastq.gz,HRA003107
HRR757809_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757809/HRR757809_f1.fastq.gz,HRA003107
HRR757809_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757809/HRR757809_r2.fastq.gz,HRA003107
HRR758119_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758119/HRR758119_f1.fastq.gz,HRA003107
HRR758119_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758119/HRR758119_r2.fastq.gz,HRA003107
HRR757810_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757810/HRR757810_f1.fastq.gz,HRA003107
HRR757810_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757810/HRR757810_r2.fastq.gz,HRA003107
HRR758120_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758120/HRR758120_f1.fastq.gz,HRA003107
HRR758120_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758120/HRR758120_r2.fastq.gz,HRA003107
HRR757811_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757811/HRR757811_f1.fastq.gz,HRA003107
HRR757811_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757811/HRR757811_r2.fastq.gz,HRA003107
HRR758121_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758121/HRR758121_f1.fastq.gz,HRA003107
HRR758121_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758121/HRR758121_r2.fastq.gz,HRA003107
HRR757812_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757812/HRR757812_f1.fastq.gz,HRA003107
HRR757812_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757812/HRR757812_r2.fastq.gz,HRA003107
HRR758122_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758122/HRR758122_f1.fastq.gz,HRA003107
HRR758122_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758122/HRR758122_r2.fastq.gz,HRA003107
HRR757813_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757813/HRR757813_f1.fastq.gz,HRA003107
HRR757813_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757813/HRR757813_r2.fastq.gz,HRA003107
HRR758123_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758123/HRR758123_f1.fastq.gz,HRA003107
HRR758123_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758123/HRR758123_r2.fastq.gz,HRA003107
HRR757814_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757814/HRR757814_f1.fastq.gz,HRA003107
HRR757814_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757814/HRR757814_r2.fastq.gz,HRA003107
HRR758124_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758124/HRR758124_f1.fastq.gz,HRA003107
HRR758124_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758124/HRR758124_r2.fastq.gz,HRA003107
HRR757815_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757815/HRR757815_f1.fastq.gz,HRA003107
HRR757815_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757815/HRR757815_r2.fastq.gz,HRA003107
HRR758125_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758125/HRR758125_f1.fastq.gz,HRA003107
HRR758125_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758125/HRR758125_r2.fastq.gz,HRA003107
HRR757816_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757816/HRR757816_f1.fastq.gz,HRA003107
HRR757816_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757816/HRR757816_r2.fastq.gz,HRA003107
HRR758126_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758126/HRR758126_f1.fastq.gz,HRA003107
HRR758126_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758126/HRR758126_r2.fastq.gz,HRA003107
HRR757817_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757817/HRR757817_f1.fastq.gz,HRA003107
HRR757817_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757817/HRR757817_r2.fastq.gz,HRA003107
HRR758127_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758127/HRR758127_f1.fastq.gz,HRA003107
HRR758127_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758127/HRR758127_r2.fastq.gz,HRA003107
HRR757818_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757818/HRR757818_f1.fastq.gz,HRA003107
HRR757818_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757818/HRR757818_r2.fastq.gz,HRA003107
HRR758128_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758128/HRR758128_f1.fastq.gz,HRA003107
HRR758128_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758128/HRR758128_r2.fastq.gz,HRA003107
HRR757819_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757819/HRR757819_f1.fastq.gz,HRA003107
HRR757819_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757819/HRR757819_r2.fastq.gz,HRA003107
HRR758129_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758129/HRR758129_f1.fastq.gz,HRA003107
HRR758129_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758129/HRR758129_r2.fastq.gz,HRA003107
HRR757820_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757820/HRR757820_f1.fastq.gz,HRA003107
HRR757820_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757820/HRR757820_r2.fastq.gz,HRA003107
HRR758130_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758130/HRR758130_f1.fastq.gz,HRA003107
HRR758130_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758130/HRR758130_r2.fastq.gz,HRA003107
HRR757821_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757821/HRR757821_f1.fastq.gz,HRA003107
HRR757821_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757821/HRR757821_r2.fastq.gz,HRA003107
HRR758131_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758131/HRR758131_f1.fastq.gz,HRA003107
HRR758131_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758131/HRR758131_r2.fastq.gz,HRA003107
HRR757822_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757822/HRR757822_f1.fastq.gz,HRA003107
HRR757822_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757822/HRR757822_r2.fastq.gz,HRA003107
HRR758132_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758132/HRR758132_f1.fastq.gz,HRA003107
HRR758132_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758132/HRR758132_r2.fastq.gz,HRA003107
HRR757823_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757823/HRR757823_f1.fastq.gz,HRA003107
HRR757823_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757823/HRR757823_r2.fastq.gz,HRA003107
HRR758133_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758133/HRR758133_f1.fastq.gz,HRA003107
HRR758133_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758133/HRR758133_r2.fastq.gz,HRA003107
HRR757824_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757824/HRR757824_f1.fastq.gz,HRA003107
HRR757824_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757824/HRR757824_r2.fastq.gz,HRA003107
HRR758134_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758134/HRR758134_f1.fastq.gz,HRA003107
HRR758134_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758134/HRR758134_r2.fastq.gz,HRA003107
HRR757825_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757825/HRR757825_f1.fastq.gz,HRA003107
HRR757825_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757825/HRR757825_r2.fastq.gz,HRA003107
HRR758135_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758135/HRR758135_f1.fastq.gz,HRA003107
HRR758135_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758135/HRR758135_r2.fastq.gz,HRA003107
HRR757826_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757826/HRR757826_f1.fastq.gz,HRA003107
HRR757826_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757826/HRR757826_r2.fastq.gz,HRA003107
HRR758136_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758136/HRR758136_f1.fastq.gz,HRA003107
HRR758136_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758136/HRR758136_r2.fastq.gz,HRA003107
HRR757827_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757827/HRR757827_f1.fastq.gz,HRA003107
HRR757827_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757827/HRR757827_r2.fastq.gz,HRA003107
HRR758137_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758137/HRR758137_f1.fastq.gz,HRA003107
HRR758137_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758137/HRR758137_r2.fastq.gz,HRA003107
HRR757828_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757828/HRR757828_f1.fastq.gz,HRA003107
HRR757828_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757828/HRR757828_r2.fastq.gz,HRA003107
HRR758138_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758138/HRR758138_f1.fastq.gz,HRA003107
HRR758138_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758138/HRR758138_r2.fastq.gz,HRA003107
HRR757829_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757829/HRR757829_f1.fastq.gz,HRA003107
HRR757829_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757829/HRR757829_r2.fastq.gz,HRA003107
HRR758139_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758139/HRR758139_f1.fastq.gz,HRA003107
HRR758139_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758139/HRR758139_r2.fastq.gz,HRA003107
HRR757830_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757830/HRR757830_f1.fastq.gz,HRA003107
HRR757830_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757830/HRR757830_r2.fastq.gz,HRA003107
HRR758140_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758140/HRR758140_f1.fastq.gz,HRA003107
HRR758140_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758140/HRR758140_r2.fastq.gz,HRA003107
HRR758141_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758141/HRR758141_f1.fastq.gz,HRA003107
HRR758141_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758141/HRR758141_r2.fastq.gz,HRA003107
HRR757832_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757832/HRR757832_f1.fastq.gz,HRA003107
HRR757832_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757832/HRR757832_r2.fastq.gz,HRA003107
HRR758142_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758142/HRR758142_f1.fastq.gz,HRA003107
HRR758142_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758142/HRR758142_r2.fastq.gz,HRA003107
HRR757833_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757833/HRR757833_f1.fastq.gz,HRA003107
HRR757833_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757833/HRR757833_r2.fastq.gz,HRA003107
HRR758143_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758143/HRR758143_f1.fastq.gz,HRA003107
HRR758143_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758143/HRR758143_r2.fastq.gz,HRA003107
HRR757834_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757834/HRR757834_f1.fastq.gz,HRA003107
HRR757834_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757834/HRR757834_r2.fastq.gz,HRA003107
HRR758144_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758144/HRR758144_f1.fastq.gz,HRA003107
HRR758144_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758144/HRR758144_r2.fastq.gz,HRA003107
HRR757835_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757835/HRR757835_f1.fastq.gz,HRA003107
HRR757835_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757835/HRR757835_r2.fastq.gz,HRA003107
HRR758145_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758145/HRR758145_f1.fastq.gz,HRA003107
HRR758145_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758145/HRR758145_r2.fastq.gz,HRA003107
HRR757836_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757836/HRR757836_f1.fastq.gz,HRA003107
HRR757836_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757836/HRR757836_r2.fastq.gz,HRA003107
HRR758146_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758146/HRR758146_f1.fastq.gz,HRA003107
HRR758146_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758146/HRR758146_r2.fastq.gz,HRA003107
HRR757837_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757837/HRR757837_f1.fastq.gz,HRA003107
HRR757837_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757837/HRR757837_r2.fastq.gz,HRA003107
HRR758147_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758147/HRR758147_f1.fastq.gz,HRA003107
HRR758147_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758147/HRR758147_r2.fastq.gz,HRA003107
HRR757838_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757838/HRR757838_f1.fastq.gz,HRA003107
HRR757838_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757838/HRR757838_r2.fastq.gz,HRA003107
HRR758148_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758148/HRR758148_f1.fastq.gz,HRA003107
HRR758148_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758148/HRR758148_r2.fastq.gz,HRA003107
HRR757839_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757839/HRR757839_f1.fastq.gz,HRA003107
HRR757839_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757839/HRR757839_r2.fastq.gz,HRA003107
HRR758149_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758149/HRR758149_f1.fastq.gz,HRA003107
HRR758149_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758149/HRR758149_r2.fastq.gz,HRA003107
HRR757840_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757840/HRR757840_f1.fastq.gz,HRA003107
HRR757840_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757840/HRR757840_r2.fastq.gz,HRA003107
HRR758150_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758150/HRR758150_f1.fastq.gz,HRA003107
HRR758150_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758150/HRR758150_r2.fastq.gz,HRA003107
HRR757841_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757841/HRR757841_f1.fastq.gz,HRA003107
HRR757841_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757841/HRR757841_r2.fastq.gz,HRA003107
HRR758151_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758151/HRR758151_f1.fastq.gz,HRA003107
HRR758151_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758151/HRR758151_r2.fastq.gz,HRA003107
HRR757842_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757842/HRR757842_f1.fastq.gz,HRA003107
HRR757842_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757842/HRR757842_r2.fastq.gz,HRA003107
HRR758152_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758152/HRR758152_f1.fastq.gz,HRA003107
HRR758152_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758152/HRR758152_r2.fastq.gz,HRA003107
HRR757843_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757843/HRR757843_f1.fastq.gz,HRA003107
HRR757843_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757843/HRR757843_r2.fastq.gz,HRA003107
HRR758153_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758153/HRR758153_f1.fastq.gz,HRA003107
HRR758153_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758153/HRR758153_r2.fastq.gz,HRA003107
HRR757844_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757844/HRR757844_f1.fastq.gz,HRA003107
HRR757844_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757844/HRR757844_r2.fastq.gz,HRA003107
HRR758154_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758154/HRR758154_f1.fastq.gz,HRA003107
HRR758154_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758154/HRR758154_r2.fastq.gz,HRA003107
HRR758155_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758155/HRR758155_f1.fastq.gz,HRA003107
HRR758155_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758155/HRR758155_r2.fastq.gz,HRA003107
HRR757846_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757846/HRR757846_f1.fastq.gz,HRA003107
HRR757846_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757846/HRR757846_r2.fastq.gz,HRA003107
HRR758156_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758156/HRR758156_f1.fastq.gz,HRA003107
HRR758156_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758156/HRR758156_r2.fastq.gz,HRA003107
HRR757847_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757847/HRR757847_f1.fastq.gz,HRA003107
HRR757847_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757847/HRR757847_r2.fastq.gz,HRA003107
HRR758157_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758157/HRR758157_f1.fastq.gz,HRA003107
HRR758157_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758157/HRR758157_r2.fastq.gz,HRA003107
HRR757848_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757848/HRR757848_f1.fastq.gz,HRA003107
HRR757848_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757848/HRR757848_r2.fastq.gz,HRA003107
HRR758158_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758158/HRR758158_f1.fastq.gz,HRA003107
HRR758158_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758158/HRR758158_r2.fastq.gz,HRA003107
HRR757849_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757849/HRR757849_f1.fastq.gz,HRA003107
HRR757849_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757849/HRR757849_r2.fastq.gz,HRA003107
HRR758159_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758159/HRR758159_f1.fastq.gz,HRA003107
HRR758159_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758159/HRR758159_r2.fastq.gz,HRA003107
HRR757850_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757850/HRR757850_f1.fastq.gz,HRA003107
HRR757850_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757850/HRR757850_r2.fastq.gz,HRA003107
HRR758160_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758160/HRR758160_f1.fastq.gz,HRA003107
HRR758160_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758160/HRR758160_r2.fastq.gz,HRA003107
HRR757851_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757851/HRR757851_f1.fastq.gz,HRA003107
HRR757851_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757851/HRR757851_r2.fastq.gz,HRA003107
HRR758161_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758161/HRR758161_f1.fastq.gz,HRA003107
HRR758161_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758161/HRR758161_r2.fastq.gz,HRA003107
HRR757852_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757852/HRR757852_f1.fastq.gz,HRA003107
HRR757852_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757852/HRR757852_r2.fastq.gz,HRA003107
HRR758162_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758162/HRR758162_f1.fastq.gz,HRA003107
HRR758162_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR758162/HRR758162_r2.fastq.gz,HRA003107
HRR1320767_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320767/HRR1320767_f1.fq.gz,HRA005191
HRR1320767_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320767/HRR1320767_r2.fq.gz,HRA005191
HRR1321010_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321010/HRR1321010_f1.fq.gz,HRA005191
HRR1321010_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321010/HRR1321010_r2.fq.gz,HRA005191
HRR1320768_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320768/HRR1320768_f1.fq.gz,HRA005191
HRR1320768_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320768/HRR1320768_r2.fq.gz,HRA005191
HRR1321011_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321011/HRR1321011_f1.fq.gz,HRA005191
HRR1321011_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321011/HRR1321011_r2.fq.gz,HRA005191
HRR1320769_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320769/HRR1320769_f1.fq.gz,HRA005191
HRR1320769_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320769/HRR1320769_r2.fq.gz,HRA005191
HRR1321012_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321012/HRR1321012_f1.fq.gz,HRA005191
HRR1321012_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321012/HRR1321012_r2.fq.gz,HRA005191
HRR1320770_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320770/HRR1320770_f1.fq.gz,HRA005191
HRR1320770_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320770/HRR1320770_r2.fq.gz,HRA005191
HRR1321013_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321013/HRR1321013_f1.fq.gz,HRA005191
HRR1321013_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321013/HRR1321013_r2.fq.gz,HRA005191
HRR1320771_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320771/HRR1320771_f1.fq.gz,HRA005191
HRR1320771_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320771/HRR1320771_r2.fq.gz,HRA005191
HRR1321014_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321014/HRR1321014_f1.fq.gz,HRA005191
HRR1321014_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321014/HRR1321014_r2.fq.gz,HRA005191
HRR1320772_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320772/HRR1320772_f1.fq.gz,HRA005191
HRR1320772_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320772/HRR1320772_r2.fq.gz,HRA005191
HRR1321015_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321015/HRR1321015_f1.fq.gz,HRA005191
HRR1321015_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321015/HRR1321015_r2.fq.gz,HRA005191
HRR1320773_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320773/HRR1320773_f1.fq.gz,HRA005191
HRR1320773_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320773/HRR1320773_r2.fq.gz,HRA005191
HRR1321016_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321016/HRR1321016_f1.fq.gz,HRA005191
HRR1321016_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321016/HRR1321016_r2.fq.gz,HRA005191
HRR1320774_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320774/HRR1320774_f1.fq.gz,HRA005191
HRR1320774_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320774/HRR1320774_r2.fq.gz,HRA005191
HRR1321017_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321017/HRR1321017_f1.fq.gz,HRA005191
HRR1321017_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321017/HRR1321017_r2.fq.gz,HRA005191
HRR1320775_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320775/HRR1320775_f1.fq.gz,HRA005191
HRR1320775_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1320775/HRR1320775_r2.fq.gz,HRA005191
HRR1321018_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA005191/HRR1321018/HRR1321018_f1.fq.gz,HRA005191
