t2_id,format
HRR067960.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067960.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067961.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067961.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067962.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067962.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067963.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067963.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067964.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067964.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067965.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067965.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067966.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067966.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067967.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067967.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067968.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067968.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067969.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067969.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067970.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067970.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067971.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067971.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
