study_accession,t2_id,files,file_type,format,size,data_level,size_bytes,file_path,strategy,run_accession,semantic_format,sample_accession,individual_accession
HRA000873,HRR233028.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233028.snv.vcf.gz.tbi,HRR233028.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,49.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233028.snv.vcf.gz.tbi,WES,HRR233028,DNA_VARIANT_INDEX_TBI,HRS169778,HRI104967
HRA000873,HRR233030.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233030.snv.vcf.gz,HRR233030.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,801.29 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233030.snv.vcf.gz,WES,HRR233030,DNA_VARIANT_VCF_GENERAL,HRS169780,HRI104968
HRA000873,HRR233030.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233030.snv.vcf.gz.tbi,HRR233030.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,54.13 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233030.snv.vcf.gz.tbi,WES,HRR233030,DNA_VARIANT_INDEX_TBI,HRS169780,HRI104968
HRA000873,HRR233032.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233032.snv.vcf.gz,HRR233032.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,889.51 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233032.snv.vcf.gz,WES,HRR233032,DNA_VARIANT_VCF_GENERAL,HRS169782,HRI104969
HRA000873,HRR233032.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233032.snv.vcf.gz.tbi,HRR233032.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,59.82 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233032.snv.vcf.gz.tbi,WES,HRR233032,DNA_VARIANT_INDEX_TBI,HRS169782,HRI104969
HRA000873,HRR233034.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233034.snv.vcf.gz,HRR233034.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,687.51 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233034.snv.vcf.gz,WES,HRR233034,DNA_VARIANT_VCF_GENERAL,HRS169784,HRI104970
HRA000873,HRR233034.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233034.snv.vcf.gz.tbi,HRR233034.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,59.00 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233034.snv.vcf.gz.tbi,WES,HRR233034,DNA_VARIANT_INDEX_TBI,HRS169784,HRI104970
HRA000873,HRR233036.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233036.snv.vcf.gz,HRR233036.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,836.73 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233036.snv.vcf.gz,WES,HRR233036,DNA_VARIANT_VCF_GENERAL,HRS169786,HRI104971
HRA000873,HRR233036.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233036.snv.vcf.gz.tbi,HRR233036.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,62.06 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233036.snv.vcf.gz.tbi,WES,HRR233036,DNA_VARIANT_INDEX_TBI,HRS169786,HRI104971
HRA000873,HRR233038.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233038.snv.vcf.gz,HRR233038.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,906.80 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233038.snv.vcf.gz,WES,HRR233038,DNA_VARIANT_VCF_GENERAL,HRS169788,HRI104972
HRA000873,HRR233038.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233038.snv.vcf.gz.tbi,HRR233038.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,83.56 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233038.snv.vcf.gz.tbi,WES,HRR233038,DNA_VARIANT_INDEX_TBI,HRS169788,HRI104972
HRA000873,HRR233040.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233040.snv.vcf.gz,HRR233040.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,1.11 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233040.snv.vcf.gz,WES,HRR233040,DNA_VARIANT_VCF_GENERAL,HRS169790,HRI104973
HRA000873,HRR233040.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233040.snv.vcf.gz.tbi,HRR233040.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,108.09 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233040.snv.vcf.gz.tbi,WES,HRR233040,DNA_VARIANT_INDEX_TBI,HRS169790,HRI104973
HRA000873,HRR233042.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233042.snv.vcf.gz,HRR233042.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,715.03 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233042.snv.vcf.gz,WES,HRR233042,DNA_VARIANT_VCF_GENERAL,HRS169792,HRI104974
HRA000873,HRR233042.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233042.snv.vcf.gz.tbi,HRR233042.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,67.93 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233042.snv.vcf.gz.tbi,WES,HRR233042,DNA_VARIANT_INDEX_TBI,HRS169792,HRI104974
HRA000873,HRR233045.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233045.snv.vcf.gz,HRR233045.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,709.02 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233045.snv.vcf.gz,WES,HRR233045,DNA_VARIANT_VCF_GENERAL,HRS169795,HRI104975
HRA000873,HRR233045.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233045.snv.vcf.gz.tbi,HRR233045.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,56.67 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233045.snv.vcf.gz.tbi,WES,HRR233045,DNA_VARIANT_INDEX_TBI,HRS169795,HRI104975
HRA000873,HRR233047.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233047.snv.vcf.gz,HRR233047.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,743.18 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233047.snv.vcf.gz,WES,HRR233047,DNA_VARIANT_VCF_GENERAL,HRS169797,HRI104976
HRA000873,HRR233047.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233047.snv.vcf.gz.tbi,HRR233047.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,59.07 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233047.snv.vcf.gz.tbi,WES,HRR233047,DNA_VARIANT_INDEX_TBI,HRS169797,HRI104976
HRA000873,HRR233049.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233049.snv.vcf.gz,HRR233049.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,630.25 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233049.snv.vcf.gz,WES,HRR233049,DNA_VARIANT_VCF_GENERAL,HRS169799,HRI104977
HRA000873,HRR233049.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233049.snv.vcf.gz.tbi,HRR233049.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,50.43 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233049.snv.vcf.gz.tbi,WES,HRR233049,DNA_VARIANT_INDEX_TBI,HRS169799,HRI104977
HRA000873,HRR233051.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233051.snv.vcf.gz,HRR233051.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,660.49 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233051.snv.vcf.gz,WES,HRR233051,DNA_VARIANT_VCF_GENERAL,HRS169801,HRI104978
HRA000873,HRR233051.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233051.snv.vcf.gz.tbi,HRR233051.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,50.88 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233051.snv.vcf.gz.tbi,WES,HRR233051,DNA_VARIANT_INDEX_TBI,HRS169801,HRI104978
HRA000873,HRR233053.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233053.snv.vcf.gz,HRR233053.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,704.60 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233053.snv.vcf.gz,WES,HRR233053,DNA_VARIANT_VCF_GENERAL,HRS169803,HRI104979
HRA000873,HRR233053.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233053.snv.vcf.gz.tbi,HRR233053.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,58.62 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233053.snv.vcf.gz.tbi,WES,HRR233053,DNA_VARIANT_INDEX_TBI,HRS169803,HRI104979
HRA000873,HRR233055.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233055.snv.vcf.gz,HRR233055.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,976.43 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233055.snv.vcf.gz,WES,HRR233055,DNA_VARIANT_VCF_GENERAL,HRS169805,HRI104980
HRA000873,HRR233055.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233055.snv.vcf.gz.tbi,HRR233055.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,86.77 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233055.snv.vcf.gz.tbi,WES,HRR233055,DNA_VARIANT_INDEX_TBI,HRS169805,HRI104980
HRA000873,HRR233057.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233057.snv.vcf.gz,HRR233057.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,806.26 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233057.snv.vcf.gz,WES,HRR233057,DNA_VARIANT_VCF_GENERAL,HRS169807,HRI104981
HRA000873,HRR233057.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233057.snv.vcf.gz.tbi,HRR233057.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,56.25 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233057.snv.vcf.gz.tbi,WES,HRR233057,DNA_VARIANT_INDEX_TBI,HRS169807,HRI104981
HRA000873,HRR233059.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233059.snv.vcf.gz,HRR233059.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,852.35 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233059.snv.vcf.gz,WES,HRR233059,DNA_VARIANT_VCF_GENERAL,HRS169809,HRI104982
HRA000873,HRR233059.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233059.snv.vcf.gz.tbi,HRR233059.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,60.69 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233059.snv.vcf.gz.tbi,WES,HRR233059,DNA_VARIANT_INDEX_TBI,HRS169809,HRI104982
HRA000873,HRR233061.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233061.snv.vcf.gz,HRR233061.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,847.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233061.snv.vcf.gz,WES,HRR233061,DNA_VARIANT_VCF_GENERAL,HRS169811,HRI104983
HRA000873,HRR233061.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233061.snv.vcf.gz.tbi,HRR233061.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,59.80 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233061.snv.vcf.gz.tbi,WES,HRR233061,DNA_VARIANT_INDEX_TBI,HRS169811,HRI104983
HRA000873,HRR233063.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233063.snv.vcf.gz,HRR233063.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,771.54 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233063.snv.vcf.gz,WES,HRR233063,DNA_VARIANT_VCF_GENERAL,HRS169813,HRI104984
HRA000873,HRR233063.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233063.snv.vcf.gz.tbi,HRR233063.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,53.21 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233063.snv.vcf.gz.tbi,WES,HRR233063,DNA_VARIANT_INDEX_TBI,HRS169813,HRI104984
HRA000873,HRR233064.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233064.snv.vcf.gz,HRR233064.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,989.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233064.snv.vcf.gz,WES,HRR233064,DNA_VARIANT_VCF_GENERAL,HRS169814,HRI104985
HRA000873,HRR233064.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233064.snv.vcf.gz.tbi,HRR233064.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,94.00 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233064.snv.vcf.gz.tbi,WES,HRR233064,DNA_VARIANT_INDEX_TBI,HRS169814,HRI104985
HRA000873,HRR233066.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233066.snv.vcf.gz,HRR233066.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,806.88 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233066.snv.vcf.gz,WES,HRR233066,DNA_VARIANT_VCF_GENERAL,HRS169816,HRI104986
HRA000873,HRR233066.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233066.snv.vcf.gz.tbi,HRR233066.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,68.71 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233066.snv.vcf.gz.tbi,WES,HRR233066,DNA_VARIANT_INDEX_TBI,HRS169816,HRI104986
HRA000873,HRR233068.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233068.snv.vcf.gz,HRR233068.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,810.34 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233068.snv.vcf.gz,WES,HRR233068,DNA_VARIANT_VCF_GENERAL,HRS169818,HRI104987
HRA000873,HRR233068.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233068.snv.vcf.gz.tbi,HRR233068.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,71.67 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233068.snv.vcf.gz.tbi,WES,HRR233068,DNA_VARIANT_INDEX_TBI,HRS169818,HRI104987
HRA000873,HRR233071.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233071.snv.vcf.gz,HRR233071.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,784.95 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233071.snv.vcf.gz,WES,HRR233071,DNA_VARIANT_VCF_GENERAL,HRS169821,HRI104988
HRA000873,HRR233071.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233071.snv.vcf.gz.tbi,HRR233071.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,65.05 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233071.snv.vcf.gz.tbi,WES,HRR233071,DNA_VARIANT_INDEX_TBI,HRS169821,HRI104988
HRA000873,HRR233072.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233072.snv.vcf.gz,HRR233072.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,2.92 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233072.snv.vcf.gz,WES,HRR233072,DNA_VARIANT_VCF_GENERAL,HRS169822,HRI104989
HRA000873,HRR233072.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233072.snv.vcf.gz.tbi,HRR233072.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,249.66 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233072.snv.vcf.gz.tbi,WES,HRR233072,DNA_VARIANT_INDEX_TBI,HRS169822,HRI104989
HRA000873,HRR233074.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233074.snv.vcf.gz,HRR233074.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,767.89 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233074.snv.vcf.gz,WES,HRR233074,DNA_VARIANT_VCF_GENERAL,HRS169824,HRI104990
HRA000873,HRR233074.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233074.snv.vcf.gz.tbi,HRR233074.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,65.00 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233074.snv.vcf.gz.tbi,WES,HRR233074,DNA_VARIANT_INDEX_TBI,HRS169824,HRI104990
HRA000873,HRR233076.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233076.snv.vcf.gz,HRR233076.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,756.38 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233076.snv.vcf.gz,WES,HRR233076,DNA_VARIANT_VCF_GENERAL,HRS169826,HRI104991
HRA000873,HRR233076.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233076.snv.vcf.gz.tbi,HRR233076.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,65.81 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233076.snv.vcf.gz.tbi,WES,HRR233076,DNA_VARIANT_INDEX_TBI,HRS169826,HRI104991
HRA000873,HRR233078.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233078.snv.vcf.gz,HRR233078.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,788.30 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233078.snv.vcf.gz,WES,HRR233078,DNA_VARIANT_VCF_GENERAL,HRS169828,HRI104992
HRA000873,HRR233078.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233078.snv.vcf.gz.tbi,HRR233078.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,69.40 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233078.snv.vcf.gz.tbi,WES,HRR233078,DNA_VARIANT_INDEX_TBI,HRS169828,HRI104992
HRA000873,HRR233081.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233081.snv.vcf.gz,HRR233081.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,891.95 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233081.snv.vcf.gz,WES,HRR233081,DNA_VARIANT_VCF_GENERAL,HRS169831,HRI104993
HRA000873,HRR233081.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233081.snv.vcf.gz.tbi,HRR233081.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,89.65 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233081.snv.vcf.gz.tbi,WES,HRR233081,DNA_VARIANT_INDEX_TBI,HRS169831,HRI104993
HRA000873,HRR233082.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233082.snv.vcf.gz,HRR233082.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,1.31 MB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233082.snv.vcf.gz,WES,HRR233082,DNA_VARIANT_VCF_GENERAL,HRS169832,HRI104994
HRA000873,HRR233082.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233082.snv.vcf.gz.tbi,HRR233082.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,111.88 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233082.snv.vcf.gz.tbi,WES,HRR233082,DNA_VARIANT_INDEX_TBI,HRS169832,HRI104994
HRA000873,HRR233084.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233084.snv.vcf.gz,HRR233084.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,835.13 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233084.snv.vcf.gz,WES,HRR233084,DNA_VARIANT_VCF_GENERAL,HRS169834,HRI104995
HRA000873,HRR233084.snv.vcf.gz.tbi::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233084.snv.vcf.gz.tbi,HRR233084.snv.vcf.gz.tbi,SomaticSNV-VCF-files,snv.vcf.gz.tbi,61.44 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233084.snv.vcf.gz.tbi,WES,HRR233084,DNA_VARIANT_INDEX_TBI,HRS169834,HRI104995
HRA000873,HRR233086.snv.vcf.gz::/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233086.snv.vcf.gz,HRR233086.snv.vcf.gz,SomaticSNV-VCF-files,snv.vcf.gz,753.20 KB,2,,/hpcdisk1/cbb_group/data/analysis/HRA000873/SomaticSNV-VCF-files/HRR233086.snv.vcf.gz,WES,HRR233086,DNA_VARIANT_VCF_GENERAL,HRS169836,HRI104996
